chr	windowStart	windowEnd	D	f_d	f_dM	d_f
chr1	180121590	182680924	0.175627	0.081603	0.051720	0.159015
chr1	182860057	186075072	0.137658	0.040899	0.025793	0.141985
chr1	186092439	189470158	0.235178	0.076486	0.051833	0.200680
chr1	189763648	192819640	0.484465	0.187974	0.125447	0.376902
chr1	192837621	195953113	0.178571	0.057219	0.042310	0.159744
chr1	196169529	200176349	0.338589	0.109520	0.080289	0.306767
chr1	200418612	204395649	0.219832	0.105004	0.056229	0.212469
chr1	204395829	206376847	-0.037694	-0.024727	-0.011885	-0.029982
chr1	206573955	207743611	0.085714	0.050259	0.028929	0.070496
chr1	207751050	209699299	0.208170	0.090218	0.057584	0.207802
chr1	209699366	210787339	-0.252066	-0.149755	-0.087696	-0.206780
chr2	658343	3068301	-0.123110	-0.035084	-0.023740	-0.083799
chr2	3070338	5718520	-0.075758	-0.028402	-0.017862	-0.062112
chr2	5733372	7717124	0.106918	0.041673	0.023457	0.084855
chr2	7794572	10095619	0.388462	0.154779	0.104890	0.360288
chr2	10104996	13209585	0.167382	0.086411	0.041745	0.146617
chr2	13220873	16762155	0.443359	0.176539	0.100472	0.337296
chr2	16765254	20343111	-0.019814	-0.006568	-0.004050	-0.015843
chr2	20469628	25142939	-0.033545	-0.010394	-0.006176	-0.032056
chr2	25188780	28032864	0.389744	0.118616	0.081172	0.334311
chr2	28084271	32655568	0.115816	0.033894	0.020939	0.104089
chr2	32877762	36081222	0.157534	0.062873	0.037591	0.145263
chr2	36161113	37606421	0.282376	0.127941	0.085119	0.222901
chr2	37629022	39304185	0.190716	0.104151	0.056050	0.169050
chr2	39304238	42286813	0.254090	0.086647	0.058747	0.218182
chr2	42297766	45573052	0.186424	0.071621	0.045073	0.153395
chr2	45588102	47861606	0.057859	0.035343	0.019776	0.040185
chr2	47863022	50065930	0.066232	0.019162	0.012685	0.052905
chr2	50072002	52361813	-0.005696	-0.002973	-0.001741	-0.005204
chr2	52415368	53890017	0.198547	0.110314	0.071595	0.137584
chr2	53906410	56502116	0.168026	0.081017	0.050643	0.172196
chr2	56524890	59566697	0.425726	0.165040	0.109133	0.379157
chr2	59638505	65878883	0.286759	0.089352	0.057470	0.273784
chr2	65894313	68934568	0.306569	0.095110	0.061676	0.246503
chr2	68939198	71849594	0.226525	0.063795	0.044332	0.174284
chr2	71852543	74435273	-0.015598	-0.005665	-0.003501	-0.021459
chr2	74442105	78990558	0.494126	0.147125	0.100104	0.451375
chr2	79053458	86938770	0.042077	0.014777	0.009281	0.035850
chr2	86940819	93073255	0.217833	0.051262	0.036019	0.168335
chr2	93080604	96613733	0.379011	0.193249	0.118793	0.337974
chr2	96642683	99788406	0.227969	0.121553	0.072731	0.192246
chr2	100018181	105248940	0.389199	0.121441	0.083478	0.369912
chr2	105784951	109502923	0.226651	0.068424	0.043730	0.176902
chr2	109506321	112881605	0.509058	0.189491	0.127800	0.469722
chr2	112930730	114542650	0.377358	0.168303	0.117030	0.258741
chr2	114543811	115506328	0.350254	0.183206	0.104532	0.263259
chr2	115506648	117982838	0.349225	0.137796	0.085506	0.258741
chr2	118223481	121120666	0.302938	0.175951	0.087121	0.246091
chr2	121530722	124853698	0.215067	0.084635	0.045891	0.156737
chr2	124864078	127005455	0.432896	0.195355	0.125439	0.379845
chr2	127239191	130150381	0.458194	0.167254	0.093099	0.363395
chr2	130161897	133595974	0.254120	0.106623	0.072609	0.230890
chr2	133724711	138108994	0.197908	0.088811	0.053249	0.183212
chr2	138191861	139961439	0.577564	0.240131	0.162142	0.512644
chr2	139989694	142706969	0.449565	0.195463	0.119326	0.393707
chr2	142707460	148859687	0.317234	0.105693	0.063839	0.262489
chr2	148899244	150865727	0.188020	0.076188	0.043259	0.176110
chr2	150977343	152995852	0.454094	0.142597	0.091939	0.439311
chr2	153093647	155945109	0.195722	0.053301	0.037474	0.167123
chr2	155945192	160623187	0.243164	0.093715	0.055231	0.212023
chr2	160623376	164186208	0.521097	0.183939	0.128802	0.444840
chr3	4454219	7380866	0.394107	0.131733	0.089024	0.354622
chr3	7380953	11408542	0.176695	0.090465	0.051499	0.149129
chr3	11484132	14060541	0.412871	0.172457	0.120069	0.322008
chr3	14119759	17866741	-0.107232	-0.039591	-0.023562	-0.096629
chr3	17928021	22249575	0.404476	0.157110	0.099495	0.369883
chr3	22299149	25343847	0.126280	0.040622	0.022027	0.113846
chr3	25388597	27875748	0.129338	0.062321	0.031316	0.106494
chr3	27877064	30599180	0.574413	0.186907	0.122328	0.483434
chr3	30599228	33670344	0.149606	0.052060	0.031943	0.139820
chr3	33674200	34547450	0.143583	0.087236	0.050030	0.111535
chr3	34579821	37037732	0.351913	0.153944	0.106646	0.258141
chr3	37114623	41176139	0.112053	0.059411	0.034516	0.116735
chr3	41190322	43685311	0.354662	0.220664	0.117683	0.325503
chr3	43702296	45744357	-0.009795	-0.004088	-0.002399	-0.015723
chr3	45745567	48103056	0.346225	0.156994	0.098809	0.309211
chr3	48124257	50561107	0.068607	0.030354	0.019357	0.061453
chr3	50604145	52758877	-0.078111	-0.039815	-0.019938	-0.072924
chr3	52795857	54939626	0.212556	0.096459	0.062654	0.172113
chr3	54972094	57402117	0.183673	0.070031	0.047346	0.167513
chr3	57408969	58978191	0.231203	0.102643	0.065056	0.224863
chr3	58985521	62413290	0.638158	0.227442	0.150310	0.550969
chr3	62493917	66295476	-0.107198	-0.036379	-0.023025	-0.110482
chr3	66436372	68873863	0.054755	0.017327	0.011443	0.045931
chr3	68926299	73679332	0.464042	0.158987	0.109582	0.402545
chr3	73692859	76103547	0.155827	0.069599	0.035844	0.121068
chr3	76114234	79490149	0.154562	0.068313	0.037911	0.143351
chr3	79935210	83877169	0.355513	0.104713	0.071206	0.307061
chr3	83987244	86532756	0.356083	0.115274	0.074457	0.331492
chr3	86551423	90016571	0.131808	0.038761	0.024662	0.099730
chr3	90016694	98049587	-0.089076	-0.027843	-0.016087	-0.060309
chr3	98097014	100369843	0.445129	0.170551	0.107016	0.369261
chr3	100370094	106548081	0.503987	0.177263	0.121593	0.492212
chr3	106634348	109980066	0.278378	0.091515	0.062850	0.265464
chr3	110141352	113816847	0.554328	0.226699	0.148611	0.513957
chr3	113902496	116342848	0.347212	0.143899	0.098983	0.297263
chr3	116494191	117787750	-0.033092	-0.016091	-0.009442	-0.029907
chr3	117835942	120514607	0.387873	0.133695	0.093969	0.307632
chr3	120514698	123036068	0.112994	0.040102	0.024311	0.097466
chr3	123142056	124906610	0.235849	0.096871	0.060816	0.179361
chr4	5404460	7877329	0.363441	0.147921	0.102424	0.292154
chr4	7950067	12655678	0.448155	0.163619	0.094878	0.378900
chr4	12665008	14962823	0.206419	0.096851	0.062601	0.167874
chr4	15220431	18242845	0.278632	0.091359	0.066206	0.259141
chr4	18979885	22179453	-0.002947	-0.000947	-0.000592	-0.002268
chr4	22201260	24200308	0.111111	0.060263	0.032527	0.079430
chr4	24253600	26731002	0.518335	0.221235	0.110602	0.436379
chr4	26742384	30537629	0.153974	0.054551	0.036124	0.135766
chr4	30587117	33103039	0.396098	0.212510	0.120148	0.342537
chr4	33111534	35557196	0.326468	0.228826	0.125977	0.264829
chr4	35793176	41597920	0.196300	0.072771	0.042761	0.163668
chr4	41609707	44105454	0.263776	0.071815	0.051414	0.234350
chr4	44189032	48937158	0.415758	0.096034	0.062303	0.373232
chr4	48945391	51901323	0.333333	0.136385	0.073781	0.267233
chr4	52020855	56106376	0.236025	0.110557	0.066695	0.216412
chr4	56182079	58345524	0.146535	0.091405	0.042083	0.121311
chr4	58385525	65408293	0.209515	0.071369	0.047895	0.169399
chr4	65412769	68501049	0.438918	0.317150	0.150254	0.340555
chr4	68583389	70851028	0.307432	0.142857	0.078336	0.226492
chr4	70904081	75855674	0.247273	0.086130	0.050930	0.213166
chr4	75856662	81787096	0.060986	0.025006	0.014814	0.054929
chr5	2214816	3342180	0.020973	0.010302	0.005931	0.018235
chr5	3559450	4662053	0.379545	0.112572	0.076036	0.309154
chr5	4676414	6162745	0.433396	0.209555	0.133410	0.386935
chr5	6166239	8224419	0.495434	0.191724	0.111054	0.411765
chr5	8224436	10207216	0.008343	0.002491	0.001576	0.006301
chr5	10220347	12158257	0.338117	0.150901	0.088894	0.303787
chr5	12222138	13879481	-0.178758	-0.093665	-0.059023	-0.171452
chr5	14033317	15162183	0.468013	0.217320	0.148725	0.385192
chr5	15162226	16787105	0.321008	0.181861	0.097732	0.280597
chr5	16787914	22437895	0.345878	0.143566	0.091839	0.287037
chr5	22440031	24481259	0.074346	0.027523	0.015287	0.088702
chr5	24496231	27193756	0.515768	0.172039	0.114344	0.456346
chr5	27721850	31618593	0.327049	0.107277	0.060220	0.297678
chr5	31628967	36958048	0.008639	0.004395	0.002569	-0.003300
chr5	37308139	41796994	0.414348	0.168553	0.107414	0.393602
chr5	41822025	43451797	0.644401	0.329538	0.198969	0.555932
chr5	43454295	47992100	0.044726	0.019987	0.012372	0.042570
chr5	47992436	52299173	0.226824	0.059096	0.038385	0.186992
chr5	52299653	54402191	0.469954	0.176046	0.122383	0.433855
chr5	54726734	58054724	0.226514	0.088027	0.055513	0.188186
chr5	58136628	61504672	0.387500	0.178721	0.120594	0.328533
chr5	61745537	63436213	0.420584	0.224966	0.136664	0.317354
chr5	63447467	65697204	-0.040305	-0.021220	-0.012517	-0.034228
chr5	65699163	68897475	0.304425	0.082679	0.056121	0.275641
chr5	68925787	69959627	0.146722	0.070588	0.041921	0.109553
chr6	807918	4097595	0.262357	0.091512	0.058678	0.233333
chr6	4138884	5884865	0.328182	0.157757	0.082521	0.302621
chr6	5897360	8137509	0.227062	0.132887	0.079117	0.199407
chr6	8150102	9157761	0.214917	0.138403	0.079704	0.177283
chr6	9177146	11526677	0.198966	0.060016	0.037555	0.155722
chr6	11526787	13167198	0.271226	0.106252	0.067927	0.250909
chr6	13176220	15124169	0.407273	0.151985	0.106760	0.373970
chr6	15145251	18341940	0.057361	0.021853	0.014511	0.054152
chr6	18342237	20465103	0.318182	0.128270	0.082437	0.235955
chr6	20720151	24809454	-0.523356	-0.148032	-0.095884	-0.400458
chr6	24893226	26324497	0.484507	0.276120	0.140275	0.331455
chr6	26378336	29604813	0.344902	0.135666	0.067905	0.302158
chr6	29690134	34510989	0.547016	0.314330	0.172289	0.495923
chr6	34719476	39862920	0.621856	0.260475	0.152003	0.564083
chr6	39863011	41452916	0.429817	0.212134	0.107345	0.375844
chr6	41454212	43363190	0.006329	0.002446	0.001381	0.005464
chr6	43396191	45036725	0.257095	0.106519	0.064156	0.213889
chr6	45078442	46470069	0.119450	0.043849	0.027730	0.099917
chr6	46473892	47886758	0.381978	0.124020	0.087601	0.312500
chr6	47889560	48461045	0.040780	0.020317	0.013394	0.021207
chr6	48562748	50480129	0.350993	0.123041	0.081387	0.335423
chr6	50488059	51794239	0.000000	0.000000	0.000000	-0.006711
chr7	542820	1858261	-0.100762	-0.045711	-0.026262	-0.086925
chr7	1868715	3320046	0.153773	0.073193	0.039960	0.139283
chr7	3397666	4224815	-0.043478	-0.017307	-0.011078	-0.038062
chr7	4252740	5984506	0.365664	0.132560	0.088139	0.315287
chr7	5989717	9186134	0.095705	0.032701	0.021278	0.094828
chr7	9221728	10895722	0.244828	0.095409	0.060831	0.214502
chr7	10897331	15182777	0.497589	0.164235	0.107496	0.433584
chr7	15183750	20363050	0.523030	0.149038	0.101463	0.445510
chr7	20379317	22565987	0.140684	0.088165	0.044951	0.110721
chr7	22580269	26881756	0.269080	0.126166	0.066414	0.230511
chr7	26951532	29839780	0.185602	0.078528	0.051990	0.139712
chr7	30368650	34007427	0.587780	0.250214	0.150385	0.517033
chr7	34019087	34680824	0.246981	0.163994	0.096830	0.200000
chr7	34706778	36222342	0.416520	0.218165	0.128316	0.358548
chr7	36259992	38531838	0.289896	0.105535	0.070743	0.251921
chr7	38992416	41031323	-0.160650	-0.064485	-0.041341	-0.145663
chr7	41063797	43828152	0.446237	0.111318	0.080678	0.367799
chr7	43939365	45009403	0.042664	0.019955	0.010722	0.023679
chr7	45364273	46101642	0.242888	0.065532	0.044477	0.197302
chr7	46119628	47253992	0.386598	0.162584	0.115060	0.332223
chr8	2167222	2965454	0.196643	0.061088	0.036580	0.180769
chr8	3125618	4297965	0.104631	0.040264	0.025771	0.091181
chr8	4298360	5264749	0.103608	0.054159	0.031449	0.081731
chr8	5266923	5898871	0.062426	0.026076	0.018848	0.025987
chr8	5900538	6510228	0.090526	0.063609	0.027778	0.075044
chr8	6548103	7333409	0.176729	0.090297	0.048714	0.141660
chr8	7361004	8271607	0.087986	0.040811	0.027013	0.087613
chr8	8301908	9447923	0.102488	0.045968	0.029939	0.098207
chr8	9459822	13129368	0.278369	0.102308	0.067924	0.229868
chr8	13143429	19699657	0.341853	0.049133	0.035758	0.306912
chr8	19802262	24298354	0.346256	0.175199	0.098947	0.300229
chr8	24326165	29524294	-0.219675	-0.102740	-0.065596	-0.189769
chr8	29524351	31089248	0.339246	0.155277	0.097339	0.290323
chr8	31113179	33894220	0.143665	0.050383	0.031787	0.111306
chr8	33927695	34968387	0.335780	0.125300	0.086023	0.265973
chr8	34982850	36294638	0.302829	0.118928	0.075875	0.254054
chr8	36347520	38246480	0.142857	0.042687	0.026598	0.107890
chr8	38256640	39883421	0.611497	0.233123	0.144643	0.478666
chr8	39884192	40413291	0.195804	0.100109	0.061422	0.142857
chr8	40433309	41666162	0.016413	0.006177	0.003930	0.013462
chr8	41839871	43215985	0.250266	0.094441	0.059504	0.195266
chr9	1183699	3457158	0.317942	0.119071	0.064936	0.225023
chr9	3471128	4995511	0.175292	0.062768	0.040486	0.151954
chr9	5022014	8316228	0.134914	0.054570	0.035441	0.119826
chr9	8332707	10975130	0.068467	0.024676	0.016008	0.056755
chr9	11022182	11887284	0.198140	0.089109	0.059387	0.180800
chr9	11895559	13657553	-0.068729	-0.025395	-0.011924	-0.060606
chr9	13665733	15925214	0.346378	0.142694	0.078897	0.301887
chr9	15936382	18039634	0.209466	0.088223	0.055022	0.180243
chr9	18066594	22435945	0.442895	0.192838	0.128003	0.374080
chr9	22436513	28105023	0.403785	0.121586	0.087761	0.384164
chr9	28114594	30744340	0.282407	0.096979	0.051794	0.223443
chr9	30772610	32458770	0.054248	0.021021	0.013420	0.044877
chr9	32459109	34437900	0.051775	0.028645	0.016001	0.048143
chr9	34473065	36176817	0.146067	0.070446	0.048503	0.131928
chr9	36213452	37819878	0.244508	0.128032	0.080855	0.220665
chr9	37939754	38857851	0.348089	0.195370	0.121361	0.304042
chr9	38946858	40779554	-0.184699	-0.058434	-0.035832	-0.125500
chr9	40791704	43284808	-0.112013	-0.044014	-0.028383	-0.106977
chr10	7429962	13577559	0.513228	0.200459	0.120538	0.455399
chr10	13579082	18318942	0.376687	0.116347	0.070402	0.275416
chr10	18429847	20722122	0.198813	0.089214	0.050685	0.173804
chr10	20828715	24848409	0.638095	0.221585	0.164592	0.553719
chr10	24871805	26004073	0.222767	0.124134	0.066142	0.210099
chr10	26015142	27178548	0.316770	0.183087	0.095675	0.262436
chr10	27179626	30721510	0.280999	0.083165	0.055347	0.247836
chr10	30724697	32699373	0.074502	0.033885	0.019613	0.069324
chr10	32779311	33868141	0.498965	0.210972	0.142183	0.410060
chr10	33930581	36250134	0.034807	0.012350	0.008124	0.034594
chr10	36290715	38900574	-0.211783	-0.081888	-0.050372	-0.207317
chr10	38930592	39725195	0.302905	0.121481	0.081678	0.257951
chr11	2696752	3897449	0.281553	0.121231	0.069167	0.235424
chr11	3915320	5187503	0.066751	0.017298	0.011464	0.049302
chr11	5231556	6196432	0.138524	0.062825	0.038034	0.108300
chr11	6244617	7633132	0.482162	0.158719	0.111379	0.388502
chr11	7642989	8466758	0.132004	0.072851	0.039395	0.116318
chr11	8475224	9544680	-0.267396	-0.113152	-0.069431	-0.238428
chr11	9554831	10997516	0.357370	0.133961	0.084285	0.302620
chr11	11065823	12329226	0.027618	0.008582	0.005144	0.015066
chr11	12370635	14043888	0.634682	0.271156	0.159516	0.525359
chr11	14183517	15447517	0.261426	0.136266	0.076665	0.252205
chr11	15472589	17380605	0.140177	0.047253	0.025857	0.113010
chr11	17395840	22317624	0.244094	0.064772	0.040074	0.228951
chr11	22372155	26883767	0.136641	0.077416	0.040007	0.121423
chr11	26883874	28350329	0.208423	0.111819	0.058580	0.157647
chr11	28382146	29533373	0.420185	0.231906	0.130435	0.362345
chr11	29535675	30827066	-0.073171	-0.032619	-0.019080	-0.057996
chr11	30828287	31808842	0.571693	0.233707	0.151433	0.509901
chr11	31822652	33477451	0.367826	0.199843	0.121867	0.320560
chr11	33478637	34504192	0.643110	0.333384	0.210364	0.560000
chr11	34515280	35420054	0.439484	0.167994	0.107290	0.375106
chr11	35439641	36371028	0.313339	0.164461	0.100100	0.285948
chr11	36407297	37577381	0.316129	0.131653	0.082870	0.279544
chr12	3305664	8062359	0.188442	0.063948	0.039429	0.139665
chr12	8178086	14647133	0.350000	0.108507	0.072853	0.308176
chr12	14824809	17149753	0.313746	0.179796	0.085502	0.239009
chr12	17158512	18823654	0.558872	0.382955	0.191007	0.512938
chr12	18825291	21294375	0.225365	0.107719	0.062432	0.211429
chr12	21344609	23231341	0.429138	0.141673	0.089426	0.360000
chr12	23233107	24003194	0.213652	0.082131	0.058538	0.172266
chr12	24052859	25495499	0.265000	0.092996	0.059673	0.211321
chr12	25554954	26454928	-0.258721	-0.106008	-0.063375	-0.237928
chr12	26479299	28985301	0.073150	0.042107	0.022182	0.061639
chr12	29047374	29917324	0.443844	0.206118	0.128304	0.346835
chr12	29925851	31347936	0.173570	0.074713	0.045190	0.149660
chr12	31372578	32179309	0.223005	0.071081	0.049682	0.159213
chr13	545689	2780707	0.131250	0.041051	0.025310	0.126143
chr13	2827869	3932908	-0.295620	-0.156019	-0.097249	-0.244776
chr13	3944504	5180905	0.179412	0.059204	0.040594	0.133384
chr13	5182668	6203176	-0.025818	-0.009729	-0.006573	-0.022556
chr13	6209176	7858795	0.105178	0.047677	0.031795	0.100709
chr13	7910763	9364358	0.435599	0.181739	0.114221	0.369780
chr13	9385848	11732274	-0.032494	-0.011007	-0.006521	-0.033898
chr13	11745006	12429497	-0.039474	-0.019733	-0.011086	-0.029543
chr13	12437222	14573916	0.514748	0.161541	0.101558	0.421500
chr13	14579567	18870669	0.203244	0.071194	0.044540	0.177057
chr13	18961512	20714947	-0.035667	-0.022664	-0.010226	-0.025352
chr13	20759353	22453618	-0.015296	-0.007326	-0.004606	-0.014440
chr13	22460628	23919628	0.202358	0.155589	0.074982	0.168576
chr13	23927934	25278994	0.322167	0.165934	0.095206	0.268745
chr13	25383264	27749978	0.315498	0.115164	0.074689	0.284314
chr13	27751382	28655605	-0.017120	-0.006862	-0.004266	-0.056540
chr13	28663112	29707395	-0.126824	-0.068292	-0.038453	-0.118036
chr13	29739297	30754952	0.271687	0.122933	0.078204	0.232423
chr13	30758660	31861959	0.014985	0.007073	0.003979	0.010009
chr13	31862262	33348511	0.284895	0.073683	0.054589	0.272395
chr14	2259499	4546556	0.330059	0.140165	0.092856	0.285476
chr14	4589058	5602945	0.117233	0.069873	0.033503	0.088183
chr14	5611314	7166501	0.440171	0.229420	0.136923	0.376623
chr14	7175329	9313605	0.325536	0.082111	0.050466	0.271624
chr14	9313624	10494775	0.456562	0.237234	0.161017	0.424658
chr14	10495620	12178131	-0.117308	-0.034897	-0.022623	-0.079935
chr15	501775	1652102	0.503268	0.326172	0.204852	0.433628
chr15	1739730	3179645	0.037239	0.010553	0.006473	0.019288
chr15	3185369	4571170	0.300334	0.091490	0.067239	0.278441
chr15	4601638	5502009	-0.003768	-0.002174	-0.001143	0.002857
chr15	5502207	6348618	0.318359	0.157793	0.090740	0.248855
chr15	6377464	7394088	-0.318225	-0.122888	-0.073747	-0.271994
chr15	7394428	8780654	0.464435	0.209467	0.129007	0.360390
chr15	8803418	10426606	0.276316	0.106728	0.064445	0.234609
chr15	10431672	11930902	0.439086	0.211176	0.138832	0.390902
chr15	11950210	12752375	0.402647	0.245109	0.154665	0.348760
chr16	1488541	4315623	0.666379	0.173668	0.141148	0.587822
chr16	4322410	6072878	0.306595	0.137325	0.085522	0.273016
chr16	6076205	8878457	0.417722	0.198695	0.119349	0.392962
chr16	8881851	9402897	-0.254902	-0.170036	-0.099733	-0.244444
chr17	833730	2084750	0.416585	0.211369	0.129735	0.329134
chr17	2092821	3334321	0.068206	0.033825	0.018422	0.057370
chr17	3432372	4342546	-0.006803	-0.003203	-0.001940	-0.024540
chr17	4343050	5651046	-0.073246	-0.031656	-0.020467	-0.068003
chr17	5675510	7314289	0.537910	0.246672	0.177165	0.426483
chr18	1374757	3787865	0.290466	0.118142	0.069148	0.216783
chr18	3795830	5404052	0.061002	0.019700	0.013301	0.053691
chr18	5427591	6529364	-0.042403	-0.018838	-0.011317	-0.035503
chr18	6556275	7956172	0.063136	0.023467	0.016194	0.055655
chr19	2333488	4079580	0.035971	0.014323	0.008325	0.039463
chr19	4080329	5634225	0.169772	0.060703	0.038807	0.149385
chr19	5652498	6945928	0.038168	0.018756	0.011631	0.032895
chr20	235457	1586270	-0.055713	-0.029356	-0.016337	-0.043184
chr20	1595707	2879534	0.272234	0.121618	0.078015	0.210611
chr20	2893261	4097249	0.330759	0.093409	0.056292	0.263158
chr20	4102051	5346324	0.125843	0.045173	0.028873	0.107468
chr20	5348897	6689415	-0.140919	-0.065619	-0.034758	-0.128532
chr21	1268810	3909341	0.386296	0.122803	0.076645	0.329461
chr21	3939481	5854671	0.491319	0.161384	0.107207	0.409357
chr22	61704	1699787	-0.053170	-0.021420	-0.012963	-0.048689
chr22	1722429	4109766	-0.012821	-0.003981	-0.002520	-0.010949
chr22	4111642	5502659	0.384615	0.138987	0.094055	0.324492
chr23	733416	1471575	0.004184	0.001734	0.001085	0.003344
chr24	506777	1587217	-0.037037	-0.016602	-0.008978	-0.034205
chrZ	1186137	3223573	0.494908	0.169851	0.109674	0.442857
chrZ	3233113	3774241	-0.034871	-0.020727	-0.011350	-0.017383
chrZ	3801484	4206949	-0.129545	-0.072106	-0.042916	-0.103093
chrZ	4207554	4354527	0.221239	0.248207	0.132275	0.156576
chrZ	4356879	4405085	0.463453	0.383691	0.275926	0.328194
chrZ	4405610	4493676	0.243612	0.346247	0.162932	0.146067
chrZ	4493759	4543702	0.307132	0.372792	0.231698	0.216410
chrZ	4543708	4585449	0.140753	0.126471	0.065599	0.096413
chrZ	4585461	4626969	-0.053726	-0.067148	-0.035028	-0.033226
chrZ	4626987	4735455	0.251613	0.368504	0.178014	0.165254
chrZ	4763177	5203222	0.534038	0.313433	0.212783	0.436857
chrZ	5203262	5351853	0.314908	0.273654	0.135936	0.210291
chrZ	5351916	5568185	0.278351	0.269663	0.168093	0.200000
chrZ	5569788	6815682	0.294611	0.299695	0.142940	0.235237
chrZ	6815687	7010188	0.099398	0.131387	0.061149	0.071584
chrZ	7010215	7641244	0.301246	0.264501	0.143525	0.230104
chrZ	7761140	8843334	0.299889	0.218167	0.130308	0.233304
chrZ	8843996	8977671	0.466234	0.486890	0.294182	0.343541
chrZ	8977674	9210475	0.539948	0.345520	0.197579	0.384757
chrZ	9216821	9336821	0.356608	0.393759	0.254599	0.268293
chrZ	9336830	9442828	0.331897	0.432045	0.211991	0.225366
chrZ	9445390	9693197	0.298204	0.252194	0.127933	0.233803
chrZ	9733861	10946209	0.451193	0.253093	0.157835	0.404669
chrZ	10958296	12644713	-0.050945	-0.017495	-0.010836	-0.051282
chrZ	12644967	14484719	0.237113	0.128731	0.082300	0.174873
chrZ	14484804	17036572	0.342529	0.134903	0.075145	0.259786
chrZ	17036582	18132537	0.563795	0.480930	0.286744	0.510365
chrZ	18180744	19168516	0.573616	0.429580	0.255867	0.454715
chrZ	19173066	20237987	0.523923	0.390839	0.264759	0.407821
chrZ	20238002	22466503	0.404555	0.167290	0.095862	0.316370
chrZ	22466962	25021658	0.510619	0.350888	0.195683	0.416102
chrZ	25021788	27098610	0.606481	0.403284	0.233998	0.549650
chrZ	27120686	29904160	0.681739	0.362851	0.225676	0.627329
chrZ	29937227	38273542	0.755334	0.274797	0.168340	0.718539
chrZ	38343798	45483161	0.501010	0.197112	0.114558	0.478539
