chr	windowStart	windowEnd	D	f_d	f_dM	d_f
chr2	5174858	7393822	0.081029	0.028486	0.016745	0.064754
chr2	7510469	16069935	0.139665	0.023503	0.016081	0.099602
chr2	16087112	19746354	0.073400	0.019790	0.011643	0.046447
chr2	20110312	27205250	0.309561	0.074988	0.047204	0.230052
chr2	27218018	33344096	0.178328	0.049196	0.030469	0.132019
chr2	33344284	36842954	0.151633	0.040853	0.024282	0.079420
chr2	36880979	39422801	-0.223928	-0.075172	-0.042855	-0.121722
chr2	39442626	44529681	0.136603	0.032218	0.021414	0.093811
chr2	44630820	48412734	0.048549	0.015957	0.009479	0.042315
chr2	48510574	52148998	0.126698	0.044231	0.026101	0.095341
chr2	52333686	56052305	0.179512	0.061125	0.038211	0.130799
chr2	56331034	63362527	0.206160	0.045393	0.032273	0.144919
chr2	63411365	67914433	-0.161472	-0.035131	-0.021529	-0.090148
chr2	67924886	72559728	0.012262	0.001472	0.000998	-0.001519
chr2	72600652	77057070	0.273702	0.061136	0.038740	0.224404
chr2	77126952	92449304	0.208394	0.046809	0.027161	0.150198
chr2	92547509	99765328	0.101532	0.019081	0.011911	0.061769
chr2	99880322	109137620	-0.051221	-0.010634	-0.006943	-0.021653
chr2	109310896	113342228	-0.185859	-0.055690	-0.031171	-0.095581
chr2	113495879	115328468	0.064496	0.016122	0.010163	0.029014
chr2	115355246	121697043	-0.043093	-0.009401	-0.005838	-0.020808
chr2	121784077	129137174	0.116193	0.020556	0.014703	0.093053
chr2	129206285	136746768	0.107629	0.024809	0.015859	0.054852
chr2	136757079	140149397	0.297993	0.072393	0.050091	0.164670
chr2	140222476	149427815	0.012703	0.001849	0.001173	0.007188
chr2	149465026	152649471	-0.046512	-0.011788	-0.007013	-0.051932
chr2	152679631	154752985	0.224338	0.077208	0.047897	0.196948
chr2	154753143	162279153	-0.018499	-0.004360	-0.002752	-0.011094
chr3	7380953	14227808	0.264300	0.047404	0.033785	0.187126
chr3	14229098	22619896	0.303590	0.034010	0.023637	0.193211
chr3	22738789	25496440	0.097772	0.027448	0.018374	0.072272
chr3	25713779	30567479	0.106140	0.022227	0.014192	0.081739
chr3	30649250	34417070	-0.202899	-0.038551	-0.027065	-0.084809
chr3	34426327	39471971	-0.091360	-0.020097	-0.014283	-0.061130
chr3	39485606	45059196	0.280215	0.076449	0.049492	0.173135
chr3	45071632	49785233	0.067886	0.013696	0.010085	0.047205
chr3	49786670	53051923	0.229398	0.081244	0.046890	0.140828
chr3	53103271	56337070	0.273953	0.092565	0.062727	0.195321
chr3	56634464	58075901	0.235326	0.074475	0.046231	0.167182
chr3	58112638	63552778	-0.122499	-0.016447	-0.011865	-0.088624
chr3	63750516	67134536	0.376358	0.102201	0.072097	0.265703
chr3	67202858	75064313	-0.409380	-0.098095	-0.057632	-0.304534
chr3	75219165	79490149	0.146828	0.035878	0.022974	0.083822
chr3	79491279	84625317	-0.317460	-0.110518	-0.065105	-0.241758
chr3	84629450	90004184	-0.017045	-0.002893	-0.001910	-0.002149
chr3	90004206	98114788	0.192588	0.049042	0.034856	0.172005
chr3	98115110	107139791	-0.234619	-0.046098	-0.033266	-0.162979
chr3	107185561	114335186	-0.051555	-0.011723	-0.007619	-0.040724
chr3	114352568	117754838	-0.081481	-0.024554	-0.015085	-0.055878
chr3	117787750	122196202	0.105407	0.036703	0.023014	0.066087
chr3	122223560	124774239	-0.159214	-0.070504	-0.035302	-0.109365
chr4	7314812	13545905	0.054428	0.015242	0.008422	0.049680
chr4	13637722	19390456	0.126406	0.030449	0.021164	0.086080
chr4	19475747	22956377	0.246012	0.088885	0.055071	0.130000
chr4	23200083	27923210	-0.330610	-0.092697	-0.053441	-0.187670
chr4	29290973	34233031	-0.086891	-0.018864	-0.011726	-0.037934
chr4	34237670	41976166	-0.187500	-0.052737	-0.030673	-0.122626
chr4	42009798	49025693	0.011423	0.001707	0.001156	0.020353
chr4	49037279	57073524	0.103896	0.012893	0.008556	0.023077
chr4	57088677	61656479	-0.144349	-0.043770	-0.023244	-0.085934
chr4	62864049	70600646	0.009542	0.002737	0.001615	0.016439
chr4	70626273	75928215	0.054776	0.020550	0.011642	0.035956
chr5	193142	2859669	0.098743	0.047069	0.024197	0.067559
chr5	2911114	4165730	-0.346281	-0.172162	-0.075917	-0.199792
chr5	4179377	6095942	0.150344	0.053788	0.033882	0.099231
chr5	6096055	9245350	-0.128728	-0.034311	-0.019679	-0.090297
chr5	9394075	12171917	-0.246624	-0.054047	-0.033149	-0.142069
chr5	12179569	14537657	0.190533	0.045706	0.031805	0.122875
chr5	14537668	17664204	0.148167	0.039271	0.025603	0.090183
chr5	17878270	26830028	0.067550	0.012563	0.007592	0.066956
chr5	26861413	39032210	-0.048253	-0.006068	-0.003972	-0.041394
chr5	39044637	45838785	0.020452	0.003916	0.002670	-0.009759
chr5	47891403	52475849	0.123905	0.031542	0.020667	0.111920
chr5	52515005	60616413	0.053939	0.007486	0.005295	0.037438
chr5	60683714	65511289	-0.134860	-0.040625	-0.024453	-0.087661
chr5	65511855	68783788	-0.174541	-0.067902	-0.039456	-0.139994
chr5	68897475	70145290	0.036314	0.013328	0.007704	0.041953
chr6	1240508	5133948	0.030605	0.009359	0.006071	0.022548
chr6	5214630	7121440	-0.023457	-0.011074	-0.005598	-0.014016
chr6	7225056	9851911	-0.133549	-0.046321	-0.024812	-0.095753
chr6	10026329	11530763	-0.032101	-0.015024	-0.008381	-0.018634
chr6	11551066	14045815	-0.276044	-0.056619	-0.036623	-0.169241
chr6	14059154	19565303	-0.206114	-0.041569	-0.027259	-0.158783
chr6	19610217	24439229	0.346202	0.090045	0.056542	0.292017
chr6	24657286	28257389	0.268513	0.057374	0.036412	0.157755
chr6	28311206	40628703	0.228199	0.026060	0.018663	0.140565
chr6	40659563	42220610	0.124929	0.039219	0.023148	0.053445
chr6	42240464	45304001	-0.109683	-0.026734	-0.014906	-0.116984
chr6	45304813	46532863	0.067527	0.034893	0.020267	0.054888
chr6	46559770	48114804	-0.167568	-0.050017	-0.031999	-0.128364
chr6	48116092	49244364	0.136991	0.063641	0.038275	0.124756
chr6	49244439	51483798	0.324870	0.078946	0.048787	0.210063
chr7	590716	1881476	0.280092	0.124132	0.078623	0.218741
chr7	1923315	3814694	0.111688	0.038999	0.021550	0.074731
chr7	3814779	5480925	-0.023593	-0.009413	-0.005113	-0.018519
chr7	5543025	8965455	0.087992	0.023934	0.014236	0.048463
chr7	8968620	14529800	0.240137	0.045495	0.031167	0.170279
chr7	14574978	26281105	-0.072100	-0.008043	-0.005691	-0.054031
chr7	26286232	34019149	0.046552	0.007583	0.005439	0.031286
chr7	34057211	35980736	0.080827	0.029133	0.017453	0.051852
chr7	36036241	40806730	0.138380	0.021806	0.014711	0.061983
chr7	40855231	42141342	0.429661	0.170126	0.114289	0.313869
chr7	42143037	44945166	0.270645	0.054212	0.034136	0.174769
chr7	44946230	46044726	0.328541	0.109568	0.070035	0.232148
chr8	396989	2275224	-0.017764	-0.005914	-0.003323	-0.011155
chr8	2279216	3079258	-0.162344	-0.069975	-0.038993	-0.111344
chr8	3084594	4777488	-0.112811	-0.026381	-0.018106	-0.088749
chr8	4826493	5654843	-0.101965	-0.036966	-0.024890	-0.020421
chr8	5690411	6646838	0.173107	0.044629	0.032129	0.097868
chr8	6652253	7509192	0.348492	0.147847	0.100014	0.235062
chr8	7520132	8562236	0.146730	0.040051	0.024067	0.083416
chr8	8570545	12999998	0.078443	0.015880	0.010909	0.049890
chr8	13176291	18110236	-0.058939	-0.010979	-0.007466	-0.048325
chr8	18119924	30854799	-0.078447	-0.009049	-0.006545	-0.053616
chr8	30953647	33927695	-0.072219	-0.016952	-0.009503	-0.041589
chr8	33944227	35476075	-0.180972	-0.054747	-0.025113	-0.101821
chr8	35651158	37167720	0.126862	0.041422	0.024651	0.080049
chr8	37173929	40087728	0.173748	0.035092	0.018954	0.093134
chr8	40089615	41183266	0.138998	0.053787	0.031188	0.097426
chr8	41204654	42508583	0.308184	0.158493	0.072494	0.214430
chr9	711514	2977257	0.039135	0.016005	0.008594	0.026444
chr9	3221986	4825183	0.071429	0.018939	0.011158	0.046382
chr9	4830132	10274145	0.242189	0.069953	0.042884	0.164279
chr9	10280631	11296381	0.058604	0.033511	0.017083	0.038108
chr9	11417355	13868876	-0.202492	-0.037241	-0.023496	-0.127836
chr9	13907401	22361099	0.220971	0.023834	0.019013	0.134333
chr9	25049757	30836647	0.112745	0.022745	0.013964	0.068182
chr9	30860010	34499174	0.135147	0.031513	0.021017	0.095313
chr9	34708248	37408977	-0.047996	-0.014086	-0.008337	-0.027696
chr9	37816318	39465713	0.095002	0.035729	0.021152	0.069966
chr9	39468012	42094687	0.347015	0.088656	0.064567	0.240000
chr10	11079298	19529936	0.041090	0.006174	0.004160	0.030970
chr10	19548749	25833272	-0.007895	-0.001546	-0.001003	-0.005894
chr10	25833621	29561971	0.110318	0.021905	0.013916	0.067700
chr10	29562069	33279823	0.087771	0.019695	0.013244	0.061491
chr10	33319339	35833749	0.294233	0.081517	0.048995	0.175558
chr10	35833944	38131001	0.382643	0.106170	0.072864	0.262784
chr10	38305631	40493921	0.024072	0.006595	0.004133	0.009810
chr11	3588341	4347628	0.344649	0.127909	0.079792	0.234259
chr11	4391257	5675500	0.125861	0.059166	0.031798	0.101859
chr11	5682330	7877574	0.284595	0.057435	0.037540	0.168856
chr11	7879339	8971774	0.278771	0.091677	0.059497	0.172112
chr11	8971802	10848160	0.151976	0.044540	0.026382	0.098039
chr11	10880317	12207284	0.094927	0.024689	0.016904	0.057035
chr11	12219727	15276698	0.252406	0.050042	0.032982	0.134015
chr11	15278462	17610271	0.025641	0.005393	0.003471	0.024206
chr11	17616014	26891902	0.078341	0.010422	0.007803	0.063112
chr11	26894226	29130979	-0.191723	-0.037963	-0.023267	-0.084370
chr11	29132500	30762492	-0.021006	-0.006168	-0.004046	-0.024466
chr11	30766570	31938283	0.240941	0.063336	0.039226	0.116222
chr11	31945194	34152511	-0.002380	-0.000856	-0.000484	0.006084
chr11	34272302	35323258	0.032538	0.010295	0.006647	0.024530
chr11	35325251	36915207	0.035473	0.011045	0.006928	0.022654
chr12	3514545	15020038	-0.084884	-0.016360	-0.009916	-0.056241
chr12	15184627	21104030	0.000737	0.000126	0.000076	0.004355
chr12	21176771	23799666	0.023694	0.003949	0.002400	0.015460
chr12	23800662	25580080	-0.053738	-0.019263	-0.010842	-0.033266
chr12	25586768	28609360	-0.191731	-0.056184	-0.031211	-0.126651
chr12	28613634	30036338	0.011236	0.004154	0.002446	0.005988
chr12	30060726	31649288	0.231339	0.061968	0.035191	0.182262
chr12	31649539	33417533	-0.083509	-0.030339	-0.016069	-0.056526
chr13	1780530	3340701	0.432299	0.170160	0.112684	0.314520
chr13	3373155	4631444	0.324407	0.124979	0.077358	0.182091
chr13	4673336	6153266	0.065545	0.020358	0.011648	0.072005
chr13	6168156	7989581	0.300177	0.074638	0.044698	0.206144
chr13	8018092	9620979	0.218269	0.065093	0.039860	0.131689
chr13	9656875	12128185	0.137774	0.041898	0.026379	0.119604
chr13	12140221	13746014	-0.105769	-0.040713	-0.022042	-0.079188
chr13	13777592	20443815	0.158426	0.021071	0.015343	0.115690
chr13	20444485	24113971	0.105263	0.012463	0.009643	0.055670
chr13	24152220	27836512	0.483146	0.085233	0.062958	0.349407
chr13	27858347	29091604	0.325659	0.106721	0.065222	0.246449
chr13	29113146	30515541	0.186944	0.055279	0.036810	0.128713
chr13	30524887	31667536	0.209494	0.069964	0.044388	0.115742
chr13	31697690	33210030	0.125134	0.042999	0.023788	0.090208
chr14	1929832	5431986	0.061568	0.008708	0.006061	0.035332
chr14	5446076	8632589	0.101401	0.015277	0.009705	0.054952
chr14	8669568	10146258	-0.162466	-0.048745	-0.031231	-0.084708
chr14	10172870	11805033	0.262550	0.083023	0.050281	0.217519
chr15	1633944	2943851	-0.105747	-0.034644	-0.019048	-0.068843
chr15	3026146	4366639	0.131079	0.041739	0.026051	0.104281
chr15	4369924	5579278	0.079903	0.020870	0.013794	0.023027
chr15	5581190	6687677	0.024420	0.009942	0.005403	0.018832
chr15	6737468	8359888	-0.023706	-0.008110	-0.004383	-0.042373
chr15	8423603	11160893	0.027027	0.005325	0.003117	0.014262
chr15	11163826	12508614	-0.081026	-0.035546	-0.021331	-0.044916
chr16	1275293	5777927	0.330689	0.041280	0.032233	0.250087
chr16	5782314	9024039	0.269901	0.056766	0.040964	0.185737
chr17	556458	2218765	0.198387	0.040222	0.023491	0.106401
chr17	2236241	3860405	0.316916	0.094388	0.058498	0.222556
chr17	3895545	5687059	-0.050427	-0.014927	-0.008836	-0.039229
chr17	5791881	8089622	0.094218	0.029680	0.017127	0.032581
chr18	3271703	5348489	-0.087466	-0.022746	-0.014918	-0.049703
chr18	5378462	6467209	0.405036	0.186811	0.133737	0.266648
chr18	6697069	8098458	0.352273	0.121634	0.077053	0.232082
chr19	3630847	5817511	0.368421	0.086319	0.061756	0.227747
chr19	6079141	7895543	-0.052246	-0.016170	-0.009462	-0.053246
chr20	2123884	3574754	0.043552	0.012644	0.007836	0.032036
chr20	3718597	5005816	-0.007587	-0.002251	-0.001286	-0.011792
chr20	5006265	6675718	-0.158114	-0.049409	-0.031468	-0.099015
chr21	1999314	5385464	0.186769	0.051159	0.027041	0.141783
chr22	1236186	4244146	0.158146	0.042942	0.026574	0.092832
chr23	424497	2041769	-0.009107	-0.002785	-0.001739	-0.039625
