chr	windowStart	windowEnd	D	f_d	f_dM	d_f
chr2	176511	3450584	0.442478	0.209717	0.116970	0.350000
chr2	3468392	7216028	-0.028886	-0.010094	-0.005817	-0.020448
chr2	7216636	16115358	0.161866	0.028193	0.017463	0.109665
chr2	16320524	23196336	-0.069841	-0.016558	-0.010234	-0.045365
chr2	23259956	31653306	0.378472	0.115821	0.070698	0.321134
chr2	32279891	36449530	-0.108148	-0.031561	-0.016313	-0.071921
chr2	36449671	38644151	0.205047	0.081471	0.040672	0.144016
chr2	38661624	45202428	0.069461	0.020538	0.012702	0.047187
chr2	45518237	49165991	-0.060478	-0.020392	-0.011560	-0.049672
chr2	49249834	52774102	-0.008750	-0.003020	-0.001834	-0.006512
chr2	52774206	57238606	0.026723	0.007734	0.005050	0.020496
chr2	57239000	66880404	0.127346	0.026935	0.015943	0.088537
chr2	66880674	71852543	0.019108	0.003722	0.002522	0.013123
chr2	71893447	76816565	0.474860	0.100016	0.065068	0.381519
chr2	76990714	92713062	0.032440	0.007685	0.004369	0.024494
chr2	92886566	100864153	-0.131854	-0.036656	-0.019804	-0.096651
chr2	100864159	110854853	0.175497	0.032212	0.021254	0.118852
chr2	110854952	114542650	0.130590	0.039135	0.022877	0.076280
chr2	114543811	118637372	-0.290381	-0.070604	-0.038977	-0.148423
chr2	118696531	128846153	-0.016867	-0.003396	-0.002125	-0.013384
chr2	129137174	137394439	0.286832	0.083587	0.051478	0.199637
chr2	137399572	143655571	-0.014045	-0.002414	-0.001611	-0.003584
chr2	143664209	151758411	0.293233	0.057291	0.032469	0.207668
chr2	151762220	154582665	0.025000	0.009428	0.004886	0.022305
chr2	154719461	162439600	0.170532	0.047680	0.029630	0.133810
chr3	6438720	13005642	0.115226	0.022762	0.015136	0.068834
chr3	13005967	22249575	0.217753	0.028898	0.019095	0.158763
chr3	22299149	26338226	-0.075122	-0.030431	-0.015136	-0.057733
chr3	26340043	30923664	0.035591	0.010166	0.005656	0.022543
chr3	30924519	34594318	-0.113433	-0.026868	-0.016324	-0.064626
chr3	34594342	43362000	0.256871	0.067672	0.048329	0.199701
chr3	43425742	46373286	-0.191797	-0.066532	-0.038329	-0.126183
chr3	46396543	51733419	0.064690	0.017908	0.011192	0.040404
chr3	51736973	54679310	0.162416	0.077283	0.037919	0.093666
chr3	54718685	57759380	0.379452	0.126832	0.080821	0.280829
chr3	57763449	63788126	-0.064073	-0.009872	-0.006808	-0.048611
chr3	63948741	70688339	0.066493	0.014570	0.009529	0.056730
chr3	70855640	77133942	-0.152815	-0.039279	-0.019959	-0.096045
chr3	77180272	84616690	-0.285714	-0.104514	-0.061010	-0.242321
chr3	84625317	91674699	0.067251	0.013670	0.008013	0.033835
chr3	91697235	99795662	-0.194551	-0.082819	-0.049295	-0.143325
chr3	100084606	112076286	-0.021898	-0.004219	-0.002840	-0.017613
chr3	112076287	116915204	0.262500	0.085691	0.050412	0.196998
chr3	116931786	121405294	-0.140083	-0.045633	-0.026491	-0.081781
chr3	121420839	124056106	-0.016690	-0.006988	-0.003850	-0.026042
chr4	4149734	13195280	-0.036284	-0.008112	-0.004895	-0.006780
chr4	13247896	19616151	0.226651	0.058461	0.041705	0.172593
chr4	19625164	25200910	-0.145068	-0.037419	-0.019322	-0.068871
chr4	25774736	32398531	-0.038384	-0.011578	-0.007471	-0.032040
chr4	32534333	40589892	-0.033046	-0.010443	-0.005708	-0.021523
chr4	40594164	47726368	0.176056	0.029982	0.019424	0.150838
chr4	47819820	56353670	0.169935	0.028192	0.016289	0.116279
chr4	56883445	65583411	0.101404	0.027925	0.014970	0.069286
chr4	66395792	71673934	0.057444	0.018822	0.009303	0.052823
chr4	71694174	80986859	-0.035545	-0.013884	-0.007910	-0.047059
chr5	2550006	3780208	0.093664	0.043890	0.021990	0.052632
chr5	3783815	6003411	0.120850	0.047077	0.028346	0.093382
chr5	6005816	9432499	0.265390	0.070550	0.043893	0.198690
chr5	9464793	13422442	-0.019711	-0.004752	-0.003129	-0.012744
chr5	13535375	16080526	0.129310	0.035897	0.021494	0.078156
chr5	16091416	24288031	0.074273	0.020365	0.012127	0.076661
chr5	24288042	33800087	0.205269	0.037286	0.022700	0.174661
chr5	33902410	46366469	-0.170579	-0.021966	-0.014265	-0.163472
chr5	47891403	53477375	0.145161	0.032499	0.021971	0.129373
chr5	53607558	62649133	0.099509	0.018427	0.012420	0.068702
chr5	62664645	67171091	-0.037147	-0.011710	-0.006869	-0.021570
chr5	67188056	69830336	0.004932	0.002188	0.001124	0.008403
chr6	1097602	4926925	0.104281	0.044608	0.025456	0.090047
chr6	5077180	7909823	0.029703	0.010547	0.004681	0.030303
chr6	7997649	10515725	0.208437	0.076923	0.040787	0.175781
chr6	10515729	12221144	-0.132212	-0.071121	-0.035039	-0.100000
chr6	12221175	15124676	-0.052161	-0.009747	-0.006509	-0.032498
chr6	15145872	21001867	-0.162738	-0.046076	-0.028025	-0.126859
chr6	21007629	26904489	0.366434	0.082450	0.046747	0.260949
chr6	26923077	39842800	0.045403	0.007579	0.004668	0.037106
chr6	39862920	42140718	0.374317	0.109019	0.053509	0.270217
chr6	42178740	44832565	-0.163297	-0.044379	-0.023828	-0.116935
chr6	44832580	45845124	0.195031	0.101225	0.051787	0.125333
chr6	45867333	48120564	-0.157047	-0.042750	-0.027505	-0.117117
chr6	48126152	49488429	0.271122	0.087256	0.059502	0.190772
chr6	49511854	51698485	0.232523	0.088508	0.047332	0.177738
chr7	927228	2756492	0.224080	0.115208	0.057183	0.192344
chr7	2756540	4555545	0.113889	0.040654	0.022558	0.095335
chr7	4609241	7030053	0.042500	0.016417	0.009290	0.042484
chr7	7515921	10895722	0.118906	0.034145	0.019810	0.084317
chr7	10992054	21410285	-0.104803	-0.019710	-0.012770	-0.073394
chr7	21857888	31933578	-0.064087	-0.009361	-0.006594	-0.055708
chr7	31983411	35877044	0.253837	0.076160	0.045225	0.163002
chr7	35887831	40972778	0.189404	0.040246	0.025409	0.105802
chr7	40983689	44066504	0.205742	0.064107	0.038817	0.158088
chr7	44125560	45711781	0.097859	0.028419	0.016220	0.061834
chr7	45711973	46968511	0.292566	0.091170	0.063520	0.197026
chr8	1791855	2965454	-0.354839	-0.147465	-0.066573	-0.308913
chr8	2977156	4879877	0.020930	0.006389	0.004153	0.017274
chr8	4885492	6032141	-0.183942	-0.060490	-0.036910	-0.108499
chr8	6045513	7103123	-0.283929	-0.093273	-0.051501	-0.163077
chr8	7131507	8197516	0.131258	0.049381	0.027378	0.114364
chr8	8200084	10025784	0.400300	0.128365	0.079276	0.283139
chr8	10029067	17797249	0.020482	0.003520	0.002266	0.024936
chr8	17964007	31054952	0.094317	0.010887	0.007907	0.080935
chr8	31063277	34123308	0.042802	0.011436	0.006529	0.025761
chr8	34130326	35325169	-0.269113	-0.094828	-0.055300	-0.151402
chr8	35330160	37190689	-0.110193	-0.041867	-0.021933	-0.077821
chr8	37235534	40096030	0.202186	0.055148	0.028935	0.135531
chr8	40114135	40873584	0.235690	0.115655	0.067055	0.140221
chr8	40882675	42710795	0.178102	0.079930	0.037924	0.125000
chr9	1229504	4101637	0.030349	0.010539	0.005682	0.021231
chr9	4132346	10041846	0.223150	0.057740	0.035753	0.161625
chr9	10041909	11549808	0.050951	0.023184	0.012710	0.045093
chr9	11591229	14492942	0.283498	0.062390	0.032020	0.224269
chr9	14498003	22450390	0.039593	0.006879	0.004975	0.034014
chr9	22481663	31592934	0.088496	0.018631	0.010745	0.061224
chr9	31704006	36986141	0.023810	0.005042	0.003108	0.015025
chr9	37248706	39345539	0.264706	0.101058	0.062576	0.183779
chr9	39393410	42116167	0.097826	0.027746	0.017620	0.051587
chr10	11080371	20071472	-0.091667	-0.013362	-0.008757	-0.065455
chr10	21046858	25953143	0.315657	0.074527	0.047983	0.210084
chr10	25970371	30777341	0.103880	0.021633	0.013573	0.067813
chr10	30785013	33838725	-0.051130	-0.019971	-0.011438	-0.033790
chr10	33867513	37062336	0.267373	0.092114	0.056091	0.194923
chr10	37062346	39699883	0.130148	0.028934	0.017639	0.079717
chr11	3321868	4276571	0.546751	0.202070	0.119322	0.336585
chr11	4297704	5852024	0.008174	0.003270	0.001880	0.006085
chr11	5854322	7822919	-0.045288	-0.017544	-0.009864	-0.032947
chr11	7848911	9303441	-0.079137	-0.021455	-0.012205	-0.038596
chr11	9386531	11130409	0.086187	0.030311	0.017698	0.067034
chr11	11135344	13969561	-0.034200	-0.007531	-0.004292	-0.038560
chr11	13990067	16368274	0.254054	0.055949	0.032582	0.135447
chr11	16390488	22317624	-0.121951	-0.027928	-0.016287	-0.111111
chr11	22372155	28584332	-0.081699	-0.011535	-0.007238	-0.036190
chr11	28595281	30672147	0.098555	0.035101	0.020259	0.062095
chr11	30678462	31938123	0.220285	0.057359	0.035779	0.152017
chr11	31938283	34152511	-0.112763	-0.045319	-0.025622	-0.074774
chr11	34152568	35314443	0.222760	0.088961	0.052312	0.193277
chr11	35341239	36764032	-0.068362	-0.023239	-0.012146	-0.040681
chr12	3173358	15239509	-0.166893	-0.033558	-0.019117	-0.114206
chr12	15254677	22656720	-0.138462	-0.021081	-0.011145	-0.063948
chr12	22762639	23833950	0.107649	0.029687	0.017502	0.071429
chr12	23837476	25767824	0.089903	0.027901	0.017525	0.072848
chr12	25815475	29684215	0.009288	0.002102	0.001199	0.005917
chr12	29694655	31538547	0.160494	0.050958	0.029708	0.111514
chr12	31549347	33417533	-0.168421	-0.053881	-0.027854	-0.110020
chr13	2233242	3740073	0.260579	0.102258	0.067235	0.175292
chr13	3841156	5334631	0.121140	0.043528	0.028657	0.087780
chr13	5364608	6603945	0.260108	0.100208	0.063689	0.208054
chr13	6623562	8842749	0.079646	0.024000	0.014382	0.055670
chr13	9195133	11765552	0.022556	0.005926	0.003495	0.015385
chr13	11766009	12891716	0.127893	0.056818	0.031847	0.091067
chr13	12932437	18739461	-0.044601	-0.008729	-0.005659	-0.037328
chr13	19187408	24372555	0.070440	0.010524	0.007130	0.049911
chr13	24385379	28057279	0.188158	0.045517	0.029985	0.147575
chr13	28070099	29339425	0.216058	0.086837	0.047304	0.140417
chr13	29374554	31009196	0.128335	0.038801	0.024310	0.097361
chr13	31032207	33117224	0.257215	0.077986	0.047231	0.211558
chr14	1833380	5489435	-0.092334	-0.014881	-0.008643	-0.046650
chr14	5490617	9077173	0.011952	0.002246	0.001263	0.002671
chr14	9117499	10994050	0.280470	0.074440	0.052673	0.196476
chr15	404565	2722807	0.286694	0.069316	0.042844	0.195380
chr15	2722808	4357686	0.130687	0.036187	0.023257	0.100159
chr15	4357707	5728812	-0.003529	-0.001132	-0.000590	-0.017087
chr15	5731779	7300867	-0.032216	-0.011031	-0.006044	-0.024582
chr15	7319379	9604349	-0.044168	-0.012683	-0.007477	-0.048825
chr15	9613206	12195349	0.095559	0.037251	0.019091	0.036104
chr16	409854	2252043	-0.054492	-0.014415	-0.009477	-0.039370
chr16	2252048	7489648	0.111876	0.010532	0.008156	0.061780
chr17	270098	980931	-0.047771	-0.027418	-0.012716	-0.030060
chr17	1155893	3046833	-0.199391	-0.056849	-0.030674	-0.120294
chr17	3058961	4999802	-0.001372	-0.000405	-0.000227	-0.004299
chr17	4999977	7756038	0.178470	0.047697	0.031545	0.112701
chr18	2890773	5465733	0.204054	0.047649	0.031430	0.134279
chr18	5465748	7110031	0.408300	0.183698	0.109045	0.301086
chr19	2104317	4547565	0.057935	0.017582	0.011113	0.047035
chr19	4551790	6708532	0.064892	0.018809	0.011679	0.019820
chr20	603859	2798988	-0.295958	-0.125611	-0.069105	-0.197197
chr20	2829457	4238514	0.186969	0.055050	0.030730	0.104235
chr20	4244946	5930750	-0.217184	-0.082602	-0.042091	-0.189621
chr21	837545	3621124	-0.021330	-0.007164	-0.004177	-0.005325
chr21	3623505	5949142	0.119798	0.049070	0.024958	0.088372
chr22	1302129	5241411	0.248876	0.051319	0.031615	0.175493
chr25	84165	374617	0.161383	0.044657	0.028261	0.125000
