chr	windowStart	windowEnd	D	f_d	f_dM	d_f
chr13	3200732	4315570	-0.112060	-0.064338	-0.030408	-0.078534
chr13	4315574	5734900	0.150909	0.058042	0.036376	0.097477
chr13	5760466	8144028	0.422152	0.154412	0.097835	0.302970
chr13	8316321	9617422	0.019675	0.010493	0.006276	0.014050
chr13	9620979	12141059	-0.024064	-0.013014	-0.006655	-0.031315
chr13	12156501	14195978	0.253471	0.127215	0.073087	0.179949
chr13	14206213	18555068	0.131601	0.057525	0.031806	0.100835
chr13	18573704	21562905	0.329712	0.198991	0.104200	0.235593
chr13	21637862	23859798	0.213604	0.151888	0.059508	0.128315
chr13	23862777	27459131	0.373403	0.151965	0.087911	0.285038
chr13	27466656	28131444	-0.202137	-0.134878	-0.070311	-0.165273
chr13	28131586	29498686	0.132194	0.103194	0.046321	0.103303
chr13	29707312	30777651	0.040860	0.021469	0.011369	0.020820
chr13	30779110	31666544	0.181256	0.149172	0.076414	0.125236
chr13	31666552	33115375	0.144005	0.059296	0.037767	0.115190
chr14	1502445	4498459	0.209091	0.077900	0.043167	0.161687
chr14	4546556	6474836	-0.131245	-0.047127	-0.025915	-0.114409
chr14	6493727	9117499	-0.068913	-0.022651	-0.012221	-0.047319
chr14	9117503	10688744	0.414151	0.194019	0.120605	0.321871
chr14	10698236	12599184	0.019324	0.009953	0.005338	0.018310
chr15	1625315	3332735	0.111309	0.043373	0.025983	0.070978
chr15	3429201	5135131	0.002096	0.000905	0.000460	0.001745
chr15	5163188	5802238	0.286044	0.168478	0.069673	0.167196
chr15	5802363	7319379	0.203526	0.092784	0.055701	0.157707
chr15	7319877	9256453	0.439036	0.188420	0.117000	0.349126
chr15	9281806	11542667	0.332400	0.181125	0.091956	0.269122
chr15	11542679	12597514	0.242534	0.184034	0.092605	0.144976
chr16	946039	4087933	0.270403	0.107087	0.069287	0.169316
chr16	4130551	6583811	0.043716	0.014620	0.009023	0.021834
chr16	6604502	9176823	0.204925	0.119748	0.058327	0.143208
chr17	750215	2225823	0.034672	0.017874	0.010203	0.026723
chr17	2236412	3929816	-0.097027	-0.058587	-0.026158	-0.072600
chr17	3939041	5084455	0.071920	0.045187	0.021622	0.052960
chr17	5100025	8346345	0.510186	0.160156	0.108199	0.356436
chr18	3583481	5428660	0.177258	0.085507	0.050766	0.120404
chr18	5444727	7075213	-0.014523	-0.009705	-0.004279	-0.009576
chr19	1994137	4132970	-0.224624	-0.166145	-0.067078	-0.152074
chr19	4133013	6241387	0.275430	0.112204	0.066569	0.195191
chr20	229863	2131810	-0.022707	-0.018025	-0.008212	-0.004450
chr20	2198592	3522071	0.002217	0.001109	0.000558	0.005202
chr20	3530190	4314019	0.412844	0.250386	0.139439	0.270541
chr20	4362609	5381724	-0.103321	-0.066535	-0.030584	-0.078818
chr20	5616564	6974167	0.211137	0.099156	0.048696	0.120850
chr21	2015090	4608904	0.365385	0.153142	0.086767	0.260997
chr21	4657191	6646020	0.486726	0.226171	0.147115	0.345912
chr22	2170145	4622905	0.106133	0.043823	0.023509	0.051589
chr23	722053	2013827	-0.021867	-0.011714	-0.005775	-0.017219
