chr	windowStart	windowEnd	D	f_d	f_dM	d_f
chr3	87347949	92781880	0.175368	0.065975	0.046843	0.143038
chr3	92790596	102687975	0.140325	0.045081	0.032098	0.111617
chr3	102735721	109319041	0.145957	0.045576	0.031151	0.130665
chr3	109505537	116631199	0.279039	0.092519	0.064553	0.223529
chr3	116643694	120473717	0.396857	0.153368	0.110930	0.331401
chr3	120621892	123389022	0.247821	0.113390	0.081803	0.195802
chr4	2494735	7397694	0.374386	0.194784	0.136211	0.277893
chr4	7409521	13631170	0.094949	0.034639	0.023777	0.054039
chr4	13666564	18291366	0.250897	0.099814	0.065770	0.223156
chr4	18296507	22596289	-0.007326	-0.002824	-0.001884	-0.005051
chr4	22884246	26498263	0.180121	0.087823	0.046545	0.118329
chr4	26634845	32653087	0.093606	0.026758	0.019334	0.069864
chr4	32700748	36659866	0.246927	0.137112	0.092846	0.135099
chr4	36666492	42605728	0.039108	0.016949	0.010872	0.029590
chr4	42651050	48907435	0.608150	0.182655	0.131883	0.523381
chr4	48907581	52613059	0.517584	0.225284	0.135786	0.424499
chr4	52645082	57088677	0.230436	0.133292	0.081329	0.186845
chr4	57109108	61113731	-0.032528	-0.013796	-0.009629	-0.028996
chr4	61138409	68832574	0.474946	0.195263	0.141029	0.312023
chr4	68947689	71768857	0.320690	0.129099	0.080773	0.246497
chr4	71833978	79420997	-0.000000	-0.000000	-0.000000	0.006857
chr5	1474498	3636586	0.076825	0.029437	0.020158	0.065143
chr5	3653169	5040907	-0.080637	-0.037182	-0.023883	-0.055252
chr5	5062128	7474239	0.375570	0.141170	0.097206	0.292770
chr5	7474272	9698034	0.250940	0.087283	0.058303	0.175741
chr5	9701868	12114199	0.389049	0.165037	0.112540	0.311573
chr5	12170043	14294556	0.096014	0.046580	0.030649	0.057205
chr5	14301057	16240180	0.262991	0.130589	0.083375	0.203022
chr5	16326392	22480324	0.294775	0.135519	0.088733	0.250604
chr5	22493414	25207576	0.238506	0.080219	0.056271	0.178495
chr5	25447671	30408178	0.555720	0.168475	0.109456	0.497030
chr5	30454904	38508827	0.359551	0.137180	0.090518	0.255144
chr5	38984107	42394085	0.373420	0.162041	0.114356	0.318523
chr5	42420655	47992100	0.423543	0.195805	0.134434	0.389148
chr5	48305430	53075926	0.390041	0.106909	0.074436	0.289951
chr5	53400437	59824286	0.174139	0.062581	0.044574	0.155952
chr5	59830029	63427135	0.376271	0.194268	0.137313	0.259346
chr5	63427178	66875122	0.091384	0.037682	0.026087	0.070755
chr5	66974294	69684590	-0.048460	-0.015295	-0.010958	-0.039387
chr6	791333	4510445	0.298523	0.134335	0.090851	0.261956
chr6	4658512	6068178	0.378763	0.180694	0.125537	0.316783
chr6	6068305	8991568	0.284246	0.134262	0.092214	0.196781
chr6	9013079	10911017	0.480818	0.202819	0.141823	0.381803
chr6	10911031	13176220	0.199064	0.071304	0.049847	0.140841
chr6	13179417	15985988	0.318026	0.082724	0.065330	0.274343
chr6	16001084	21007629	0.190550	0.071449	0.046481	0.149112
chr6	21011909	25343426	-0.122062	-0.061955	-0.040541	-0.101933
chr6	25351259	29336346	0.324860	0.137036	0.082751	0.212676
chr6	29604813	35431748	0.360724	0.187049	0.143729	0.239883
chr6	35661870	40779138	0.333472	0.132761	0.095532	0.256214
chr6	40786842	42493814	0.371146	0.180090	0.103819	0.290409
chr6	42493928	44961249	0.367498	0.111058	0.085210	0.307664
chr6	44963920	46473892	0.194130	0.073671	0.053415	0.136592
chr6	46552890	48094354	0.345044	0.121816	0.091968	0.280326
chr6	48101216	49466081	0.110457	0.042236	0.029493	0.072202
chr6	49471756	51732580	-0.246025	-0.088448	-0.058694	-0.208791
chr7	822706	2755904	-0.132996	-0.055519	-0.035666	-0.112760
chr7	2756540	4200005	-0.041170	-0.016804	-0.011338	-0.030911
chr7	4208785	5916782	0.285453	0.137657	0.089668	0.215606
chr7	5940371	9004398	-0.036709	-0.013607	-0.008424	-0.025030
chr7	9007763	11866106	0.157461	0.063865	0.040448	0.136081
chr7	11878833	18918524	0.462428	0.189424	0.125880	0.426540
chr7	18964283	22351061	0.287936	0.100959	0.075443	0.206158
chr7	22362354	28606217	-0.102520	-0.053993	-0.031274	-0.066372
chr7	28684949	32043420	0.176062	0.091880	0.056269	0.141791
chr7	32099765	34400525	0.278041	0.131671	0.101091	0.169252
chr7	34431271	36093457	0.177367	0.084843	0.056948	0.140866
chr7	36104133	38192227	0.377849	0.174290	0.116165	0.274151
chr7	38216470	41338079	0.314879	0.115956	0.081274	0.275930
chr7	41377181	44269609	0.552790	0.149674	0.116804	0.460381
chr7	44277926	45576679	0.326906	0.131186	0.088665	0.257203
chr7	45611432	47047096	0.389791	0.108926	0.082576	0.330429
chr8	1770715	3287906	0.063073	0.019064	0.013490	0.040893
chr8	3290317	5061449	0.343883	0.115699	0.081578	0.330134
chr8	5073195	5813410	0.185164	0.091764	0.055156	0.109107
chr8	5814145	6479165	0.374403	0.183546	0.123166	0.304010
chr8	6485928	7314738	0.186211	0.100744	0.062333	0.149177
chr8	7330388	8384582	0.178909	0.064482	0.049632	0.150376
chr8	8405671	10289915	0.291771	0.128466	0.086640	0.209907
chr8	10290128	18040129	-0.012577	-0.002724	-0.002040	0.011930
chr8	18564846	25860564	0.061358	0.019587	0.013482	0.050232
chr8	26289941	31022217	0.362762	0.126055	0.093996	0.225365
chr8	31022788	34245827	0.005289	0.001540	0.000949	-0.005968
chr8	34276132	35330183	0.344224	0.135425	0.101491	0.248294
chr8	35384299	37310906	0.047720	0.020534	0.012651	0.037847
chr8	37324209	39274706	0.354223	0.127555	0.083574	0.267785
chr8	39278503	40395489	0.167302	0.081732	0.052525	0.124328
chr8	40413291	41839871	0.051869	0.017880	0.012754	0.043145
chr8	41843063	43409670	0.212848	0.087851	0.055983	0.131744
chr9	1854659	4336414	0.099198	0.030570	0.020503	0.077283
chr9	4339551	8336981	0.159938	0.059532	0.039453	0.153687
chr9	8348135	11204058	-0.023012	-0.008438	-0.005443	-0.015502
chr9	11207407	13642964	0.164537	0.050081	0.030888	0.109819
chr9	13657553	16293451	0.321155	0.150256	0.100492	0.254709
chr9	16310900	18693667	0.540392	0.292085	0.191171	0.514061
chr9	18753510	27431371	0.372407	0.136397	0.097698	0.341382
chr9	27492649	30860010	0.102607	0.050534	0.030412	0.069590
chr9	30906162	33751920	0.007194	0.003221	0.001876	0.006323
chr9	33772046	35791869	-0.067008	-0.045342	-0.023853	-0.058485
chr9	35799806	38480872	0.358274	0.138379	0.102733	0.231434
chr9	38492737	39940350	0.149798	0.067966	0.044403	0.110155
chr9	39954491	42371754	-0.053905	-0.022132	-0.014520	-0.035407
chr10	7004383	16845590	0.677258	0.218006	0.152170	0.480427
chr10	17491908	19742126	0.247368	0.109493	0.077665	0.176129
chr10	19742127	25197621	0.482272	0.144426	0.103987	0.371624
chr10	25206395	26742270	0.241611	0.136563	0.086045	0.180000
chr10	26742509	30395779	0.281474	0.103031	0.070818	0.203742
chr10	30493805	33272775	0.349448	0.115009	0.075692	0.284511
chr10	33275668	34798176	0.167706	0.075804	0.048800	0.126671
chr10	34798181	37633814	-0.250111	-0.075070	-0.049960	-0.201147
chr10	37883302	39653959	-0.026002	-0.007935	-0.005420	-0.021739
chr11	1992851	3966794	0.252047	0.075106	0.055698	0.187981
chr11	3974017	4731255	0.039344	0.020168	0.012567	0.032407
chr11	4731483	6537692	-0.039751	-0.015824	-0.010420	-0.029772
chr11	6616181	7869511	0.493958	0.172863	0.121201	0.390992
chr11	7870964	9181558	0.026566	0.013601	0.008449	0.019387
chr11	9181579	11027926	0.150446	0.061872	0.039702	0.119913
chr11	11047968	12145531	0.296337	0.093015	0.070393	0.179199
chr11	12166978	14575040	0.219512	0.092180	0.057685	0.175412
chr11	14575108	16022767	0.096705	0.061426	0.034382	0.072573
chr11	16114780	18495040	0.212089	0.052929	0.038957	0.145826
chr11	18500318	25562239	0.522936	0.206573	0.140609	0.435573
chr11	25586169	28065691	0.354571	0.190713	0.115315	0.260073
chr11	28078438	29699851	0.265792	0.140290	0.093358	0.218035
chr11	29751555	31397465	0.082976	0.035565	0.022271	0.073580
chr11	31442723	33364442	0.191851	0.068851	0.051818	0.169545
chr11	33373832	34554156	0.558301	0.279799	0.187063	0.428318
chr11	34557552	36233673	0.285265	0.112733	0.076972	0.223214
chr11	36262077	37519485	0.020988	0.008754	0.005620	0.016701
chr12	3441696	7937941	0.601143	0.321909	0.216402	0.456013
chr12	8016107	15020038	0.286604	0.118252	0.077535	0.232816
chr12	15134593	17512084	0.495352	0.280733	0.188320	0.387727
chr12	17556240	20259350	0.349722	0.243512	0.131524	0.278233
chr12	20449484	23501143	0.359083	0.104548	0.071835	0.294393
chr12	23504421	24793331	0.542838	0.241217	0.148373	0.483146
chr12	24793433	26349382	0.188206	0.061762	0.042650	0.151261
chr12	26357190	29658119	0.318521	0.117562	0.080806	0.271084
chr12	29658988	30810016	0.053178	0.036102	0.022807	0.041261
chr12	30824499	31668829	0.023336	0.010301	0.006678	0.005921
chr12	31686890	33480694	0.214937	0.076189	0.052309	0.158299
chr13	2184541	3642687	0.014326	0.004940	0.003625	0.012129
chr13	3708931	4989308	0.090595	0.034466	0.026369	0.077320
chr13	5088159	6203176	0.110706	0.035691	0.024408	0.087810
chr13	6264890	8193539	0.401588	0.142273	0.097546	0.347130
chr13	8244070	9632565	-0.030303	-0.013862	-0.008421	-0.024528
chr13	9656672	11975281	-0.241494	-0.104988	-0.066993	-0.183383
chr13	11994934	13494429	0.345706	0.115119	0.080543	0.255014
chr13	13575034	17044640	0.345034	0.139609	0.086969	0.302913
chr13	17052268	20517276	0.501859	0.268991	0.155351	0.375000
chr13	20607479	22540119	0.213466	0.104182	0.079431	0.190184
chr13	22740984	24406852	0.578073	0.316220	0.232776	0.440506
chr13	24469554	27593763	0.384468	0.165187	0.112643	0.337705
chr13	27594796	28414560	-0.132299	-0.069903	-0.044317	-0.127152
chr13	28434370	29650100	-0.031790	-0.011423	-0.008416	-0.020917
chr13	29662578	31009196	0.136685	0.048624	0.036686	0.130435
chr13	31032207	32510032	0.266345	0.130787	0.082022	0.226786
chr14	1127449	3802469	0.205414	0.064840	0.044272	0.147001
chr14	3869113	5459446	0.437722	0.261323	0.138379	0.372010
chr14	5491698	7325742	0.288486	0.137754	0.088026	0.227083
chr14	7405782	9249691	0.451017	0.127748	0.088877	0.400199
chr14	9272783	10914880	0.099010	0.043057	0.029056	0.088987
chr14	10958235	13144068	0.161626	0.048829	0.034742	0.145299
chr15	1652102	3325167	-0.087034	-0.024209	-0.017145	-0.081452
chr15	3327927	4963104	0.307275	0.096609	0.072800	0.278747
chr15	4965227	5598590	0.141018	0.063016	0.041888	0.110266
chr15	5599034	6621664	0.101611	0.042627	0.029557	0.070246
chr15	6633750	7606133	-0.118563	-0.044266	-0.031726	-0.066207
chr15	7737971	9395334	0.310853	0.125022	0.084733	0.217834
chr15	9414426	11714410	0.462778	0.194140	0.146226	0.380691
chr15	11718935	12838634	0.373762	0.242895	0.163184	0.268146
chr16	1351756	4326070	0.608887	0.194925	0.140193	0.487799
chr16	4329175	7097147	0.708698	0.295692	0.230628	0.652926
chr16	7105249	9257535	0.305613	0.138985	0.099397	0.272727
chr17	980942	2382892	0.170040	0.085870	0.052949	0.120076
chr17	2399362	3701531	0.322957	0.141397	0.095414	0.292368
chr17	3735368	5102448	0.102881	0.040744	0.028486	0.095785
chr17	5146436	7680721	0.440770	0.146474	0.098780	0.336314
chr18	1886709	4596354	0.153068	0.059072	0.037193	0.115025
chr18	4609757	5721190	0.145392	0.071949	0.052223	0.110454
chr18	5752683	7572589	0.146934	0.062796	0.044579	0.124504
chr19	2430662	4250389	0.162758	0.077513	0.055232	0.156180
chr19	4333315	6615225	-0.058955	-0.017015	-0.011187	-0.043593
chr19	6627759	7819196	0.514864	0.259456	0.174229	0.440987
chr20	1752038	3496125	0.075000	0.025707	0.017407	0.045818
chr20	3496311	5119176	0.229139	0.068294	0.045097	0.172025
chr20	5160910	6709362	0.349828	0.123594	0.089331	0.291085
chr21	1897161	5078723	0.239479	0.060414	0.045518	0.198960
chr22	181307	3500347	0.048728	0.017424	0.011441	0.043269
chr22	3503663	5425537	0.145904	0.042798	0.030772	0.089071
chr24	496599	2461766	0.174854	0.064034	0.045064	0.145161
