chr	windowStart	windowEnd	D	f_d	f_dM	d_f
chr1	38552050	39413571	0.488168	0.270192	0.168711	0.375084
chr1	39489563	40578274	0.029387	0.013661	0.008402	0.025607
chr1	40588152	42057951	0.178275	0.090298	0.053423	0.115269
chr1	42165204	43464673	0.694142	0.330053	0.224733	0.523130
chr1	43469751	44950022	0.159051	0.119630	0.058218	0.122980
chr1	44965535	48085709	0.281867	0.119460	0.071331	0.217893
chr1	48086698	49238913	-0.042394	-0.019766	-0.011821	-0.032258
chr1	49274059	50026908	0.207464	0.120728	0.069871	0.148407
chr1	50027205	51268786	0.010060	0.004099	0.002434	0.019773
chr1	51288612	51912559	0.124212	0.098571	0.057131	0.085396
chr1	51975522	53087023	-0.337500	-0.210663	-0.108325	-0.278351
chr1	53105918	53631350	-0.051678	-0.031480	-0.015695	-0.057823
chr1	53635557	53933659	-0.174655	-0.134712	-0.068999	-0.125658
chr1	54053409	54842152	0.010327	0.006926	0.003328	0.009464
chr1	54843280	55464303	0.217044	0.141370	0.071189	0.188698
chr1	55464798	56093414	0.093403	0.087892	0.041110	0.073637
chr1	56093423	56641894	-0.097456	-0.036949	-0.023812	-0.065043
chr1	56667324	57201432	0.369600	0.171143	0.095831	0.247854
chr1	57244292	57836948	0.421429	0.326079	0.150751	0.341142
chr1	57844503	58817697	-0.153782	-0.096555	-0.040902	-0.117759
chr1	58817723	59481075	0.213608	0.097105	0.063395	0.170637
chr1	59490182	60007356	0.351119	0.281865	0.168595	0.264249
chr1	60026328	60929692	-0.030075	-0.019646	-0.009723	-0.024331
chr1	60935490	62013843	0.313883	0.108837	0.072620	0.227733
chr1	62021658	62915895	0.445059	0.239473	0.133254	0.363930
chr1	62915991	63417697	-0.022044	-0.010674	-0.005758	-0.014885
chr1	63417913	65224388	-0.187221	-0.084028	-0.050750	-0.151261
chr1	65245966	66137158	-0.151163	-0.088813	-0.056976	-0.113445
chr1	66155847	66942791	-0.107905	-0.080543	-0.038526	-0.091295
chr1	66943277	68228594	-0.113357	-0.057143	-0.029018	-0.103905
chr1	68229749	68974235	0.184236	0.143597	0.071785	0.155882
chr1	68998382	69699127	0.180767	0.137943	0.064698	0.138114
chr1	69704775	70693266	0.408052	0.176637	0.106640	0.292702
chr1	70753951	72000118	0.175297	0.085794	0.050034	0.132496
chr1	72013605	72673915	0.422222	0.273545	0.177501	0.377049
chr1	72684000	73440673	0.411120	0.237074	0.134979	0.303644
chr1	73465720	74645468	-0.010392	-0.007582	-0.003215	-0.028943
chr1	74756779	76627669	0.470981	0.185483	0.122261	0.406452
chr1	76632693	77343821	0.293142	0.203692	0.109400	0.252762
chr1	77377806	78922612	-0.227623	-0.108813	-0.057037	-0.197328
chr1	78928243	80415502	0.265336	0.150304	0.074909	0.234487
chr1	80419065	81109245	0.345900	0.183638	0.097671	0.282525
chr1	81116986	81972995	0.352195	0.303107	0.114259	0.212228
chr1	81980538	83152633	0.220084	0.106446	0.070750	0.142305
chr1	83154104	84468547	0.503390	0.226243	0.133769	0.441308
chr1	84468617	85483509	-0.114415	-0.069726	-0.038445	-0.095727
chr1	85484215	86291736	-0.125874	-0.101613	-0.045843	-0.081203
chr1	86396496	87446393	0.484326	0.215481	0.144258	0.382426
chr1	87458063	88475929	0.181004	0.072610	0.048775	0.106274
chr1	88476112	89062086	0.255187	0.160784	0.090259	0.186930
chr1	89067983	89690896	0.306802	0.172885	0.090136	0.251483
chr1	89698039	90422284	0.551108	0.216655	0.129130	0.493699
chr1	90431625	91256035	0.287584	0.105816	0.063294	0.243641
chr1	91278929	92889206	-0.004422	-0.001442	-0.000754	-0.003713
chr1	92899831	94627638	0.445317	0.165432	0.125704	0.412635
chr1	94708844	96156956	0.559409	0.225123	0.153738	0.490704
chr1	96173723	97664953	-0.028249	-0.011001	-0.006815	-0.021739
chr1	97686166	99030369	-0.007675	-0.003700	-0.001901	-0.009721
chr1	99061513	100904065	0.440945	0.248723	0.145549	0.380952
chr1	100911406	101233995	0.349490	0.236956	0.151969	0.277890
chr1	101236616	102148718	0.332710	0.162892	0.110800	0.237017
chr1	102148768	104123350	0.504950	0.323768	0.208231	0.423064
chr1	104162956	105917619	0.147541	0.088808	0.052892	0.107073
chr1	106015002	107499489	0.232101	0.154369	0.091275	0.174041
chr1	107503336	108734443	0.181755	0.109274	0.055267	0.132555
chr1	108874305	113047058	0.343516	0.150794	0.096464	0.307306
chr1	113162766	114072989	0.269231	0.163409	0.102994	0.212950
chr1	114085071	114695730	0.329742	0.192239	0.124854	0.262803
chr1	114695866	115921121	0.237589	0.102232	0.056930	0.168682
chr1	115935640	117052133	0.430657	0.209359	0.129404	0.306494
chr1	117055261	118302979	0.414604	0.281310	0.136900	0.365314
chr1	118378311	119432691	0.019702	0.012526	0.006454	0.011579
chr1	119458668	120582486	-0.061107	-0.033757	-0.018527	-0.049737
chr1	120587265	121640639	0.252541	0.129097	0.072904	0.216633
chr1	121665676	122812772	0.371596	0.155696	0.117297	0.269851
chr1	122819195	123084737	0.328213	0.254306	0.136287	0.254705
chr1	123084802	123825214	0.521455	0.256026	0.166415	0.401231
chr1	123827158	125038638	0.113035	0.055417	0.032938	0.073171
chr1	125047296	126867266	0.362587	0.160861	0.100695	0.267462
chr1	126872474	128992312	0.149580	0.070761	0.041789	0.100225
chr1	128994703	129893370	0.252315	0.138986	0.060388	0.152235
chr1	129893406	131451751	0.329577	0.196749	0.097109	0.257271
chr1	131506252	132123704	0.198467	0.084214	0.058026	0.159975
chr1	132124720	132923041	0.306028	0.175688	0.071674	0.262599
chr1	133003903	134192617	0.202459	0.093437	0.050491	0.144698
chr1	134209432	135358001	0.231900	0.111595	0.060312	0.129175
chr1	135385787	136123757	0.524178	0.250346	0.149579	0.341325
chr1	136123760	140012561	0.343939	0.170388	0.110181	0.281888
chr1	140037614	140805998	0.229706	0.132701	0.078086	0.188119
chr1	140880119	141773719	-0.076577	-0.051406	-0.026361	-0.074102
chr1	141776876	143371704	0.384996	0.229766	0.123659	0.303315
chr1	143380499	144387376	0.034614	0.022256	0.012333	0.024991
chr1	144412400	145163841	0.217188	0.139465	0.080161	0.143455
chr1	145163842	145711752	0.013381	0.010325	0.005361	0.009152
chr1	145750971	146352911	0.174954	0.153288	0.060298	0.108578
chr1	146360200	147276381	0.237195	0.174898	0.092148	0.176126
chr1	147281853	148066886	0.029774	0.024473	0.010119	-0.006218
chr1	148068469	148898384	0.053846	0.047758	0.021998	0.037433
chr1	148898681	149248664	0.118092	0.105400	0.054278	0.074991
chr1	149265619	149852079	-0.190554	-0.142509	-0.054198	-0.155792
chr1	149852136	150833211	0.330968	0.217667	0.104782	0.215583
chr1	150855254	151786958	0.318182	0.244453	0.108387	0.215385
chr1	151786959	152173384	-0.085554	-0.066331	-0.036274	-0.063933
chr1	152187157	153235719	0.024919	0.015462	0.007493	0.016752
chr1	153242960	155573276	0.103003	0.067293	0.032907	0.077817
chr1	155624134	156531949	-0.058129	-0.065373	-0.027634	-0.056440
chr1	156547741	157106676	0.118213	0.115980	0.050618	0.090630
chr1	157116400	158016165	0.097731	0.064442	0.031913	0.083582
chr1	158073724	158775006	0.188304	0.135465	0.067661	0.129296
chr1	158788065	159532681	-0.334000	-0.282691	-0.128560	-0.246313
chr1	159532820	160627055	0.364734	0.190616	0.134322	0.254457
chr1	160685455	167933521	0.475198	0.220150	0.154765	0.410768
chr1	167947346	169282831	0.510518	0.236595	0.155094	0.399385
chr1	169472651	170652326	0.162853	0.113349	0.063810	0.130522
chr1	170662451	171735831	0.070615	0.033999	0.018590	0.073061
chr1	171745829	175096234	0.066154	0.030086	0.018991	0.045079
chr1	176203390	180516554	0.506987	0.267315	0.169485	0.464890
chr1	180517032	181310063	0.420085	0.241267	0.150228	0.356971
chr1	181310263	182177528	0.261261	0.180887	0.097949	0.229083
chr1	182195744	182939650	-0.060951	-0.043148	-0.021119	-0.064688
chr1	182940637	183665995	0.228534	0.137084	0.074185	0.173679
chr1	183674865	184402072	0.321569	0.163292	0.090608	0.154717
chr1	184426307	185596585	0.093124	0.058215	0.029283	0.070720
chr1	185597512	186248564	0.052714	0.027056	0.013849	0.036767
chr1	186261350	187101177	0.598630	0.307801	0.199112	0.518387
chr1	187119630	188112763	-0.133887	-0.051925	-0.034540	-0.084727
chr1	188132473	189949190	-0.076667	-0.037232	-0.020370	-0.057357
chr1	189949316	191144172	0.162122	0.094461	0.060912	0.129754
chr1	191149240	192253128	0.489203	0.198819	0.144327	0.398781
chr1	192385919	193016936	0.427741	0.226017	0.146226	0.366521
chr1	193018975	194450865	0.351852	0.189483	0.118851	0.283967
chr1	194471540	195201503	-0.019961	-0.011155	-0.006907	-0.012781
chr1	195201790	196521068	0.363669	0.213303	0.134818	0.301681
chr1	196531355	197960427	0.403691	0.197880	0.132840	0.372340
chr1	197961303	199528198	0.203551	0.136887	0.070095	0.173046
chr1	199672036	200915688	-0.019928	-0.013452	-0.007073	-0.014455
chr1	200926577	203064526	0.005197	0.003024	0.001738	0.002103
chr1	203079191	204367534	0.321048	0.136550	0.076350	0.296399
chr1	204367639	204717039	0.303030	0.332262	0.137077	0.210598
chr1	204725494	205506001	0.318323	0.275353	0.155982	0.236448
chr1	205506210	206376847	-0.084172	-0.064789	-0.028208	-0.060927
chr1	206601184	207214005	0.056170	0.048889	0.022514	0.041719
chr1	207222255	208091096	0.076014	0.033495	0.018993	0.074415
chr1	208102466	208856857	0.343832	0.198335	0.103163	0.271347
chr1	208862660	209612517	0.396171	0.226980	0.130511	0.306030
chr1	209617847	210148763	0.170931	0.133333	0.061669	0.128492
chr1	210152117	210737053	0.154882	0.079362	0.044231	0.108235
chr1	210738103	212325861	0.376799	0.165058	0.109243	0.296113
chr1	212345177	213920153	0.147331	0.102071	0.055570	0.105045
chr1	213939966	215822756	0.091437	0.062485	0.034864	0.071344
chr2	752656	1331455	-0.092792	-0.070088	-0.032917	-0.065268
chr2	1365649	2697420	0.090764	0.053685	0.030907	0.067938
chr2	2697504	3253405	0.561192	0.301928	0.183760	0.334908
chr2	3272457	4878580	-0.154376	-0.094692	-0.043442	-0.095441
chr2	4892662	5647320	0.466581	0.328061	0.169488	0.421262
chr2	5657147	6422374	0.340000	0.156781	0.104469	0.214696
chr2	6427823	7112924	0.096717	0.065133	0.030900	0.077853
chr2	7118468	8045605	0.105012	0.055138	0.030058	0.080000
chr2	8095504	9019350	0.275434	0.131647	0.070216	0.199241
chr2	9040001	10050730	0.272903	0.204554	0.103701	0.216858
chr2	10051247	11325903	0.163966	0.092126	0.037452	0.119944
chr2	11344859	12218317	0.097403	0.063025	0.029674	0.087137
chr2	12263918	13841265	0.238583	0.121834	0.064599	0.184249
chr2	13843042	15303919	0.391986	0.231899	0.116324	0.323741
chr2	15313002	16121188	0.458462	0.223598	0.136151	0.391076
chr2	16124649	16866030	-0.264906	-0.163383	-0.081190	-0.208865
chr2	16871443	17722013	0.362054	0.255473	0.154095	0.296623
chr2	17750271	19579056	0.571429	0.207265	0.139453	0.441242
chr2	19594713	21612131	0.524713	0.215631	0.126840	0.415214
chr2	21687914	23114178	0.247560	0.072172	0.039884	0.196023
chr2	23114180	24734260	0.182903	0.080338	0.044014	0.117537
chr2	24812464	25740371	0.287390	0.121928	0.078731	0.250918
chr2	25797153	26859183	-0.240129	-0.155980	-0.084952	-0.207185
chr2	26866339	27459941	0.497839	0.307674	0.175558	0.368421
chr2	27506720	29035716	0.311847	0.126614	0.071967	0.247107
chr2	29130381	31622938	0.165106	0.080935	0.044608	0.145427
chr2	31622955	33134986	0.070184	0.035746	0.017047	0.050455
chr2	33140737	34091928	0.263327	0.139461	0.074744	0.183673
chr2	34092854	35363540	0.575037	0.208244	0.157895	0.480429
chr2	35386841	36078109	0.202604	0.139067	0.062103	0.157695
chr2	36123612	36828357	-0.067989	-0.036632	-0.020061	-0.041351
chr2	36833982	37283917	0.290814	0.173611	0.098039	0.234340
chr2	37288949	37775157	0.347502	0.237937	0.138095	0.261211
chr2	37775158	38662161	-0.106808	-0.054191	-0.032494	-0.087579
chr2	38666075	39422801	0.521855	0.280105	0.174549	0.480801
chr2	39436259	40430504	0.202847	0.082430	0.056738	0.152203
chr2	40445144	41610428	-0.184706	-0.141410	-0.069801	-0.163032
chr2	41621754	42260259	0.112532	0.060491	0.040041	0.098765
chr2	42260260	43214300	0.269179	0.186872	0.099367	0.217391
chr2	43302511	44077334	0.335683	0.215254	0.107445	0.243450
chr2	44093942	45169204	0.436228	0.236093	0.147123	0.378458
chr2	45170802	46099653	0.262090	0.190099	0.095945	0.199744
chr2	46104358	47208501	0.175424	0.124748	0.055097	0.109450
chr2	47218305	47918570	0.138340	0.125149	0.056240	0.115956
chr2	47918571	48583964	0.163470	0.137640	0.071014	0.118357
chr2	48584046	49344859	0.363184	0.244908	0.159364	0.276234
chr2	49349564	50141002	0.406810	0.196028	0.124179	0.291774
chr2	50195656	51120482	0.287159	0.163736	0.094651	0.217791
chr2	51127908	51894237	0.109712	0.092110	0.035189	0.069083
chr2	51907482	52656284	0.066826	0.041512	0.022271	0.061404
chr2	52660266	53216501	0.448633	0.252185	0.159144	0.275145
chr2	53236061	54160856	-0.053782	-0.031722	-0.014846	-0.040201
chr2	54162819	54910772	0.092256	0.050897	0.028836	0.067130
chr2	54914184	56111232	0.028131	0.020315	0.009471	0.029621
chr2	56111233	56733029	0.162749	0.095516	0.061214	0.121728
chr2	56733450	57428578	0.442366	0.206537	0.141383	0.373408
chr2	57479624	58113565	0.120968	0.079523	0.034340	0.085592
chr2	58114563	59926290	0.277127	0.161290	0.084004	0.261388
chr2	59932880	63431904	0.182296	0.068264	0.038060	0.128463
chr2	63511581	65047842	0.121762	0.069016	0.038106	0.091475
chr2	65097202	65807653	0.254027	0.164230	0.085810	0.224121
chr2	65845093	66880333	-0.010223	-0.004408	-0.003024	-0.008166
chr2	66880404	67703369	0.376400	0.208542	0.119366	0.268060
chr2	67709749	68781409	0.013969	0.005616	0.003708	0.012397
chr2	68796444	69462884	0.312113	0.194490	0.111339	0.241673
chr2	69505158	70561669	-0.165468	-0.089395	-0.044697	-0.125292
chr2	70596440	71568981	0.182380	0.088789	0.053159	0.153646
chr2	71570891	72155910	0.265060	0.165103	0.084588	0.170604
chr2	72163460	73411639	0.420450	0.247441	0.133774	0.315908
chr2	73412119	74387936	0.450302	0.262061	0.132583	0.342550
chr2	74388456	74903021	0.507054	0.281632	0.158270	0.401954
chr2	74909468	75795632	0.504301	0.314976	0.179831	0.356560
chr2	75822113	77056727	0.419985	0.213849	0.093455	0.327370
chr2	77059071	80065921	0.138092	0.094355	0.056760	0.116340
chr2	80066642	83828090	0.182016	0.091840	0.055366	0.117325
chr2	83843621	85876926	0.392502	0.183149	0.106631	0.320606
chr2	85885006	86940819	0.427918	0.308242	0.147651	0.333333
chr2	86958948	88805527	0.132308	0.069211	0.039218	0.084149
chr2	88840456	90505139	0.552377	0.211808	0.153048	0.404124
chr2	90597295	92952851	0.297272	0.131722	0.075104	0.189290
chr2	93061172	94561488	0.057983	0.030029	0.016828	0.041454
chr2	94613604	95664863	0.213775	0.166841	0.082485	0.160326
chr2	95858078	98001022	0.200420	0.068783	0.046447	0.149895
chr2	98010629	99529647	0.177787	0.068895	0.043867	0.144367
chr2	99531360	100630252	0.138846	0.080671	0.044645	0.107618
chr2	100632230	101310660	0.192453	0.071629	0.039236	0.098741
chr2	101321624	101895670	-0.095604	-0.054375	-0.028033	-0.066990
chr2	101895728	106976736	0.337788	0.117238	0.073858	0.246880
chr2	106978033	108112142	0.512642	0.222981	0.148466	0.402740
chr2	108112309	108869245	0.584232	0.290489	0.188462	0.402746
chr2	108892584	109910344	0.252336	0.127020	0.079912	0.182938
chr2	110005440	111070512	0.257868	0.168435	0.081777	0.190575
chr2	111127567	111731526	0.582656	0.306486	0.201154	0.445135
chr2	111737789	112854545	0.433790	0.273719	0.158692	0.341902
chr2	112860926	113732721	0.419417	0.191787	0.128936	0.252513
chr2	113742356	114479800	0.346602	0.239196	0.139073	0.217285
chr2	114482685	114898013	0.100897	0.063069	0.031008	0.062969
chr2	114910549	115341980	0.219563	0.117811	0.077360	0.162449
chr2	115343903	115677066	0.228916	0.160067	0.081012	0.171171
chr2	115694238	117192870	0.309286	0.142807	0.088455	0.221550
chr2	117194757	117841263	0.342454	0.222462	0.133700	0.247073
chr2	117870656	118817694	0.186614	0.107288	0.055200	0.138678
chr2	118824644	119625802	0.114338	0.058105	0.035780	0.075995
chr2	119626019	121526427	-0.048299	-0.033218	-0.014535	-0.035439
chr2	121529774	122530408	0.024779	0.020490	0.009302	0.034203
chr2	122534017	124034906	0.276382	0.172459	0.088047	0.234043
chr2	124044333	124948045	0.375083	0.172250	0.112375	0.301231
chr2	124950576	126231942	0.228164	0.098899	0.049588	0.193230
chr2	126231946	127159951	0.587963	0.299764	0.175758	0.473881
chr2	127238400	128564232	0.167977	0.110484	0.055087	0.147706
chr2	128598398	129241444	0.271613	0.214228	0.113465	0.229179
chr2	129243242	130099724	-0.044687	-0.028865	-0.012479	-0.035517
chr2	130111456	131721544	0.569814	0.265984	0.183081	0.469075
chr2	131721545	133075354	0.370690	0.204491	0.128828	0.289888
chr2	133091531	133801849	-0.005367	-0.003301	-0.001574	-0.003513
chr2	133823729	135457852	0.438762	0.322055	0.155164	0.352000
chr2	135634360	137699377	-0.055268	-0.046243	-0.017930	-0.037603
chr2	137704944	138281971	-0.103590	-0.057731	-0.029250	-0.082584
chr2	138289175	138737094	0.431447	0.325736	0.152546	0.318142
chr2	138746741	139431849	0.447464	0.302233	0.183166	0.291642
chr2	139450906	140269172	-0.067920	-0.039250	-0.015471	-0.052485
chr2	140274320	141490038	0.058644	0.036966	0.015907	0.045861
chr2	141494743	142148971	0.079710	0.050823	0.024975	0.062323
chr2	142149589	143349347	0.604578	0.329533	0.204376	0.511533
chr2	143379269	144480684	0.524457	0.278298	0.174740	0.388330
chr2	144512439	145815446	0.147982	0.107282	0.041735	0.107352
chr2	145884005	148924551	0.515993	0.311010	0.164520	0.374465
chr2	148924624	149532660	0.293125	0.184448	0.081097	0.226902
chr2	149532662	150180173	0.600368	0.442094	0.230584	0.445961
chr2	150186521	150979101	0.221741	0.129422	0.080665	0.157392
chr2	150979161	151656179	0.295550	0.163284	0.090193	0.259205
chr2	151672944	152296575	0.079755	0.044264	0.020240	0.069418
chr2	152296773	153234519	0.302718	0.153773	0.075582	0.234228
chr2	153239308	154010641	-0.115622	-0.057671	-0.029182	-0.095551
chr2	154020319	154827319	0.232710	0.136158	0.086983	0.181242
chr2	154879355	155945192	0.321293	0.185663	0.120328	0.268072
chr2	155965740	156485771	0.198381	0.174564	0.070514	0.135284
chr2	156488189	157837798	0.227191	0.138269	0.072852	0.189189
chr2	157852265	159497137	0.003742	0.002938	0.001290	-0.005780
chr2	159502380	160591685	0.069565	0.035117	0.018659	0.029361
chr2	160592483	161823855	0.264969	0.145257	0.089206	0.202909
chr2	161877675	163416530	0.421214	0.222538	0.122911	0.322353
chr2	163432021	164674853	0.106815	0.081310	0.036283	0.077571
chr3	1839947	3369196	0.275294	0.119673	0.068195	0.235421
chr3	3370297	4181050	0.418041	0.274435	0.151787	0.344802
chr3	4211121	5239610	0.486672	0.372921	0.219852	0.382282
chr3	5253208	6374783	0.308691	0.128884	0.080985	0.213832
chr3	6376174	7318787	0.117715	0.090990	0.044235	0.099511
chr3	7325390	8371968	0.126573	0.098531	0.046512	0.115033
chr3	8382010	10516039	0.259368	0.172069	0.090108	0.203693
chr3	10516047	11928700	-0.055556	-0.033392	-0.019313	-0.047365
chr3	11954247	12996610	0.241660	0.158316	0.085875	0.183220
chr3	13004076	14213140	0.108434	0.058543	0.032432	0.084428
chr3	14214082	15393388	0.166284	0.098884	0.059112	0.123929
chr3	15393510	16048835	0.111745	0.095284	0.031350	0.064815
chr3	16098176	17567157	0.139552	0.063953	0.040727	0.109385
chr3	17571859	18410904	0.266837	0.107449	0.074338	0.204709
chr3	18414937	19880744	0.121065	0.096246	0.042373	0.102459
chr3	20049200	21846145	0.457846	0.155907	0.100345	0.408420
chr3	21923513	22738789	0.074766	0.039526	0.020896	0.052632
chr3	22754613	23950279	0.153127	0.098932	0.045353	0.103977
chr3	23950341	24476137	0.285609	0.164511	0.067602	0.205629
chr3	24509830	25346732	0.036509	0.031072	0.012163	0.026333
chr3	25346734	26200735	-0.216949	-0.167375	-0.063437	-0.159800
chr3	26201299	26612732	0.330916	0.204769	0.103297	0.236589
chr3	26613912	27901673	0.359223	0.149276	0.099184	0.239437
chr3	27985505	29282417	0.054654	0.025952	0.016492	0.050106
chr3	29283317	30555884	0.197403	0.072338	0.044122	0.166850
chr3	30557000	31407588	-0.278315	-0.114172	-0.065252	-0.236118
chr3	31410629	32875287	-0.000000	-0.000000	-0.000000	0.000000
chr3	32885788	33903244	-0.045108	-0.021093	-0.011841	-0.026730
chr3	33924787	34594318	0.341542	0.135399	0.084091	0.232838
chr3	34594342	36114372	0.530906	0.175556	0.131364	0.427408
chr3	36114952	36425374	0.050679	0.085171	0.037940	0.035897
chr3	36436548	38368444	0.198446	0.112548	0.058733	0.160398
chr3	38391478	39609542	-0.008679	-0.005103	-0.002593	0.015475
chr3	39668881	40856823	-0.138645	-0.100636	-0.048133	-0.122708
chr3	40906032	42592786	0.007331	0.003997	0.002223	0.006083
chr3	42593713	43362590	0.485845	0.340027	0.158334	0.392217
chr3	43375679	43640093	0.269618	0.181112	0.106275	0.193642
chr3	43642107	44144145	0.207763	0.142689	0.087207	0.179842
chr3	44145834	45216868	0.116368	0.053974	0.034470	0.095992
chr3	45217236	45804096	0.504326	0.297403	0.192373	0.425385
chr3	45806955	46509513	0.186275	0.171779	0.069862	0.134888
chr3	46510335	47569785	0.315648	0.188075	0.094940	0.249469
chr3	47586855	48133632	0.451734	0.223407	0.145246	0.307398
chr3	48134011	49189895	0.174203	0.100492	0.053628	0.143385
chr3	49199780	49928468	0.260595	0.178726	0.108708	0.182105
chr3	49928638	51231923	0.164179	0.096536	0.058584	0.123304
chr3	51258976	51877537	-0.127072	-0.085821	-0.037468	-0.091529
chr3	51914439	52471521	-0.024360	-0.023235	-0.007648	-0.033012
chr3	52472181	53554441	-0.042202	-0.028343	-0.015214	-0.035579
chr3	53583037	54211176	0.356223	0.219577	0.129627	0.244261
chr3	54212362	54925041	0.309290	0.169075	0.096444	0.242811
chr3	54940743	55867080	0.122085	0.062180	0.035998	0.091869
chr3	55867088	56748802	0.003121	0.003346	0.001413	0.002151
chr3	56776315	57154655	0.475490	0.337489	0.222946	0.359712
chr3	57154684	57621473	0.295407	0.146347	0.085655	0.216242
chr3	57623557	57929160	-0.047691	-0.029626	-0.016540	-0.041203
chr3	57929219	58597663	0.009498	0.006222	0.003784	0.007487
chr3	58599387	59403392	0.034939	0.025856	0.011279	0.025395
chr3	59403662	60912148	0.012312	0.006314	0.003011	0.016561
chr3	60925194	62104347	0.056876	0.023729	0.014683	0.052985
chr3	62117374	63142618	0.164939	0.095707	0.042409	0.111964
chr3	63149426	63936069	0.115574	0.047378	0.027076	0.091825
chr3	63937734	64362390	0.085239	0.070175	0.031764	0.053672
chr3	64364726	66113721	0.081266	0.040904	0.024987	0.083027
chr3	66173346	66890688	-0.217737	-0.176526	-0.075273	-0.193100
chr3	66893845	67555478	0.438688	0.251093	0.159172	0.388657
chr3	67575058	68972471	0.379851	0.144631	0.098154	0.312925
chr3	68988281	70288877	0.272099	0.137883	0.074200	0.222027
chr3	70291208	71368419	0.169545	0.082711	0.049400	0.136778
chr3	71395576	72944906	0.249247	0.125924	0.078180	0.176794
chr3	72945121	74110773	0.136213	0.076636	0.043105	0.090508
chr3	74129228	75553614	0.159843	0.070352	0.040710	0.135666
chr3	75553636	76195299	-0.057381	-0.030170	-0.015692	-0.042284
chr3	76197150	76987961	0.088109	0.040591	0.017658	0.075128
chr3	76989202	77531268	0.372982	0.266626	0.161456	0.274890
chr3	77547722	80142386	0.310984	0.180688	0.118527	0.252786
chr3	80142479	80857783	0.421849	0.271866	0.165404	0.329396
chr3	80862335	81562876	0.450224	0.297481	0.160820	0.385561
chr3	81584773	83693001	0.062882	0.040308	0.019137	0.050070
chr3	83774032	84683695	0.199167	0.118817	0.068149	0.144761
chr3	84684375	85619656	0.488127	0.237866	0.138603	0.419501
chr3	85622949	86848230	0.291151	0.102008	0.061843	0.218138
chr3	86928380	87724146	0.252855	0.161123	0.081870	0.184156
chr3	87733912	89145388	0.201465	0.091881	0.055770	0.127920
chr3	89159359	90687527	0.651442	0.333402	0.183087	0.491833
chr3	90689252	91722370	-0.065998	-0.050479	-0.018670	-0.052422
chr3	91725734	93622405	-0.207447	-0.081057	-0.050743	-0.142022
chr3	93643761	97232841	0.471125	0.237867	0.133477	0.338583
chr3	97236397	98121850	0.469681	0.420423	0.145727	0.371841
chr3	98123093	99493207	0.152882	0.090819	0.038579	0.106640
chr3	99614080	101901819	0.301887	0.202736	0.122424	0.260741
chr3	101957794	103409493	0.371079	0.204489	0.119932	0.313381
chr3	103409523	105413248	0.454876	0.226819	0.129106	0.378797
chr3	105429168	107197961	0.521238	0.230202	0.144637	0.394415
chr3	107199547	107772405	0.378508	0.245396	0.149359	0.356085
chr3	107773563	108671235	0.377639	0.255556	0.123277	0.290789
chr3	108678904	109929992	0.255702	0.120577	0.071832	0.224447
chr3	110108250	111944429	0.166518	0.070327	0.042573	0.120257
chr3	111950434	113425488	0.093060	0.072930	0.031442	0.081645
