chr	windowStart	windowEnd	D	f_d	f_dM	d_f
chr1	72792503	74555759	-0.057483	-0.000976	-0.000864	-0.057822
chr1	74558391	76527710	0.129578	0.003363	0.002905	0.127988
chr1	76543811	77817839	-0.102460	-0.003147	-0.002670	-0.080757
chr1	77817845	79461268	-0.179901	-0.004232	-0.003797	-0.164399
chr1	79462828	80820315	0.103820	0.002479	0.002215	0.096425
chr1	80825370	82530431	0.019538	0.000272	0.000249	0.020243
chr1	82585850	85338793	0.018358	0.000243	0.000215	0.032382
chr1	85340266	86253323	0.101870	0.003052	0.002703	0.096506
chr1	86262773	87944654	-0.093453	-0.001385	-0.001186	-0.100687
chr1	87975297	89020062	0.067433	0.001472	0.001288	0.047736
chr1	89020222	89782161	0.278486	0.008693	0.007130	0.237674
chr1	89836244	90446131	0.162931	0.005594	0.004662	0.143469
chr1	90446557	91256031	-0.230290	-0.007875	-0.006436	-0.226470
chr1	91261278	92157838	0.066991	0.001999	0.001711	0.061315
chr1	92187220	93985927	-0.163786	-0.003984	-0.003307	-0.099817
chr1	94004532	95811679	-0.028632	-0.000749	-0.000617	-0.020290
chr1	95816121	97410847	-0.208173	-0.007379	-0.006172	-0.194858
chr1	97421592	99892432	0.192095	0.004911	0.004140	0.204052
chr1	100025882	101180491	-0.153696	-0.004150	-0.003525	-0.143261
chr1	101181725	101971149	0.333600	0.012470	0.010634	0.303273
chr1	102009505	105674459	0.070588	0.001657	0.001401	0.069388
chr1	105719027	108157409	0.188635	0.003146	0.002690	0.142420
chr1	108169711	112521252	-0.099111	-0.002251	-0.001970	-0.082609
chr1	112542110	114409551	0.085930	0.001489	0.001305	0.043718
chr1	114416767	115795513	0.126379	0.002233	0.001991	0.096774
chr1	115828470	116676725	0.028058	0.000834	0.000715	0.051838
chr1	116678157	118020582	0.087944	0.002497	0.002167	0.060737
chr1	118064628	119978976	-0.227384	-0.003658	-0.003193	-0.212283
chr1	120105705	121664622	-0.022525	-0.000396	-0.000346	-0.016819
chr1	121672001	122865597	0.184343	0.005130	0.004565	0.172577
chr1	122877615	123757481	-0.047798	-0.001301	-0.001115	-0.030903
chr1	123764070	128464117	0.091373	0.001827	0.001528	0.091937
chr1	128464294	130132014	0.142341	0.002957	0.002612	0.119300
chr1	130132795	132144030	0.138352	0.002932	0.002608	0.123115
chr1	132161132	134341335	-0.270694	-0.004983	-0.004428	-0.241951
chr1	134343676	136009771	0.209589	0.005751	0.005091	0.196350
chr1	136014330	140247022	-0.298830	-0.004982	-0.004430	-0.211009
chr1	140341150	141756932	0.166814	0.004059	0.003535	0.143290
chr1	141773719	144243872	-0.061025	-0.001125	-0.000978	-0.058738
chr1	144249997	145279352	-0.133891	-0.003860	-0.003311	-0.118875
chr1	145292666	146173220	-0.083205	-0.002010	-0.001747	-0.071090
chr1	146177198	147704712	0.063542	0.001547	0.001329	0.035591
chr1	147762564	148904237	-0.028205	-0.000851	-0.000754	-0.021061
chr1	148949535	150114056	-0.020728	-0.000474	-0.000412	-0.035673
chr1	150114094	151730052	0.231467	0.006840	0.005869	0.213325
chr1	151746540	153721979	0.352778	0.007739	0.006675	0.273138
chr1	153722898	156666423	0.313143	0.007405	0.006191	0.252496
chr1	156685795	158485236	-0.245020	-0.004606	-0.003960	-0.228261
chr1	158485243	159707130	0.219756	0.004931	0.004330	0.170213
chr1	159707134	168299544	-0.125592	-0.003289	-0.002731	-0.082621
chr1	168326000	170834978	-0.117486	-0.002702	-0.002363	-0.115619
chr1	170844143	175318933	0.046774	0.000824	0.000713	0.041949
chr1	176805997	181107879	-0.445963	-0.011364	-0.009693	-0.439053
chr1	181116406	182576609	0.206529	0.007466	0.006429	0.198094
chr1	182612159	183964841	0.034175	0.000681	0.000596	0.014133
chr1	184006967	185664924	0.040000	0.001025	0.000932	0.036093
chr1	185739414	186790577	0.169320	0.004049	0.003557	0.135654
chr1	186797463	188925538	-0.259914	-0.005190	-0.004682	-0.207840
chr1	188960175	191052683	-0.106125	-0.001728	-0.001525	-0.099277
chr1	191056235	192876912	0.012212	0.000263	0.000235	0.003974
chr1	192880875	194970298	-0.028736	-0.000462	-0.000412	-0.022624
chr1	194974403	196793559	-0.148544	-0.002273	-0.002060	-0.127608
chr1	196810636	199469919	0.005896	0.000109	0.000095	0.009288
chr1	199672036	202618483	0.142917	0.003142	0.002679	0.118329
chr1	202633137	203663818	0.137363	0.003252	0.002808	0.118987
chr1	203664019	205172818	-0.119128	-0.002865	-0.002481	-0.097166
chr1	205355279	205760875	-0.115385	-0.015518	-0.009835	-0.078023
chr1	205760932	206034474	-0.197080	-0.065519	-0.033646	-0.132029
chr1	206044286	206185332	-0.145709	-0.051120	-0.021935	-0.078044
chr1	206185336	206340535	-0.257143	-0.084813	-0.038079	-0.115834
chr1	206341095	207087912	-0.096395	-0.009670	-0.007524	-0.064299
chr1	207120669	208586622	-0.217929	-0.004431	-0.003931	-0.213317
chr1	208634857	209783761	-0.051980	-0.001421	-0.001245	-0.052133
chr1	209784986	212579208	0.119575	0.002355	0.002031	0.090399
chr1	212579243	215602244	0.124108	0.003589	0.003157	0.107485
chr2	668718	2954517	-0.016248	-0.000319	-0.000279	-0.017104
chr2	3023140	5305370	0.076923	0.001758	0.001539	0.072398
chr2	5318854	6268545	-0.049180	-0.001427	-0.001280	-0.043597
chr2	6281354	7131646	0.069395	0.002242	0.001915	0.063518
chr2	7142407	8269913	-0.101525	-0.003611	-0.002984	-0.103448
chr2	8270543	9696660	0.137767	0.003317	0.002902	0.103713
chr2	9700074	11337324	-0.046229	-0.001117	-0.000976	-0.052154
chr2	11348322	13161613	0.027818	0.000484	0.000416	0.043115
chr2	13191714	15172243	0.332760	0.007697	0.006628	0.317787
chr2	15223714	16632033	-0.226868	-0.004204	-0.003702	-0.129206
chr2	16632036	17767846	0.268098	0.004904	0.004401	0.198815
chr2	17997379	19974832	-0.302952	-0.003792	-0.003390	-0.243446
chr2	19995135	22410925	0.281079	0.005151	0.004607	0.234175
chr2	22442105	23875170	0.125234	0.004083	0.003523	0.118830
chr2	23888054	25318089	-0.129339	-0.002905	-0.002505	-0.103525
chr2	25397559	27431989	0.182176	0.003183	0.002799	0.162960
chr2	27465240	30659919	-0.062557	-0.001079	-0.000952	-0.031941
chr2	30668183	32628561	-0.156485	-0.003626	-0.003143	-0.098852
chr2	32651906	33919269	-0.140366	-0.004027	-0.003483	-0.142740
chr2	33937598	35363540	0.068966	0.001824	0.001563	0.056478
chr2	35369807	36538540	-0.052970	-0.001690	-0.001456	-0.033803
chr2	36541516	37088241	0.226103	0.009094	0.007546	0.176471
chr2	37089161	38318118	0.084020	0.001435	0.001292	0.060594
chr2	38344086	39653799	-0.212400	-0.006934	-0.005867	-0.169634
chr2	39672000	41662887	-0.143577	-0.003392	-0.002929	-0.114688
chr2	41673015	42913818	0.090204	0.001941	0.001648	0.058095
chr2	42944101	45262471	-0.108271	-0.001624	-0.001417	-0.079668
chr2	45326577	47214407	0.016552	0.000417	0.000371	0.020080
chr2	47223247	48654024	-0.002700	-0.000064	-0.000056	0.026627
chr2	48662788	50518278	-0.145431	-0.003245	-0.002871	-0.138497
chr2	50564033	52319927	0.214087	0.004174	0.003704	0.197080
chr2	52340051	54325712	-0.176471	-0.004525	-0.003853	-0.147651
chr2	54325713	56352085	0.052555	0.001405	0.001206	0.049116
chr2	56352087	57238606	0.168445	0.005029	0.004165	0.116455
chr2	57257565	59188754	0.039387	0.000686	0.000589	0.029725
chr2	59269314	63087072	0.189900	0.004193	0.003661	0.178218
chr2	63116260	64965156	0.214036	0.003982	0.003484	0.163257
chr2	64981119	66781399	-0.027420	-0.000578	-0.000486	0.002068
chr2	66796511	67737483	-0.041517	-0.001011	-0.000862	-0.042934
chr2	67749631	68651286	-0.169149	-0.004139	-0.003485	-0.111389
chr2	68665589	69371234	-0.019780	-0.000669	-0.000566	0.006865
chr2	69378024	70716729	0.020520	0.000471	0.000414	0.018496
chr2	70720478	71612137	-0.303126	-0.009942	-0.008503	-0.210605
chr2	71633973	72438132	-0.104137	-0.002824	-0.002416	-0.074273
chr2	72445548	73821272	-0.049853	-0.001233	-0.001103	0.004637
chr2	73830056	74947343	-0.130881	-0.002372	-0.002075	-0.113924
chr2	74959114	76083757	-0.034370	-0.000932	-0.000813	-0.022255
chr2	76095509	80093933	0.294118	0.006816	0.005762	0.243879
chr2	80093979	84602806	-0.002871	-0.000049	-0.000044	-0.017370
chr2	84607834	88010060	-0.045735	-0.000877	-0.000769	-0.049031
chr2	88017585	90763632	0.251629	0.005208	0.004592	0.228990
chr2	90917327	93721068	0.154903	0.003290	0.002858	0.100289
chr2	93747495	96142862	0.106373	0.002093	0.001772	0.121234
chr2	96148615	98722009	0.080632	0.001846	0.001587	0.073593
chr2	98727228	100510448	0.463584	0.011276	0.009747	0.470141
chr2	100530375	101460072	0.151794	0.004114	0.003552	0.167197
chr2	101588350	106969071	0.002956	0.000048	0.000042	0.007519
chr2	106969924	108475715	-0.008850	-0.000252	-0.000223	-0.003704
chr2	108489830	110719135	0.043377	0.000697	0.000618	0.024896
chr2	110732664	113131352	0.142628	0.002131	0.001876	0.138501
chr2	113135505	114009826	-0.225983	-0.006572	-0.005631	-0.187170
chr2	114009829	114980618	0.027586	0.000539	0.000468	0.019900
chr2	114980620	115806113	-0.023759	-0.000663	-0.000560	-0.027741
chr2	115839908	117734006	-0.215808	-0.006554	-0.005594	-0.179767
chr2	117737277	118772762	-0.044518	-0.001422	-0.001261	-0.040724
chr2	118777659	120155820	-0.267857	-0.006932	-0.005779	-0.247113
chr2	120208215	122984190	0.019108	0.000322	0.000281	-0.002281
chr2	123020549	124768498	-0.329234	-0.006645	-0.005831	-0.200000
chr2	124768501	126419237	0.061125	0.001454	0.001250	0.059167
chr2	126499431	128478980	-0.099713	-0.002229	-0.001954	-0.065922
chr2	128479210	129791937	-0.275000	-0.006295	-0.005528	-0.238889
chr2	129834153	133084814	0.013871	0.000214	0.000187	0.012164
chr2	133201597	135629930	-0.329500	-0.007517	-0.006644	-0.249125
chr2	135637438	138227184	0.106772	0.001878	0.001679	0.089627
chr2	138229947	139461876	0.203046	0.004958	0.004340	0.149573
chr2	139461879	141346410	0.033582	0.000511	0.000459	0.035294
chr2	141351681	143307987	0.094851	0.001607	0.001481	0.094192
chr2	143311295	145377797	-0.134529	-0.002794	-0.002486	-0.090909
chr2	145396238	148840034	0.017842	0.000477	0.000421	0.019272
chr2	148901289	149563159	0.076231	0.002262	0.001915	0.049921
chr2	149566843	150879831	-0.033019	-0.000738	-0.000660	-0.030216
chr2	150883706	151963024	-0.129825	-0.003621	-0.003157	-0.123316
chr2	152041276	153446984	-0.062280	-0.001538	-0.001299	-0.054264
chr2	153456456	155201561	0.099360	0.002475	0.002165	0.071334
chr2	155249239	158501264	0.163591	0.003949	0.003348	0.139222
chr2	158744225	161309834	0.048309	0.001091	0.000982	0.040000
chr2	161518144	164618967	0.262198	0.004889	0.004260	0.195893
chr3	1542333	3096701	0.006383	0.000192	0.000168	0.005761
chr3	3128859	4415203	-0.001325	-0.000030	-0.000026	-0.007589
chr3	4432332	5748394	-0.271274	-0.010795	-0.009227	-0.266234
chr3	5748527	6834256	-0.014368	-0.000391	-0.000343	-0.006276
chr3	6923224	8501359	-0.093195	-0.002167	-0.001928	-0.074586
chr3	8758845	11294786	-0.065327	-0.001753	-0.001449	-0.067308
chr3	11363534	12500492	-0.234708	-0.005996	-0.005070	-0.214683
chr3	12501165	13462847	-0.137170	-0.005108	-0.004360	-0.102273
chr3	13469931	15047260	0.271665	0.005845	0.005168	0.193252
chr3	15090066	16542343	0.128144	0.003462	0.003057	0.100183
chr3	16604951	17443594	0.304991	0.008786	0.007886	0.288660
chr3	17455145	18342708	0.121387	0.003266	0.002762	0.104084
chr3	18345401	19913311	-0.071130	-0.001398	-0.001268	-0.075653
chr3	19971840	21713608	0.003497	0.000102	0.000091	0.003064
chr3	21883626	23641096	-0.011917	-0.000218	-0.000195	0.042918
chr3	23641566	24699135	-0.246047	-0.005277	-0.004592	-0.196003
chr3	24713351	26314318	0.003302	0.000076	0.000069	-0.000946
chr3	26317991	28365712	-0.337580	-0.006241	-0.005531	-0.325153
chr3	28521066	30150252	0.095879	0.002235	0.001936	0.095514
chr3	30164055	31537724	0.106599	0.002681	0.002343	0.102154
chr3	31554408	33751156	0.107345	0.002635	0.002247	0.094258
chr3	33760791	34720798	0.215084	0.004387	0.003869	0.208889
chr3	34732221	36233255	-0.175732	-0.003530	-0.003149	-0.140530
chr3	36234284	37774886	-0.084112	-0.002636	-0.002312	-0.068942
chr3	37804792	39754260	-0.104273	-0.002177	-0.001933	-0.100603
chr3	39759824	43334089	0.106942	0.001615	0.001468	0.090208
chr3	43341401	44333619	-0.092755	-0.002269	-0.001947	-0.091056
chr3	44351119	45291192	0.210351	0.006763	0.005801	0.163488
chr3	45293854	46257369	-0.425219	-0.014750	-0.012593	-0.322368
chr3	46283872	47677595	0.039474	0.001131	0.000982	0.020353
chr3	47680356	49410482	-0.021398	-0.000440	-0.000384	-0.024000
chr3	49504781	51468424	-0.099574	-0.002550	-0.002169	-0.056289
chr3	51489410	52735687	0.002049	0.000085	0.000072	0.026898
chr3	52758877	54625881	-0.060511	-0.001171	-0.001035	-0.045539
chr3	54627174	56686425	0.108507	0.001948	0.001691	0.096290
chr3	56743029	57671951	0.017870	0.000534	0.000468	0.012867
chr3	57673965	59006073	-0.038541	-0.000784	-0.000701	-0.032735
chr3	59052491	61105935	0.257080	0.004529	0.004055	0.237190
chr3	61114635	62297095	0.314208	0.008436	0.006998	0.278161
chr3	62344160	63458353	0.060811	0.002206	0.001800	0.048518
chr3	63473172	64386352	-0.097395	-0.003220	-0.002619	-0.100387
chr3	64417071	66646558	0.319527	0.007723	0.006524	0.297111
chr3	66648004	67685742	0.018045	0.000440	0.000381	0.014670
chr3	67685751	69171851	0.155914	0.004971	0.004286	0.129252
chr3	69219717	71350713	0.168552	0.004118	0.003492	0.169811
chr3	71354004	73665604	-0.007806	-0.000173	-0.000152	-0.019780
chr3	73763621	75205689	-0.063249	-0.001617	-0.001422	-0.070358
chr3	75219165	76144643	0.147501	0.004745	0.004220	0.144723
chr3	76144988	76959555	-0.211632	-0.006058	-0.005231	-0.137894
chr3	76960362	79967794	-0.253073	-0.005905	-0.005124	-0.228133
chr3	79992522	80923882	-0.006188	-0.000223	-0.000190	-0.000989
chr3	81011138	84467152	-0.110266	-0.002306	-0.001959	-0.115570
chr3	84478446	85622949	-0.086667	-0.001790	-0.001504	-0.081522
chr3	85637754	86999151	0.044968	0.001010	0.000894	0.035058
chr3	87023105	89215414	0.252982	0.005593	0.004961	0.192333
chr3	89273434	91724570	0.244849	0.005172	0.004633	0.202014
chr3	91726846	97049584	0.226891	0.003774	0.003340	0.199595
chr3	97208001	98144609	-0.146797	-0.006581	-0.005965	-0.126761
chr3	98145644	102590496	-0.352480	-0.004892	-0.004373	-0.237383
chr3	102597116	105097484	-0.140513	-0.003442	-0.003039	-0.131653
chr3	105133288	107667214	0.122610	0.002182	0.001900	0.103730
chr3	107696506	109320338	-0.042543	-0.000713	-0.000616	-0.035995
chr3	109359012	111944429	0.357405	0.009958	0.008580	0.352766
chr3	112014451	114310225	0.086229	0.001892	0.001682	0.077034
chr3	114316948	116609194	0.079339	0.001733	0.001484	0.053294
chr3	116628318	118060376	0.068285	0.001693	0.001478	0.059406
chr3	118096851	119845413	-0.025537	-0.000735	-0.000633	-0.027483
chr3	119885559	122237406	0.027933	0.000665	0.000581	0.022693
chr3	122257463	123788018	-0.223742	-0.005898	-0.005097	-0.215591
chr4	544460	4867897	0.097594	0.002575	0.002265	0.035342
chr4	5027895	6751680	0.004902	0.000139	0.000121	0.002299
chr4	6809253	8088934	-0.091887	-0.002738	-0.002443	-0.071155
chr4	8136668	10760575	-0.116121	-0.002885	-0.002455	-0.103596
chr4	10761553	13172587	-0.012230	-0.000364	-0.000306	-0.010623
chr4	13184490	15312129	0.142480	0.002681	0.002361	0.112131
chr4	15316892	16952673	0.026912	0.000641	0.000557	0.026964
chr4	16952715	18652408	-0.141975	-0.003182	-0.002892	-0.128248
chr4	18652947	21408526	-0.046476	-0.001075	-0.000934	-0.037596
chr4	21420217	22577802	-0.041779	-0.001190	-0.001022	-0.022736
chr4	22594454	23887445	-0.179551	-0.004357	-0.003773	-0.159527
chr4	23910711	25646950	-0.350893	-0.006936	-0.005925	-0.291416
chr4	25650494	27750131	-0.073838	-0.001363	-0.001177	-0.068332
chr4	27773311	29703590	0.234356	0.005091	0.004529	0.194426
chr4	29722584	32508821	0.042553	0.000969	0.000841	0.052419
chr4	32545338	33714228	0.021838	0.000491	0.000427	0.012305
chr4	33722447	34566077	0.211827	0.007225	0.006244	0.212703
chr4	34566837	38232088	0.026455	0.000510	0.000438	0.004854
chr4	38251711	41047203	-0.059432	-0.001237	-0.001096	-0.056689
chr4	41083092	42152310	0.038431	0.000969	0.000867	0.038793
chr4	42172993	43210322	0.227245	0.007517	0.006590	0.246243
chr4	43233860	45633407	0.074135	0.001579	0.001408	0.064024
chr4	45637985	47805798	0.065274	0.001337	0.001192	0.076566
chr4	47811141	49516498	-0.031959	-0.000593	-0.000495	-0.021860
chr4	49607936	51045979	-0.141777	-0.002608	-0.002297	-0.093103
chr4	51075085	53504832	0.084467	0.001508	0.001351	0.073350
chr4	53541629	56000940	-0.043312	-0.000775	-0.000669	-0.010638
chr4	56001138	57575276	-0.157614	-0.003043	-0.002676	-0.146645
chr4	57656822	60230636	-0.058711	-0.001085	-0.000947	-0.057082
chr4	60238814	61136196	0.229258	0.006730	0.005854	0.161578
chr4	61143451	65644855	0.097207	0.002289	0.001970	0.092259
chr4	65672030	67213834	-0.078571	-0.001830	-0.001608	-0.054017
chr4	67255750	69423142	0.241895	0.006140	0.005452	0.232614
chr4	69434202	70913883	-0.055620	-0.001440	-0.001265	-0.036511
chr4	70966182	74480040	-0.192000	-0.004049	-0.003458	-0.190602
chr4	74532148	77174858	0.316703	0.010348	0.008734	0.271712
chr4	77183816	80972098	0.086918	0.002448	0.002100	0.077163
chr5	644505	2067470	0.043515	0.001747	0.001511	0.080238
chr5	2131048	3336607	-0.096890	-0.003188	-0.002792	-0.089631
chr5	3376283	4635570	-0.048359	-0.000983	-0.000872	-0.072144
chr5	4663180	6142884	-0.264480	-0.006247	-0.005401	-0.224165
chr5	6142887	7902966	-0.177831	-0.003571	-0.003181	-0.164912
chr5	7914583	8699542	-0.181976	-0.007424	-0.006078	-0.149394
chr5	8700671	9446729	-0.029472	-0.001340	-0.001122	-0.031201
chr5	9447818	10884675	-0.067053	-0.001594	-0.001374	-0.064877
chr5	10897018	12092556	-0.062407	-0.001989	-0.001647	-0.045082
chr5	12092696	13342609	-0.042348	-0.001325	-0.001135	-0.059884
chr5	13366434	14313196	-0.145427	-0.003142	-0.002751	-0.125833
chr5	14403403	15438809	-0.150000	-0.003145	-0.002804	-0.148365
chr5	15441666	16599739	-0.139655	-0.003982	-0.003470	-0.134467
chr5	16624286	17812234	0.376299	0.010670	0.009363	0.358925
chr5	17827991	22075403	0.156856	0.002903	0.002605	0.151713
chr5	22090674	24066721	0.259115	0.004250	0.003808	0.234323
chr5	24078338	24911559	0.024958	0.000733	0.000635	0.028571
chr5	24928017	26654520	-0.092437	-0.001509	-0.001342	-0.093570
chr5	26699159	28535472	0.024390	0.000448	0.000392	0.042254
chr5	28573347	30302399	-0.164063	-0.003105	-0.002745	-0.140230
chr5	30303778	31642734	0.123144	0.002689	0.002377	0.080737
chr5	31646553	33678970	-0.285000	-0.008278	-0.007203	-0.270386
chr5	33743401	37458877	-0.027356	-0.000495	-0.000434	-0.024328
chr5	37481074	39302938	0.357928	0.009364	0.008050	0.325226
chr5	39328249	41343315	-0.141653	-0.002940	-0.002608	-0.099213
chr5	41346987	42097129	-0.097970	-0.002678	-0.002318	-0.101805
chr5	42111500	43313125	0.160714	0.002576	0.002325	0.098814
chr5	43343287	44770500	-0.168911	-0.003866	-0.003337	-0.150642
chr5	44891554	48423781	-0.152263	-0.002729	-0.002387	-0.121014
chr5	48429490	50342835	0.078391	0.001571	0.001395	0.119917
chr5	50356221	52241973	0.126606	0.002784	0.002430	0.126731
chr5	52241982	52879384	-0.127628	-0.003489	-0.003120	-0.088297
chr5	52920308	54066836	0.224863	0.005608	0.004859	0.176471
chr5	54234225	56556932	-0.410526	-0.008389	-0.007136	-0.406186
chr5	56558111	57890316	0.063948	0.001382	0.001202	0.032357
chr5	57891212	59945590	0.011050	0.000201	0.000178	0.028240
chr5	59968356	62708474	-0.426950	-0.006247	-0.005507	-0.374517
chr5	62736363	66176041	0.020339	0.000388	0.000353	0.007217
chr5	66179021	67484500	-0.092637	-0.002325	-0.002045	-0.083774
chr5	67491151	69351159	0.106312	0.003432	0.002931	0.105305
chr5	69387405	70906180	-0.027767	-0.000855	-0.000742	-0.030303
chr6	1091263	2323777	0.304688	0.010044	0.008925	0.282113
chr6	2378470	4924276	-0.040380	-0.001061	-0.000927	-0.037583
chr6	4942543	5780318	0.073529	0.002263	0.001982	0.058824
chr6	5780420	7798580	0.201125	0.005049	0.004421	0.133959
chr6	8004211	8994200	0.386617	0.007646	0.006730	0.244706
chr6	9001327	10247221	0.055083	0.001226	0.001064	0.041433
chr6	10253232	11375331	0.046673	0.001465	0.001278	0.044391
chr6	11397744	12182289	0.138329	0.003876	0.003419	0.093195
chr6	12199227	12859234	-0.103233	-0.002902	-0.002480	-0.057163
chr6	12880253	14038538	-0.359073	-0.006822	-0.005991	-0.310169
chr6	14043946	15120319	-0.063470	-0.001684	-0.001470	-0.075366
chr6	15120876	16131634	0.129847	0.004065	0.003515	0.112324
chr6	16168681	18433708	-0.420986	-0.009775	-0.008404	-0.414868
chr6	18434227	20180335	0.083394	0.001943	0.001714	0.059041
chr6	20213473	21207430	0.122752	0.002945	0.002518	0.111491
chr6	21255141	24614422	-0.190108	-0.003638	-0.003188	-0.206004
chr6	24658670	25413462	-0.078574	-0.002288	-0.001988	-0.066176
chr6	25467649	26709221	0.164710	0.004255	0.003760	0.142095
chr6	26760792	28462679	-0.146957	-0.002746	-0.002436	-0.125688
chr6	28464015	30381427	-0.041418	-0.000943	-0.000841	-0.036004
chr6	30395367	33091139	0.200504	0.004921	0.004487	0.184038
chr6	33097284	35087113	-0.107989	-0.002299	-0.002056	-0.102506
chr6	35138452	37690722	0.136476	0.002604	0.002299	0.117691
chr6	37707105	39870141	-0.001099	-0.000030	-0.000026	-0.002730
chr6	39884751	40699961	-0.182236	-0.004501	-0.004034	-0.175172
chr6	40715177	41433870	0.022504	0.000482	0.000435	0.027735
chr6	41433872	42279520	-0.354568	-0.012472	-0.010470	-0.302792
chr6	42334007	43080697	0.099230	0.003380	0.002937	0.077882
chr6	43083227	43882678	-0.461036	-0.017298	-0.015465	-0.382648
chr6	43902387	44824446	0.054176	0.001769	0.001588	0.052516
chr6	44831539	45660325	0.024233	0.000593	0.000516	0.014563
chr6	45661114	46970942	0.298246	0.008795	0.007461	0.239749
chr6	46993083	47915019	-0.023669	-0.000515	-0.000459	-0.019640
chr6	47930794	48627999	-0.350584	-0.012876	-0.010815	-0.347759
chr6	48642663	50268386	0.155198	0.003309	0.002910	0.135468
chr6	50308709	51283810	0.253568	0.006940	0.006020	0.183957
chr6	51291312	52074955	-0.036735	-0.001115	-0.000943	-0.017722
chr7	825281	2455756	0.053957	0.001211	0.001061	0.037783
chr7	2467823	3346741	0.171053	0.004859	0.004368	0.136364
chr7	3438076	4398190	0.199830	0.007019	0.005944	0.188112
chr7	4484052	5499246	0.287356	0.007543	0.006733	0.164602
chr7	5507322	7023007	-0.099838	-0.002312	-0.002016	-0.093711
chr7	7052033	8929848	-0.203540	-0.004690	-0.003933	-0.185859
chr7	8952387	10008280	0.113939	0.003049	0.002591	0.115023
chr7	10015551	11532008	0.231245	0.004981	0.004316	0.173669
chr7	11532013	13164447	-0.045093	-0.001148	-0.000969	-0.037772
chr7	13166891	14341903	-0.147383	-0.003283	-0.002931	-0.138422
chr7	14349409	16162295	-0.001473	-0.000024	-0.000021	-0.035446
chr7	16304567	19127625	0.078101	0.002106	0.001815	0.066929
chr7	19129226	20803266	0.124368	0.002859	0.002459	0.092873
chr7	20813392	21864867	0.136544	0.005599	0.004782	0.122188
chr7	21871229	22579371	-0.222411	-0.006944	-0.006080	-0.159049
chr7	22580788	24424645	0.244858	0.006732	0.006191	0.224417
chr7	24462362	26153096	0.042608	0.001146	0.001023	0.040791
chr7	26164782	27925016	0.065906	0.001483	0.001329	0.049065
chr7	27925032	29273500	-0.179179	-0.004479	-0.003955	-0.169883
chr7	29278172	31036143	0.034855	0.000777	0.000666	0.033281
chr7	31039124	32279213	0.294785	0.007468	0.006512	0.293296
chr7	32280832	34104226	0.157895	0.004236	0.003662	0.100000
chr7	34126990	34870713	0.061584	0.001749	0.001472	0.049881
chr7	34893959	36157725	-0.097473	-0.002606	-0.002199	-0.082317
