chr	windowStart	windowEnd	D	f_d	f_dM	d_f
chrZ	25468333	26102000	-0.209369	-0.010522	-0.008772	-0.196942
chrZ	26102040	26546059	-0.133560	-0.007612	-0.006269	-0.123612
chrZ	26547070	27444164	0.000000	0.000000	0.000000	0.000000
chrZ	27458411	28251424	-0.122496	-0.005454	-0.004713	-0.114306
chrZ	28267206	28734794	0.091010	0.004835	0.004179	0.066121
chrZ	28751327	29299028	-0.111664	-0.008110	-0.006535	-0.112292
chrZ	29299199	30256605	-0.144197	-0.006057	-0.004907	-0.137246
chrZ	30261760	31175501	-0.053446	-0.002859	-0.002373	-0.052559
chrZ	31175508	32389978	-0.101942	-0.005001	-0.004021	-0.096774
chrZ	32391199	34307840	0.061617	0.002527	0.002135	0.075472
chrZ	34317050	35018453	-0.141347	-0.007226	-0.005839	-0.135959
chrZ	35021579	35805635	-0.111736	-0.005179	-0.004297	-0.106411
chrZ	35806347	36510168	-0.116915	-0.005809	-0.004905	-0.115764
chrZ	36530955	37500855	-0.261845	-0.012201	-0.010286	-0.253012
chrZ	37530533	38454189	-0.158730	-0.007422	-0.006137	-0.142857
chrZ	38480054	39328092	-0.171213	-0.012772	-0.010609	-0.153541
chrZ	39366929	40464972	0.059470	0.002834	0.002383	0.058673
chrZ	40469190	41412352	0.361613	0.017300	0.014534	0.352168
chrZ	41427588	42079185	-0.528517	-0.034495	-0.028923	-0.509158
chrZ	42127935	43321909	-0.065104	-0.002449	-0.002089	-0.064599
chrZ	43321910	44127486	0.080255	0.004036	0.003354	0.072316
chrZ	44157597	44885408	-0.019422	-0.001075	-0.000915	-0.019190
chrZ	44886726	45549031	-0.083784	-0.004794	-0.004098	-0.083784
chrZ	45557614	46185664	0.287284	0.017078	0.014915	0.273543
chrZ	46261299	48615360	0.082542	0.004679	0.004181	0.080300
chrZ	48616333	50012945	-0.014717	-0.000549	-0.000490	-0.029840
chrZ	50017120	51118288	-0.320988	-0.020203	-0.017669	-0.317073
chrZ	51338041	52168381	-0.143806	-0.006328	-0.005251	-0.137042
chrZ	52217841	53098574	-0.112840	-0.004712	-0.003997	-0.106487
chrZ	53098575	53646874	-0.205502	-0.010548	-0.008859	-0.204509
chrZ	53676960	54437531	-0.103265	-0.003671	-0.003094	-0.101796
chrZ	54437645	55569104	0.122898	0.007022	0.005891	0.116279
chrZ	55609739	56432344	0.160530	0.008781	0.007510	0.147632
chrZ	56459504	58057579	0.084923	0.003386	0.002845	0.094604
chrZ	58077451	58888883	-0.147453	-0.010450	-0.008525	-0.129288
chrZ	58888889	60266443	-0.310667	-0.014839	-0.012532	-0.295311
chrZ	60278690	61652397	0.162679	0.006922	0.005967	0.154394
chrZ	61690661	62367663	0.160833	0.009572	0.007880	0.168081
chrZ	62378173	63161789	0.150711	0.008247	0.007023	0.144152
chrZ	63170299	64071432	0.124442	0.006388	0.005290	0.105744
chrZ	64098512	64998973	-0.074848	-0.003073	-0.002544	-0.086929
chrZ	65004195	66368224	-0.086957	-0.003442	-0.002834	-0.075031
chrZ	66399217	67612145	-0.225686	-0.010271	-0.008510	-0.223181
chrZ	67613772	68188359	-0.075067	-0.004106	-0.003502	-0.072664
chrZ	68191421	68975018	-0.127615	-0.007925	-0.006377	-0.124236
chrZ	69007936	69535130	0.062107	0.004086	0.003491	0.069860
chrZ	69562618	70905008	0.108935	0.006619	0.005575	0.105325
chrZ	70919905	72588139	-0.403141	-0.017139	-0.014295	-0.398964
chrZ	72607519	73425968	0.127072	0.006909	0.005666	0.123656
chrZ	73463898	73910929	-0.071958	-0.005140	-0.004161	-0.067210
chrZ	73939048	74652828	-0.173047	-0.009004	-0.007241	-0.156559
chrZ	74659389	75161981	-0.261776	-0.021993	-0.017033	-0.249082
chrZ	75170164	76569164	0.158666	0.010156	0.008184	0.158666
chrZ	76584867	77617104	0.160350	0.005896	0.004888	0.156695
chrZ	77628103	78450153	-0.272868	-0.012357	-0.010290	-0.236994
chrZ	78461019	80053814	0.184094	0.009651	0.007942	0.168831
chrZ	80068592	80615810	-0.166017	-0.009585	-0.007979	-0.158262
chrZ	80636460	81591247	-0.200000	-0.009369	-0.007439	-0.205580
chrZ	81739806	82435189	-0.037791	-0.002132	-0.001614	-0.031123
chrZ	82443924	83096218	-0.177809	-0.010766	-0.008577	-0.176305
chrZ	83096716	84335087	0.288889	0.017804	0.014822	0.285429
