chr	windowStart	windowEnd	D	f_d	f_dM	d_f
chr1	117351891	118402725	0.134185	0.051212	0.037732	0.094937
chr1	118408046	119310563	0.194673	0.082066	0.050379	0.137860
chr1	119310672	120124622	-0.239264	-0.174172	-0.082598	-0.184397
chr1	120126409	120824395	0.145865	0.068038	0.042569	0.107025
chr1	120827297	121535907	0.361877	0.183011	0.120263	0.321625
chr1	121595998	122316321	0.468860	0.322684	0.191020	0.366412
chr1	122349842	123019913	0.201244	0.058181	0.043316	0.155403
chr1	123019922	123357427	0.462483	0.297891	0.179175	0.325414
chr1	123368977	124303741	0.050562	0.045309	0.022490	0.041028
chr1	124303782	125077600	-0.051709	-0.037636	-0.020704	-0.045819
chr1	125081046	126408208	0.318200	0.159725	0.097893	0.263943
chr1	126563085	128587857	0.309417	0.165028	0.085185	0.223623
chr1	128604194	129305703	0.640888	0.418709	0.310633	0.506352
chr1	129306915	129876592	0.479452	0.313849	0.195369	0.310753
chr1	129878254	131051288	0.145396	0.057252	0.041925	0.118289
chr1	131079634	132036537	-0.110918	-0.039738	-0.028099	-0.086886
chr1	132037094	132379334	-0.092141	-0.056338	-0.031117	-0.055921
chr1	132434579	133211942	0.158045	0.060606	0.045833	0.124953
chr1	133226619	134151395	0.253814	0.081551	0.059732	0.156294
chr1	134192617	135127912	0.439716	0.137812	0.109038	0.357097
chr1	135153968	135898348	0.169038	0.055133	0.042857	0.112604
chr1	135903302	136725476	-0.008508	-0.004015	-0.002735	-0.005378
chr1	136752998	140518876	0.440405	0.111124	0.076732	0.303176
chr1	140518877	141581228	0.231586	0.086416	0.065459	0.191489
chr1	141599051	141832650	-0.046875	-0.024544	-0.016645	-0.029390
chr1	141888768	143396791	0.177037	0.078521	0.057795	0.147436
chr1	143396795	144074497	0.122542	0.065658	0.043807	0.088203
chr1	144126497	144984588	0.294437	0.144989	0.104243	0.218237
chr1	144996577	145406281	-0.015399	-0.008245	-0.005985	-0.009009
chr1	145413468	146072551	0.219697	0.081353	0.062332	0.168932
chr1	146072652	147244716	-0.001340	-0.000538	-0.000343	0.000907
chr1	147246846	147810916	0.304965	0.148242	0.108787	0.219405
chr1	147843362	148317099	-0.027236	-0.020983	-0.013108	-0.040454
chr1	148327029	149153876	0.426277	0.161896	0.128412	0.359500
chr1	149156546	149360810	0.046361	0.041798	0.021065	0.055957
chr1	149363197	150157624	0.130066	0.075741	0.046843	0.082635
chr1	150178738	150839348	0.165929	0.086472	0.057574	0.118483
chr1	150855254	151483877	0.051882	0.039859	0.024793	0.039535
chr1	151555911	151999275	0.003386	0.001996	0.001131	0.006610
chr1	152015936	152706818	0.270540	0.132456	0.098875	0.193375
chr1	152800291	153904867	-0.120443	-0.076472	-0.038955	-0.088325
chr1	153921561	155655288	0.215124	0.079327	0.047920	0.121191
chr1	155678267	156566940	-0.161965	-0.109974	-0.057128	-0.116781
chr1	156576947	157370117	0.275669	0.178193	0.109605	0.219512
chr1	157383234	158153209	0.351664	0.192501	0.117828	0.245042
chr1	158158261	158846553	0.386755	0.278272	0.177328	0.296346
chr1	158867552	159602629	0.056238	0.038675	0.023472	0.052378
chr1	159606196	160003579	0.642857	0.352794	0.251936	0.534091
chr1	160005911	167382341	0.438389	0.200869	0.140169	0.337748
chr1	167390996	168473179	0.695445	0.352842	0.241701	0.593994
chr1	168489392	169949531	0.065949	0.029816	0.020963	0.045294
chr1	169970307	170873372	0.164399	0.085596	0.051516	0.131778
chr1	170885217	171835717	0.243405	0.095893	0.067196	0.205233
chr1	171836019	174356155	0.060105	0.029851	0.018822	0.047550
chr1	174356185	178239432	0.184913	0.070157	0.046908	0.150788
chr1	178270253	180892473	0.361066	0.134699	0.092816	0.260186
chr1	180937135	181710823	0.008069	0.003562	0.002516	0.007634
chr1	181717000	182558183	0.248357	0.120670	0.080528	0.224589
chr1	182558392	183014426	-0.259289	-0.201254	-0.124757	-0.218516
chr1	183017997	183824749	0.074349	0.024291	0.017364	0.066764
chr1	183830728	184720657	0.133940	0.041354	0.031454	0.099968
chr1	184731228	185595148	0.099460	0.039395	0.030954	0.083133
chr1	185596585	186032130	0.424145	0.182717	0.131343	0.320945
chr1	186034805	186836108	-0.138632	-0.039108	-0.031266	-0.110132
chr1	186836291	187446722	0.463103	0.248449	0.166858	0.341888
chr1	187451067	188613843	0.112525	0.075710	0.043204	0.089060
chr1	188615324	189854114	0.202281	0.110419	0.066490	0.154655
chr1	189855271	190654405	0.274102	0.100652	0.074872	0.204958
chr1	190655528	191973515	0.537990	0.209829	0.158355	0.435780
chr1	191973868	192719628	0.142995	0.075076	0.044749	0.097889
chr1	192747229	193872506	-0.037657	-0.012276	-0.008868	-0.022005
chr1	193881770	194563451	0.224145	0.074979	0.060547	0.176705
chr1	194603691	195206725	-0.079202	-0.044348	-0.029786	-0.066379
chr1	195206735	196593482	-0.178844	-0.075611	-0.050430	-0.126990
chr1	196781336	197857362	0.492974	0.163983	0.111395	0.433503
chr1	197857363	199053792	-0.406988	-0.431575	-0.181703	-0.372301
chr1	199150829	200275219	0.200627	0.089972	0.061558	0.126984
chr1	200306615	201658069	0.111298	0.073950	0.041269	0.082833
chr1	201692447	203064526	0.210555	0.074951	0.046269	0.172414
chr1	203079191	203562751	0.677536	0.419400	0.275354	0.596174
chr1	203562840	204555228	0.342243	0.213588	0.136010	0.200305
chr1	204559823	204860343	0.224713	0.159426	0.108415	0.139241
chr1	204878292	205802599	0.033776	0.019746	0.012185	0.025000
chr1	205802617	206874662	0.155488	0.083864	0.059045	0.104938
chr1	206903177	207431905	0.276316	0.210300	0.131250	0.239084
chr1	207439058	208254068	0.155110	0.085412	0.051690	0.140840
chr1	208254125	208979079	0.271090	0.137960	0.098767	0.244444
chr1	208979100	209693628	0.119526	0.061106	0.041861	0.099153
chr1	209693657	210203979	0.240398	0.118513	0.088963	0.184565
chr1	210224338	210720309	0.137917	0.070652	0.048155	0.121399
chr1	210733077	211716274	0.037584	0.021045	0.011857	0.028552
chr1	211827807	213328739	0.021933	0.008975	0.006125	0.009231
chr1	213364831	214782947	-0.138530	-0.084100	-0.048083	-0.115349
chr2	442766	1042718	-0.075718	-0.031133	-0.022319	-0.062816
chr2	1083611	2410596	0.029940	0.015528	0.009342	0.023089
chr2	2439468	3013315	0.626432	0.252620	0.183508	0.442320
chr2	3022733	4446644	0.112127	0.042955	0.033357	0.085551
chr2	4448539	5162699	0.340878	0.188438	0.129293	0.243918
chr2	5164191	5736685	0.099284	0.045371	0.033414	0.081319
chr2	5761378	6493097	0.333333	0.128992	0.091776	0.236565
chr2	6506044	6970693	0.237772	0.171906	0.106211	0.194085
chr2	6990490	7480209	0.237892	0.156660	0.105142	0.189414
chr2	7484676	8528320	0.415655	0.185089	0.127964	0.302652
chr2	8534267	9337771	0.361541	0.134751	0.092081	0.306683
chr2	9338960	10014691	-0.021951	-0.015129	-0.010032	-0.014308
chr2	10020871	11104736	0.554953	0.352485	0.201942	0.468077
chr2	11109871	11671812	0.599042	0.401499	0.325945	0.523546
chr2	11674034	12465537	-0.238690	-0.197760	-0.094077	-0.188192
chr2	12479861	13841265	0.488722	0.236486	0.154394	0.399823
chr2	14030963	15278687	0.171881	0.082811	0.057108	0.156957
chr2	15283232	16050361	0.106679	0.073779	0.043073	0.069592
chr2	16063240	16632036	0.347271	0.212308	0.125577	0.316125
chr2	16672581	17302506	-0.092730	-0.045912	-0.027833	-0.065587
chr2	17332141	19042733	-0.042216	-0.019053	-0.011075	-0.058091
chr2	19042782	19850671	0.512676	0.197468	0.123711	0.372442
chr2	19854945	20647672	-0.036245	-0.021220	-0.012681	-0.026637
chr2	20669213	22200782	0.233264	0.099947	0.076425	0.179613
chr2	22201672	23310591	0.442260	0.120133	0.074927	0.368852
chr2	23325226	24921527	0.232082	0.072632	0.051246	0.189343
chr2	24936845	25797153	0.184649	0.067639	0.049625	0.157505
chr2	25823464	26931802	0.181174	0.109280	0.064761	0.155792
chr2	26933891	27644323	0.337308	0.071993	0.058040	0.208703
chr2	27644459	28615688	0.462575	0.210634	0.137029	0.343316
chr2	28712443	30825506	0.336696	0.130117	0.095630	0.267267
chr2	30832012	31804561	0.452138	0.324609	0.192993	0.301871
chr2	31805725	32619469	0.151899	0.081708	0.049147	0.114204
chr2	32619613	33341053	0.442716	0.194652	0.138170	0.363250
chr2	33343413	34252388	0.286682	0.113748	0.080278	0.248208
chr2	34297393	34967086	-0.227419	-0.193305	-0.101124	-0.219402
chr2	34970838	35678819	0.309884	0.160258	0.110881	0.256564
chr2	35745416	36436477	0.485163	0.245150	0.160069	0.390215
chr2	36438973	36826530	0.208092	0.116543	0.075403	0.176471
chr2	36826557	36997351	0.476499	0.477952	0.303719	0.361875
chr2	37008627	37530243	0.542857	0.280848	0.193849	0.389136
chr2	37530416	37776801	-0.100478	-0.112100	-0.055182	-0.065150
chr2	37782507	38378902	-0.117406	-0.079868	-0.041139	-0.095483
chr2	38449310	39132473	0.364710	0.204340	0.132718	0.290108
chr2	39143845	39516912	-0.049137	-0.031778	-0.018574	-0.041823
chr2	39525095	40592369	0.217723	0.100716	0.064776	0.174632
chr2	40628999	41416005	-0.354998	-0.271036	-0.130706	-0.301530
chr2	41416056	41986891	0.074351	0.057466	0.030025	0.066990
chr2	42004028	42585257	0.084379	0.032598	0.023418	0.079179
chr2	42613958	43486459	0.226627	0.116248	0.081375	0.190840
chr2	43629767	44534917	0.442961	0.156406	0.114961	0.354025
chr2	44567475	45638193	0.259536	0.104167	0.078403	0.203455
chr2	45655578	46385007	-0.288000	-0.162528	-0.105002	-0.233668
chr2	46385091	47641684	-0.055263	-0.024691	-0.017111	-0.045553
chr2	47645561	48254094	-0.130172	-0.075109	-0.048197	-0.086172
chr2	48304734	49125460	0.292570	0.099842	0.076371	0.230769
chr2	49131132	49928484	0.434031	0.125131	0.099416	0.292453
chr2	49931427	50695593	0.024440	0.010928	0.008235	0.024176
chr2	50791369	51332587	0.358821	0.203178	0.150132	0.318592
chr2	51341890	52249295	0.078089	0.032618	0.022323	0.066592
chr2	52263181	52733054	0.417483	0.326787	0.205996	0.299410
chr2	52733105	53308200	0.112803	0.050869	0.034533	0.081638
chr2	53308757	54249298	0.364301	0.204728	0.136457	0.301453
chr2	54249934	54960731	0.111334	0.051003	0.038716	0.095883
chr2	54960792	56111232	0.558032	0.305556	0.198469	0.499318
chr2	56111233	56697368	0.092246	0.042099	0.026532	0.066029
chr2	56701963	57349422	0.314305	0.147031	0.096069	0.267429
chr2	57375551	57843626	0.304826	0.157068	0.097035	0.276498
chr2	57858283	59813103	0.279510	0.085363	0.058882	0.229275
chr2	59816062	62752977	0.043636	0.014320	0.010187	0.037585
chr2	62778345	63747506	0.506291	0.137189	0.105961	0.398212
chr2	63748132	65385958	0.241571	0.118012	0.065703	0.193084
chr2	65400389	66127602	0.225363	0.137303	0.069394	0.209110
chr2	66127754	67064131	0.372082	0.125231	0.091719	0.229053
chr2	67068151	68064712	-0.113500	-0.040472	-0.027169	-0.077698
chr2	68064747	68782734	0.407473	0.206298	0.127906	0.317357
chr2	68796223	69472198	0.015477	0.005289	0.004083	0.007692
chr2	69475803	70278979	-0.299270	-0.115061	-0.078917	-0.224371
chr2	70279410	71170897	0.034749	0.013267	0.007586	0.030769
chr2	71180953	72068774	0.225000	0.096540	0.064086	0.179487
chr2	72076488	72889497	0.327853	0.100163	0.083818	0.246285
chr2	72891870	74129108	0.211900	0.067934	0.051553	0.211813
chr2	74142202	74611594	0.083827	0.032054	0.024256	0.060570
chr2	74620428	75465263	0.155313	0.057071	0.045908	0.153432
chr2	75465272	76249794	0.107570	0.062123	0.043122	0.068878
chr2	76267484	78857222	0.278102	0.059139	0.047673	0.236593
chr2	78862503	83439310	0.106878	0.047724	0.030012	0.097647
chr2	83485268	84117166	0.616006	0.325051	0.235094	0.438400
chr2	84118997	85168415	0.608931	0.332922	0.229553	0.500742
chr2	85246492	86934596	-0.031967	-0.009467	-0.006911	-0.019210
chr2	86938770	89331500	-0.023485	-0.005684	-0.004435	-0.019971
chr2	89337462	90917327	0.366697	0.086202	0.068349	0.293900
chr2	90995459	92889273	0.366448	0.147319	0.109964	0.297489
chr2	92892032	93851247	0.296225	0.161563	0.086149	0.222870
chr2	93860309	95065418	0.208258	0.097349	0.064831	0.150739
chr2	95125430	96101321	-0.131544	-0.066276	-0.038684	-0.088768
chr2	96101598	97453573	0.354115	0.159760	0.089299	0.260710
chr2	97460314	98737535	0.123481	0.060881	0.031921	0.100736
chr2	98778107	99644015	0.440492	0.183615	0.113102	0.352815
chr2	99649766	100493149	0.346485	0.249355	0.147481	0.287500
chr2	100500750	101183452	0.472500	0.173966	0.131455	0.374497
chr2	101183500	101645820	-0.034937	-0.013521	-0.009358	-0.007444
chr2	101662943	103794715	-0.073588	-0.019794	-0.014836	-0.043935
chr2	103801724	107009476	0.363951	0.199620	0.137690	0.345395
chr2	107021293	107811214	-0.102589	-0.046917	-0.029699	-0.069079
chr2	107817244	108669658	0.053900	0.019417	0.014943	0.046440
chr2	108682440	109599450	0.077951	0.038377	0.024484	0.061111
chr2	109608893	110854853	0.019108	0.007300	0.005045	0.014374
chr2	110854952	111821928	0.419811	0.160747	0.121890	0.340996
chr2	111850381	112849673	0.173930	0.103645	0.065286	0.154809
chr2	112854545	113600763	0.466172	0.207097	0.151834	0.372230
chr2	113607877	114036306	-0.181628	-0.124330	-0.076383	-0.137658
chr2	114042386	114609348	0.243925	0.199313	0.114801	0.185106
chr2	114621071	114979432	0.467262	0.245985	0.172781	0.306122
chr2	114984660	115334789	0.180240	0.151261	0.071053	0.114973
chr2	115335534	115668166	0.129266	0.085884	0.051148	0.099052
chr2	115668858	116207985	0.486309	0.224867	0.135842	0.300000
chr2	116210282	117630640	0.151007	0.063103	0.044324	0.099010
chr2	117646609	118329059	0.230355	0.083360	0.062265	0.161410
chr2	118329061	118922106	0.550413	0.328079	0.223790	0.459945
chr2	118933997	119591464	0.151708	0.116933	0.059108	0.134942
chr2	119595624	121180207	0.024732	0.018394	0.009783	0.021082
chr2	121208216	122490249	-0.053321	-0.031156	-0.017724	-0.035514
chr2	122494779	123531412	0.470714	0.276460	0.201188	0.404409
chr2	123584559	124610436	0.185087	0.073415	0.043195	0.157656
chr2	124611900	125488924	-0.021828	-0.008297	-0.005373	-0.017429
chr2	125489030	126426697	0.629808	0.298803	0.203706	0.466431
chr2	126440009	127351050	0.426070	0.182957	0.122878	0.298772
chr2	127548821	128436668	0.043269	0.019967	0.013105	0.031746
chr2	128441256	128800618	0.373325	0.294710	0.193837	0.315364
chr2	128807658	129505182	0.120941	0.053865	0.038062	0.073072
chr2	129513255	130505991	0.298712	0.153203	0.102038	0.263543
chr2	130514423	131592395	-0.064850	-0.029157	-0.018035	-0.048184
chr2	131618276	132531125	0.019413	0.010650	0.006558	0.012026
chr2	132539730	133566470	0.313813	0.143148	0.098223	0.235887
chr2	133567955	134152850	0.146199	0.083333	0.059837	0.122110
chr2	134262243	136886156	0.518345	0.200743	0.148017	0.336185
chr2	136897779	137825562	0.093059	0.050988	0.034120	0.078505
chr2	137825698	138210420	-0.404432	-0.304696	-0.163738	-0.323725
chr2	138213234	138568621	0.244928	0.109079	0.089479	0.194680
chr2	138569798	139236947	0.165822	0.103301	0.069537	0.121701
chr2	139237015	139938593	0.180773	0.105552	0.074175	0.175873
chr2	139950561	140841703	0.506095	0.255459	0.186630	0.358396
chr2	140894550	142018472	0.386503	0.151034	0.111851	0.320755
chr2	142019266	142623894	-0.082536	-0.029004	-0.020652	-0.032086
chr2	142629237	143961146	0.478169	0.190886	0.129561	0.331631
chr2	143961154	145225803	0.056924	0.023862	0.016663	0.048008
chr2	145248250	148135038	0.500413	0.256345	0.188785	0.394330
chr2	148160623	148959456	-0.007030	-0.003280	-0.002139	-0.004030
chr2	148961014	149542986	0.479124	0.211907	0.161762	0.401195
chr2	149542998	150563597	0.120000	0.033525	0.027337	0.101780
chr2	150605216	151448886	0.555865	0.216744	0.162369	0.445112
chr2	151497157	151913993	-0.006939	-0.004158	-0.002517	-0.005594
chr2	151914118	152789927	0.469469	0.152885	0.119409	0.380835
chr2	152820778	153479702	0.243585	0.072573	0.055851	0.226990
chr2	153479731	154100228	0.249045	0.117368	0.076808	0.212823
chr2	154100921	155050825	-0.143561	-0.045348	-0.034591	-0.124390
chr2	155101676	156179992	0.048635	0.023924	0.014649	0.024451
chr2	156181138	156968154	0.263486	0.122082	0.091685	0.171032
chr2	156977550	159089207	0.207030	0.102919	0.066264	0.162353
chr2	159092672	159821791	0.043695	0.029565	0.016282	0.026794
chr2	159824899	160745232	0.168974	0.057650	0.044748	0.112120
chr2	160785798	163050562	0.000000	0.000000	0.000000	-0.000000
chr2	163059701	163656105	0.488981	0.239365	0.183664	0.410615
chr2	163657288	165006923	0.063889	0.021657	0.016099	0.050998
chr3	2019270	3254847	0.574197	0.192323	0.138960	0.414838
chr3	3283634	4011955	0.051215	0.027455	0.018220	0.036533
chr3	4073055	5316277	-0.348315	-0.120560	-0.088808	-0.330314
chr3	5320348	6319803	0.449887	0.191530	0.144885	0.381044
chr3	6321972	7218781	0.269198	0.186715	0.114959	0.212709
chr3	7219540	7871227	0.056578	0.031824	0.021388	0.033653
chr3	7877187	10034782	0.343664	0.170627	0.109322	0.266196
chr3	10070004	11227929	0.357042	0.263582	0.172713	0.328689
chr3	11241417	12128474	0.118421	0.098453	0.051433	0.100028
chr3	12134733	13055269	-0.007972	-0.003275	-0.002201	-0.005848
chr3	13173204	14060541	0.584142	0.340749	0.258552	0.493499
chr3	14072903	15006308	0.103448	0.038289	0.027004	0.085557
chr3	15042616	16018549	-0.174916	-0.060043	-0.045604	-0.153252
chr3	16026539	16935760	0.721230	0.380739	0.266703	0.633275
chr3	16938307	17706244	0.022113	0.015924	0.010722	0.018882
chr3	17719537	18387813	0.403409	0.206275	0.128174	0.322434
chr3	18419943	19406688	0.493606	0.283268	0.220362	0.465809
chr3	19480296	21766621	0.208181	0.071019	0.045864	0.171171
chr3	21779921	22602315	0.428891	0.233482	0.160782	0.403644
chr3	22606872	23597441	0.214583	0.096307	0.068054	0.190191
chr3	23603147	24218541	0.275989	0.093502	0.069971	0.233100
chr3	24249102	24790539	0.336998	0.097268	0.073353	0.231984
chr3	24841903	25482620	-0.155718	-0.071978	-0.054138	-0.141892
chr3	25486086	26260706	0.174433	0.085680	0.056453	0.159924
chr3	26288910	26782260	0.229979	0.104231	0.080197	0.190527
chr3	26790023	27900354	0.680656	0.421266	0.252003	0.561992
chr3	27901673	29177406	0.263195	0.087012	0.059184	0.243926
chr3	29181926	30021666	0.616283	0.307826	0.187689	0.540280
chr3	30022605	30566799	0.187067	0.104348	0.069918	0.168399
chr3	30567479	31162524	0.518046	0.295581	0.178428	0.488738
chr3	31174937	31902560	0.334488	0.147010	0.097154	0.306667
chr3	31916579	32901288	0.413793	0.198748	0.149181	0.361607
chr3	32919777	33760791	0.429915	0.251421	0.166505	0.413824
chr3	33794343	34333531	0.498104	0.321370	0.214441	0.405072
chr3	34347512	34770781	0.674306	0.373830	0.236831	0.528189
chr3	34778782	36106603	0.458389	0.185955	0.126702	0.398424
chr3	36119397	36333029	-0.279693	-0.550251	-0.204577	-0.132326
chr3	36371772	37826202	0.201287	0.087740	0.062643	0.167585
chr3	37826576	39253096	0.255493	0.163006	0.112016	0.206674
chr3	39265620	39763251	0.312500	0.264739	0.138073	0.256713
chr3	39830643	40900464	-0.352785	-0.236444	-0.133222	-0.291028
chr3	40906176	42328385	0.348609	0.151736	0.105432	0.229032
chr3	42344544	43337415	0.513716	0.307081	0.224197	0.451064
chr3	43337755	43605583	0.053196	0.046005	0.029193	0.039121
chr3	43615237	44069564	-0.247942	-0.218927	-0.105337	-0.191262
chr3	44082821	44739079	0.248217	0.100709	0.069767	0.192053
chr3	44753959	45421844	0.703704	0.415014	0.257637	0.545817
chr3	45475524	46124105	0.379485	0.148679	0.106262	0.313755
chr3	46169533	46605060	0.170263	0.139508	0.073497	0.123016
