chr	windowStart	windowEnd	D	f_d	f_dM	d_f
chrZ	15167231	15901257	0.087337	0.029743	0.021268	0.080911
chrZ	15909874	16560689	-0.060214	-0.043172	-0.023519	-0.040657
chrZ	16560710	17036582	0.022823	0.016965	0.009003	0.017810
chrZ	17037554	17267158	0.496996	0.434852	0.241636	0.449605
chrZ	17277344	17928593	0.249333	0.189785	0.100184	0.228671
chrZ	17939017	18211748	0.004448	0.004142	0.001807	0.003953
chrZ	18218848	18644115	0.385827	0.283101	0.149390	0.312102
chrZ	18644193	19077268	0.126147	0.097691	0.055696	0.092645
chrZ	19077281	19187799	-0.200684	-0.291800	-0.101909	-0.151323
chrZ	19188295	19576463	-0.127764	-0.081081	-0.037901	-0.095941
chrZ	19576484	20266469	-0.284057	-0.154580	-0.092360	-0.248173
chrZ	20284576	20771733	-0.098497	-0.026540	-0.019064	-0.078074
chrZ	20793377	21360511	-0.147014	-0.079317	-0.053427	-0.143498
chrZ	21394998	22131601	0.323053	0.217913	0.129519	0.285319
chrZ	22145751	22466218	0.270492	0.282710	0.176728	0.202680
chrZ	22466272	23172321	0.150502	0.114698	0.059911	0.119929
chrZ	23189973	23935379	0.000000	0.000000	0.000000	0.000000
chrZ	23956081	24680432	-0.199396	-0.204194	-0.084724	-0.170984
chrZ	24688537	25181147	0.321714	0.194092	0.103643	0.294950
chrZ	25200776	25727396	-0.045603	-0.043933	-0.025075	-0.044397
chrZ	25730379	26300532	0.182125	0.133196	0.083024	0.173709
chrZ	26316877	26741651	0.203714	0.171543	0.093670	0.188235
chrZ	26785266	27479801	0.324668	0.203830	0.124771	0.292264
chrZ	27482024	28251001	0.113222	0.063858	0.039687	0.108221
chrZ	28251424	28581040	-0.122933	-0.107649	-0.060488	-0.104844
chrZ	28594622	29146861	0.212121	0.133918	0.083958	0.190045
chrZ	29146907	29977927	0.453611	0.273051	0.178011	0.425965
chrZ	29983852	30890305	0.430781	0.310479	0.167704	0.396818
chrZ	30898591	32261467	0.161398	0.089113	0.047674	0.153239
chrZ	32312586	33584603	0.053057	0.038603	0.024513	0.046812
chrZ	33586097	34678890	0.227447	0.132662	0.080271	0.223585
chrZ	34678906	35150002	0.300640	0.228484	0.110252	0.298578
chrZ	35213561	35860894	0.151515	0.109890	0.065205	0.145833
chrZ	35865139	36342713	0.030583	0.023850	0.014291	0.047031
chrZ	36344919	37201224	0.096045	0.075166	0.047032	0.089474
chrZ	37201527	38204549	0.429421	0.224874	0.146119	0.411095
chrZ	38222028	38881996	0.099099	0.083246	0.051262	0.078261
chrZ	38887043	39916272	0.076471	0.052552	0.031547	0.072829
chrZ	39916306	40583744	0.002915	0.002139	0.001186	0.002656
chrZ	40617353	41565800	0.147182	0.122369	0.073687	0.142424
chrZ	41576461	42428756	0.028239	0.018903	0.012149	0.026034
chrZ	42437782	43391096	0.058632	0.033548	0.022721	0.055046
chrZ	43403821	44005219	0.149611	0.122753	0.073052	0.132743
chrZ	44038408	44792576	0.038993	0.034593	0.019643	0.037711
chrZ	44802414	45550236	0.090015	0.058635	0.042935	0.088706
chrZ	45555966	46008381	-0.179280	-0.194232	-0.103370	-0.173968
chrZ	46008406	48250371	-0.219018	-0.195773	-0.122618	-0.210487
chrZ	48258770	49705827	0.129699	0.058932	0.042804	0.123288
chrZ	49709307	51267566	0.334635	0.215054	0.148460	0.317628
chrZ	51282871	52254154	0.033670	0.015416	0.010894	0.030581
chrZ	52268079	52891312	-0.139284	-0.152358	-0.086672	-0.136179
chrZ	52897080	53508682	0.296731	0.310164	0.180153	0.281399
chrZ	53513312	54107687	-0.168694	-0.127446	-0.077594	-0.148622
chrZ	54112589	55391294	0.134328	0.068256	0.045399	0.133409
chrZ	55403663	56195804	0.142400	0.110834	0.071371	0.133835
chrZ	56301123	57097639	-0.162886	-0.111168	-0.069546	-0.148175
chrZ	57120059	58287042	0.567100	0.540826	0.368726	0.567100
chrZ	58291471	60145901	0.171156	0.104178	0.063269	0.176942
chrZ	60148528	61231056	-0.003630	-0.001584	-0.001173	-0.003436
chrZ	61275163	62036159	-0.067568	-0.033746	-0.024306	-0.061920
chrZ	62054673	62932028	0.005370	0.002106	0.001548	0.015059
chrZ	62948080	63634774	0.065934	0.028188	0.020696	0.048387
chrZ	63641124	64296057	0.441848	0.235345	0.177105	0.429250
chrZ	64312731	65327599	0.108122	0.027925	0.020613	0.102256
chrZ	65336064	66633659	0.261146	0.161100	0.095974	0.251534
chrZ	66683616	67661631	0.165756	0.085321	0.051419	0.163964
chrZ	67667842	68334417	0.563980	0.346655	0.213965	0.547222
chrZ	68365022	69160224	-0.135647	-0.048392	-0.029398	-0.135647
chrZ	69211431	70434549	-0.214838	-0.099463	-0.066459	-0.211568
chrZ	70525986	71864402	-0.069851	-0.027471	-0.018755	-0.062802
chrZ	71945717	73190301	-0.131494	-0.030678	-0.022815	-0.125972
chrZ	73197527	73837578	-0.148432	-0.034681	-0.025609	-0.144603
chrZ	73842502	74560496	0.415825	0.258008	0.170502	0.380000
chrZ	74563799	75144471	0.134786	0.088065	0.057480	0.128759
chrZ	75161981	76256281	0.213018	0.196096	0.111599	0.223433
chrZ	76264263	76884984	-0.219825	-0.150243	-0.089375	-0.210347
chrZ	76893056	77523286	0.226685	0.090379	0.066680	0.182420
chrZ	77564761	78161753	0.237914	0.137412	0.080470	0.232238
chrZ	78166142	79741527	0.127534	0.059217	0.036922	0.121799
chrZ	79748293	80354667	0.169760	0.090029	0.061607	0.155983
chrZ	80360742	80785140	0.178177	0.079375	0.050604	0.170680
chrZ	80798713	81364546	0.449881	0.186575	0.146310	0.418244
chrZ	81366538	82074002	0.211731	0.086499	0.058210	0.205594
chrZ	82078153	82607447	-0.323978	-0.097366	-0.059913	-0.269231
chrZ	82607925	83845637	0.401709	0.154997	0.108790	0.377860
