chr	windowStart	windowEnd	D	f_d	f_dM	d_f
chr1	34793406	36469113	0.128884	0.034988	0.022389	0.078478
chr1	36473420	37274072	0.087711	0.035995	0.020137	0.050236
chr1	37287631	38082507	-0.279795	-0.093205	-0.054377	-0.224546
chr1	38118536	39369981	0.296741	0.075869	0.050640	0.248742
chr1	39380745	40463066	-0.245335	-0.056538	-0.038870	-0.134725
chr1	40481447	41735283	0.009593	0.002850	0.001727	0.016008
chr1	41892376	43380825	0.081475	0.022971	0.014004	0.066975
chr1	43382560	44969494	0.162484	0.051513	0.032968	0.114026
chr1	44991412	48170269	0.143895	0.029516	0.019546	0.119859
chr1	48170364	49485127	-0.074819	-0.016333	-0.010724	-0.044189
chr1	49502354	50651068	0.231627	0.045450	0.029602	0.169699
chr1	50651087	51395481	-0.264290	-0.091731	-0.048509	-0.194886
chr1	51427288	52307934	-0.376505	-0.177103	-0.101249	-0.249681
chr1	52325673	53105918	-0.125376	-0.052731	-0.032587	-0.099443
chr1	53106158	53692052	0.198838	0.074275	0.049417	0.174256
chr1	53692450	54551658	-0.120889	-0.031168	-0.018712	-0.119056
chr1	54554179	55322933	0.087545	0.028986	0.019384	0.054895
chr1	55373557	56093414	0.322093	0.093067	0.072197	0.232116
chr1	56093423	56756602	-0.027876	-0.006750	-0.004061	-0.018392
chr1	56770011	57362909	0.373523	0.137667	0.081729	0.275293
chr1	57385386	58437301	-0.238552	-0.042509	-0.032871	-0.169529
chr1	58536444	59395533	0.342418	0.076646	0.056716	0.231631
chr1	59395591	60371839	-0.232349	-0.074783	-0.044096	-0.171717
chr1	60372368	61043644	0.328862	0.105163	0.071537	0.187898
chr1	61043710	62135595	-0.161730	-0.047619	-0.027677	-0.092148
chr1	62145265	63120672	-0.058098	-0.021993	-0.012099	-0.028173
chr1	63123436	63952797	-0.067770	-0.019775	-0.012749	-0.061680
chr1	63956027	65625438	0.018487	0.006497	0.004083	0.013103
chr1	65625594	66317249	-0.221797	-0.123437	-0.064150	-0.133570
chr1	66317259	66941600	0.204580	0.086174	0.061595	0.153846
chr1	66962661	68307314	-0.232143	-0.076080	-0.047052	-0.178309
chr1	68316398	69376053	-0.082391	-0.018221	-0.013560	-0.065217
chr1	69376151	70106244	-0.243973	-0.123025	-0.063313	-0.150719
chr1	70106246	71723483	-0.122373	-0.036875	-0.023840	-0.103333
chr1	71724829	72501973	0.029843	0.011175	0.006560	0.026361
chr1	72502095	73160447	-0.071851	-0.041182	-0.020076	-0.050565
chr1	73199276	74201832	-0.021372	-0.006572	-0.004064	-0.011721
chr1	74204263	76400194	-0.116770	-0.014737	-0.011245	-0.071023
chr1	76400206	77268784	-0.181290	-0.046672	-0.031795	-0.107946
chr1	77343821	78352013	-0.034716	-0.011790	-0.006719	-0.025844
chr1	78371842	79346417	-0.229052	-0.106335	-0.065878	-0.173077
chr1	79346818	80614170	-0.334924	-0.106833	-0.066591	-0.237310
chr1	80671859	81250288	-0.047972	-0.017965	-0.011803	-0.032282
chr1	81254084	82173424	-0.012464	-0.004173	-0.002808	-0.008684
chr1	82190234	83618741	-0.189280	-0.057201	-0.033082	-0.138922
chr1	83619438	85171230	-0.242555	-0.070217	-0.040841	-0.190726
chr1	85176461	85614963	0.270476	0.103298	0.065629	0.180851
chr1	85617247	86550525	-0.133333	-0.031603	-0.023364	-0.077047
chr1	86550581	87188488	-0.310242	-0.146970	-0.079521	-0.211349
chr1	87190781	88536866	-0.043347	-0.010298	-0.006556	-0.011134
chr1	88546485	89410328	-0.284772	-0.061564	-0.039500	-0.162281
chr1	89414930	89678126	-0.237989	-0.120885	-0.053210	-0.142666
chr1	89684162	90264078	-0.314204	-0.123357	-0.055863	-0.206409
chr1	90274901	90504536	0.213659	0.060375	0.034711	0.133151
chr1	90505717	91133087	0.136419	0.026025	0.016366	0.088300
chr1	91133099	91572163	-0.118269	-0.070911	-0.023425	-0.089388
chr1	91662479	92573260	-0.183191	-0.050360	-0.029512	-0.116071
chr1	92592852	94527304	-0.186354	-0.040053	-0.026922	-0.114824
chr1	94527317	95918632	-0.234664	-0.063404	-0.034751	-0.145972
chr1	95919992	97426203	0.081810	0.022017	0.014524	0.060802
chr1	97441125	98505394	0.002045	0.000718	0.000448	0.007307
chr1	98505422	100360485	-0.168471	-0.050809	-0.030698	-0.112863
chr1	100361317	101419362	-0.020000	-0.004163	-0.002783	-0.015385
chr1	101419373	102901756	-0.204272	-0.048968	-0.030505	-0.153769
chr1	103103969	105742066	-0.040568	-0.010988	-0.006523	-0.026042
chr1	105771290	107502771	-0.344532	-0.079833	-0.050703	-0.214549
chr1	107507036	108789213	0.138570	0.044083	0.024504	0.089053
chr1	108947998	112639076	-0.168375	-0.045835	-0.027153	-0.128635
chr1	112774451	114096615	-0.088069	-0.025033	-0.018122	-0.067022
chr1	114096862	114898542	0.265306	0.057411	0.041411	0.171991
chr1	114899197	116192586	-0.286001	-0.049605	-0.031901	-0.138591
chr1	116210658	117603377	-0.013889	-0.003035	-0.002231	-0.007476
chr1	117605448	118480151	-0.061125	-0.019984	-0.010580	-0.030325
chr1	118513499	119282244	-0.257968	-0.097690	-0.057393	-0.149814
chr1	119310563	120163166	-0.187842	-0.091785	-0.047932	-0.112866
chr1	120163777	121396820	0.226596	0.055425	0.037248	0.120817
chr1	121400141	122714477	-0.312868	-0.082141	-0.049064	-0.202856
chr1	122718175	123013531	-0.050960	-0.024025	-0.014557	-0.041996
chr1	123019913	123441617	-0.040268	-0.022774	-0.012810	-0.024000
chr1	123514029	125088367	-0.003880	-0.000919	-0.000673	-0.002545
chr1	125134698	126557641	-0.054247	-0.019746	-0.011784	-0.036931
chr1	126563085	128649179	0.099146	0.031255	0.018799	0.053460
chr1	128649192	129533554	0.074722	0.018119	0.012305	0.030186
chr1	129558992	130597892	0.021277	0.008822	0.005646	0.014617
chr1	130603446	131875905	0.184059	0.074580	0.040794	0.154570
chr1	131878235	132256156	0.029970	0.011089	0.006540	0.019255
chr1	132261598	133092008	-0.108641	-0.046073	-0.023735	-0.071834
chr1	133112238	133434593	-0.154334	-0.118267	-0.055640	-0.100715
chr1	133454991	134209706	-0.103567	-0.057831	-0.021786	-0.063665
chr1	134210007	134863851	0.072097	0.038869	0.020245	0.048916
chr1	134868367	135647743	0.188348	0.078206	0.035080	0.134328
chr1	135689105	136122150	-0.239271	-0.130386	-0.053736	-0.140479
chr1	136123757	137347876	-0.328423	-0.135273	-0.083333	-0.248547
chr1	137418968	140557542	-0.272807	-0.075886	-0.050379	-0.187078
chr1	140573848	141680880	0.130926	0.033497	0.021269	0.109317
chr1	141686662	142503345	0.043437	0.015532	0.009517	0.026389
chr1	142505738	143493906	-0.016583	-0.007926	-0.004568	-0.014215
chr1	143505393	144268431	-0.144096	-0.056108	-0.031849	-0.086541
chr1	144413753	145278385	0.115546	0.031115	0.021062	0.065356
chr1	145279352	145975448	0.101624	0.035271	0.023255	0.074212
chr1	145976622	146467725	-0.439186	-0.193666	-0.104556	-0.314456
chr1	146473092	147576450	-0.084524	-0.024791	-0.014377	-0.041852
chr1	147717592	148669852	-0.003416	-0.000911	-0.000644	0.009552
chr1	148697381	149360810	0.120972	0.026924	0.018508	0.072537
chr1	149432835	150202942	0.060592	0.029791	0.018057	0.033622
chr1	150209306	151194570	-0.225638	-0.062200	-0.041269	-0.136028
chr1	151195797	151952751	-0.130117	-0.052463	-0.028665	-0.083258
chr1	151954360	152979552	-0.024435	-0.007630	-0.004813	-0.016852
chr1	152980911	155635977	0.134636	0.029677	0.019372	0.074215
chr1	155655285	156504799	-0.230445	-0.141461	-0.080828	-0.154947
chr1	156504882	157085411	-0.195236	-0.089020	-0.056043	-0.123407
chr1	157092546	158112475	-0.214426	-0.085990	-0.048599	-0.120485
chr1	158128905	158987301	-0.204392	-0.068728	-0.047118	-0.102768
chr1	159103628	159782348	0.096697	0.031197	0.020072	0.073188
chr1	159782536	166024600	-0.005062	-0.001889	-0.000990	-0.002720
chr1	166087653	168844629	-0.046169	-0.014065	-0.007951	-0.037966
chr1	168851805	170343296	-0.054709	-0.022761	-0.012780	-0.044872
chr1	170354202	171440775	0.048946	0.012967	0.009006	0.030609
chr1	171458224	173464054	0.360018	0.128207	0.084465	0.279533
chr1	173548634	176242337	-0.108643	-0.043239	-0.023143	-0.081446
chr1	176347659	180626432	-0.120585	-0.039219	-0.019706	-0.078748
chr1	180630011	181379564	0.402159	0.119134	0.081504	0.338412
chr1	181401189	182558183	0.264942	0.101155	0.062716	0.226650
chr1	182561914	183288894	0.189114	0.069076	0.043895	0.142065
chr1	183315873	183843623	0.253237	0.133409	0.064921	0.218261
chr1	183844725	184735207	0.118872	0.050251	0.035046	0.087686
chr1	184739841	185694985	0.008352	0.002547	0.001658	0.001198
chr1	185696347	186316964	-0.270093	-0.103934	-0.047359	-0.182422
chr1	186385934	187279155	-0.119691	-0.032012	-0.019112	-0.110410
chr1	187279156	188201289	-0.210238	-0.136418	-0.067528	-0.124075
chr1	188201482	189854114	0.045333	0.016882	0.010915	0.036269
chr1	189855271	191151460	-0.183175	-0.049742	-0.029831	-0.120995
chr1	191202817	192527129	0.086730	0.023579	0.014254	0.053310
chr1	192549699	193995746	0.004149	0.001124	0.000627	0.003274
chr1	193997024	194785989	-0.203883	-0.073512	-0.047502	-0.152174
chr1	194786006	195692496	0.216227	0.072854	0.042419	0.165567
chr1	195707260	197033446	-0.015926	-0.006311	-0.003749	-0.013498
chr1	197048386	198348269	-0.422023	-0.153016	-0.090147	-0.237797
chr1	198349473	199476171	-0.014798	-0.006530	-0.004237	-0.011757
chr1	199481229	200679434	0.000000	0.000000	0.000000	0.000000
chr1	200687016	202696054	0.025107	0.006218	0.004199	0.016682
chr1	202698790	203489113	-0.128571	-0.039585	-0.023537	-0.069498
chr1	203489473	204500822	-0.390093	-0.180846	-0.096666	-0.199252
chr1	204517524	205025175	-0.024887	-0.010763	-0.005986	-0.015504
chr1	205085248	206129437	-0.113286	-0.023537	-0.017213	-0.062767
chr1	206139622	207065920	-0.170762	-0.039427	-0.027236	-0.087202
chr1	207071521	207857241	0.095770	0.042418	0.026252	0.076433
chr1	207857648	208798802	-0.111546	-0.036242	-0.024964	-0.061356
chr1	208812598	209415418	0.244370	0.101621	0.058992	0.166383
chr1	209428187	209792852	0.203252	0.089986	0.059117	0.127831
chr1	209816071	210360289	0.357040	0.147129	0.092161	0.203506
chr1	210373601	210932347	-0.044530	-0.015342	-0.008536	-0.030464
chr1	210932507	212799670	-0.124060	-0.046340	-0.026867	-0.068091
chr1	212855895	214016292	-0.020096	-0.012583	-0.006934	-0.034877
chr1	214016349	215234160	-0.022327	-0.011446	-0.007557	-0.036059
chr2	420107	1029805	0.520579	0.239439	0.149029	0.437305
chr2	1029808	2036356	0.258093	0.126447	0.077387	0.171811
chr2	2036361	2852831	-0.415784	-0.223631	-0.105669	-0.240275
chr2	2858595	3992553	0.039252	0.016254	0.009209	0.028966
chr2	4028287	5087255	0.130435	0.043024	0.025502	0.077202
chr2	5088291	5711892	-0.024565	-0.013998	-0.006688	-0.017623
chr2	5711898	6422374	-0.161798	-0.083277	-0.044055	-0.130199
chr2	6436907	7172943	0.180926	0.040521	0.030460	0.110204
chr2	7174351	7952258	-0.071320	-0.031530	-0.016335	-0.050160
chr2	7973386	8808245	-0.562212	-0.293128	-0.135963	-0.346199
chr2	8808362	9923549	-0.260892	-0.065442	-0.042179	-0.170831
chr2	9935320	11836977	-0.099560	-0.019169	-0.013554	-0.054273
chr2	11839366	13425199	-0.058257	-0.012783	-0.008230	-0.033276
chr2	13425200	15572996	-0.159413	-0.027519	-0.019811	-0.113602
chr2	15573074	16672581	-0.292980	-0.134790	-0.068582	-0.199647
chr2	16694275	17407221	0.034059	0.019040	0.010674	0.022463
chr2	17413255	18537844	-0.327687	-0.187500	-0.092730	-0.212397
chr2	18689679	19844824	0.246784	0.066144	0.039887	0.153120
chr2	19854945	21575860	-0.153366	-0.058706	-0.032272	-0.093119
chr2	21582213	22706881	-0.102382	-0.028254	-0.017272	-0.064249
chr2	22714346	23947504	-0.059119	-0.015563	-0.009535	-0.044933
chr2	23952988	25072036	0.016869	0.005215	0.002993	0.011793
chr2	25087158	26464323	0.088106	0.030242	0.017860	0.073529
chr2	26464416	27208272	0.131135	0.045230	0.029418	0.113846
chr2	27211415	28025567	0.103126	0.033546	0.017715	0.082370
chr2	28032864	29984237	-0.286881	-0.102015	-0.057588	-0.204758
chr2	30093123	31594309	-0.011827	-0.005717	-0.003372	-0.028004
chr2	31595685	32383261	-0.067755	-0.026978	-0.016423	-0.039598
chr2	32475226	33399895	-0.098189	-0.035456	-0.019106	-0.065025
chr2	33581040	34497338	0.163462	0.059175	0.030768	0.101215
chr2	34514732	35275876	0.114161	0.057058	0.031438	0.070393
chr2	35299609	36098876	0.040369	0.010308	0.006954	0.032060
chr2	36123612	36834307	0.164924	0.059926	0.039189	0.109914
chr2	36835397	37288935	0.014315	0.009463	0.004976	0.009497
chr2	37294777	37764457	-0.007523	-0.003541	-0.002025	-0.005174
chr2	37769696	38344086	-0.175709	-0.130181	-0.062242	-0.122289
chr2	38378902	39176624	0.104406	0.034711	0.020836	0.069632
chr2	39178205	39590569	0.143744	0.062607	0.034477	0.082403
chr2	39592024	40592351	-0.294023	-0.130727	-0.070580	-0.165308
chr2	40592369	41593136	0.076585	0.026508	0.016015	0.055098
chr2	41610428	42286802	0.033844	0.010526	0.006897	0.030130
chr2	42286813	43013965	-0.038496	-0.026180	-0.012226	-0.030475
chr2	43074269	44188229	-0.012441	-0.003353	-0.002300	-0.008690
chr2	44195655	45388247	0.072398	0.031968	0.016672	0.061303
chr2	45402910	46353670	0.342444	0.116965	0.071598	0.293053
chr2	46367911	47427406	0.157484	0.049417	0.031531	0.124193
chr2	47427509	48002923	-0.048510	-0.026341	-0.012604	-0.026324
chr2	48011679	48425854	0.022971	0.015523	0.008088	0.013405
chr2	48432800	49249834	0.263216	0.107911	0.057554	0.199663
chr2	49249943	49794461	0.146089	0.080436	0.033670	0.110163
chr2	49810176	50514938	0.062122	0.022959	0.014439	0.044714
chr2	50537567	51414729	0.064754	0.021777	0.014833	0.040520
chr2	51432260	52344739	-0.218447	-0.072493	-0.043920	-0.155172
chr2	52350510	52837413	-0.165726	-0.058209	-0.033684	-0.100093
chr2	52837416	53852754	-0.241699	-0.092818	-0.046764	-0.142446
chr2	53890017	54773197	0.243171	0.096433	0.061278	0.194252
chr2	54779623	56153843	0.079690	0.019120	0.012219	0.042086
chr2	56300007	56733619	-0.301775	-0.095652	-0.053659	-0.190237
chr2	56733722	57569191	0.037479	0.009982	0.006919	0.029610
chr2	57574010	58134214	0.087780	0.025766	0.017758	0.049467
chr2	58134266	59921380	-0.279387	-0.061050	-0.041677	-0.172996
chr2	59924562	63053776	0.206500	0.046873	0.032603	0.185340
chr2	63053930	64590165	0.227002	0.042402	0.025919	0.148174
chr2	64625897	65765666	-0.099237	-0.028408	-0.018573	-0.058302
chr2	65778748	66808409	0.064972	0.020140	0.011897	0.035814
chr2	66819447	67121782	-0.708920	-0.479365	-0.184597	-0.487313
chr2	67121814	67882393	-0.270859	-0.130443	-0.063801	-0.216136
chr2	67914433	68909712	-0.265128	-0.057464	-0.039292	-0.186837
chr2	68909888	69514458	0.248562	0.077297	0.052385	0.199312
chr2	69567022	70645505	-0.086146	-0.024616	-0.016727	-0.059400
chr2	70651887	71278556	0.192493	0.059349	0.034723	0.142965
chr2	71285237	71893447	-0.480036	-0.272610	-0.129864	-0.307692
chr2	71896711	73384226	-0.108838	-0.021038	-0.013844	-0.077447
chr2	73396021	74361933	0.104575	0.024257	0.017354	0.077320
chr2	74370579	74713982	0.406838	0.160621	0.094764	0.306765
chr2	74714402	75820436	0.019811	0.005719	0.003900	-0.008536
chr2	75820553	76683752	-0.117092	-0.058079	-0.029879	-0.092365
chr2	76758854	78450595	-0.108163	-0.030804	-0.016303	-0.113352
chr2	78452313	83589607	-0.099136	-0.025031	-0.016390	-0.077367
chr2	83597511	85352863	-0.156532	-0.039526	-0.022985	-0.070684
chr2	85377347	86578616	0.191370	0.080599	0.052620	0.145351
chr2	86578691	87595612	-0.225748	-0.071184	-0.039105	-0.161374
chr2	87601272	89378100	0.389882	0.101747	0.073178	0.335516
chr2	89378600	90306829	-0.266272	-0.104999	-0.046975	-0.195065
chr2	90311278	92893397	0.203248	0.063743	0.038640	0.155046
chr2	92900793	94213109	-0.172897	-0.084195	-0.038648	-0.124275
chr2	94232658	95277870	-0.233386	-0.101012	-0.064464	-0.192322
chr2	95281667	96643421	-0.020387	-0.005445	-0.003161	-0.012330
chr2	96657302	98277406	-0.217240	-0.073469	-0.046466	-0.153870
chr2	98280504	99578390	-0.060086	-0.012741	-0.007955	-0.038151
chr2	99586188	100686536	0.149209	0.057447	0.038432	0.108125
chr2	100691385	101339315	-0.418580	-0.099153	-0.062163	-0.244994
chr2	101344788	102040288	-0.032810	-0.010930	-0.006285	-0.031142
chr2	102040304	106483089	-0.246315	-0.076582	-0.040217	-0.166452
chr2	106484268	108115648	-0.260417	-0.084970	-0.050393	-0.191190
chr2	108116530	108734490	-0.316498	-0.212094	-0.087458	-0.252146
chr2	108766977	109504393	0.197757	0.066404	0.041860	0.150263
chr2	109504457	110795100	-0.277946	-0.094221	-0.057823	-0.228219
chr2	110851270	111808864	-0.367062	-0.115049	-0.065603	-0.199439
chr2	111808975	112938191	-0.262474	-0.144533	-0.068679	-0.149718
chr2	112947538	113728832	0.033355	0.011896	0.007354	0.037397
chr2	113732721	114402942	0.049568	0.021329	0.013720	0.029212
chr2	114441749	114931700	0.037650	0.009289	0.006199	0.012628
chr2	114937901	115469831	-0.006151	-0.002209	-0.001420	-0.001053
chr2	115506328	116018808	-0.201608	-0.105723	-0.049653	-0.091366
chr2	116055072	117335402	-0.588183	-0.350775	-0.143718	-0.381997
chr2	117338347	118329061	0.072427	0.024969	0.014839	0.052827
chr2	118391578	119429092	-0.166069	-0.042307	-0.026249	-0.086984
chr2	119429116	121208216	0.146875	0.038710	0.029332	0.085299
chr2	121224823	122567861	-0.020741	-0.009028	-0.005196	-0.010635
chr2	122569099	124245904	-0.315436	-0.058388	-0.042629	-0.158073
chr2	124291750	124979289	0.119745	0.039672	0.023944	0.047491
chr2	125007190	126289804	0.101029	0.036066	0.021913	0.072193
chr2	126308802	127888435	-0.297619	-0.070564	-0.045072	-0.227751
chr2	127889370	128691077	-0.274272	-0.154126	-0.077619	-0.231911
chr2	128709824	129527934	-0.036722	-0.014036	-0.007823	-0.022381
chr2	129628512	130514423	-0.048828	-0.017114	-0.009930	-0.030542
chr2	130515804	131730996	0.164162	0.044731	0.026253	0.096753
chr2	131731291	132434948	-0.295288	-0.135187	-0.079236	-0.222397
chr2	132435987	133615185	-0.376125	-0.130057	-0.082033	-0.288099
chr2	133695719	135089792	-0.378645	-0.143221	-0.079668	-0.261787
chr2	135162788	136957370	0.207854	0.077896	0.042290	0.155501
chr2	136977194	137870956	0.104370	0.038058	0.024018	0.065187
chr2	137873320	138300415	-0.296399	-0.145909	-0.075290	-0.164869
chr2	138301069	138763620	-0.122142	-0.043034	-0.028124	-0.062144
chr2	138834968	139583639	-0.011404	-0.003447	-0.002518	0.001285
chr2	139593797	141456818	-0.040729	-0.006425	-0.004231	-0.023451
chr2	141488059	142706969	-0.349282	-0.102918	-0.052929	-0.240055
chr2	142707454	143940416	-0.473291	-0.186131	-0.096060	-0.274118
chr2	143941813	145159153	0.273929	0.086104	0.053734	0.187410
chr2	145163144	148393113	-0.067797	-0.023927	-0.014319	-0.065225
chr2	148394306	149339081	-0.260370	-0.117237	-0.063067	-0.145898
chr2	149348953	150030558	-0.111199	-0.027314	-0.017497	-0.083969
chr2	150032476	151094622	-0.086667	-0.035122	-0.018901	-0.061148
chr2	151094665	151731456	0.387810	0.159908	0.095067	0.300315
chr2	151735160	152105258	-0.234971	-0.207351	-0.089696	-0.161789
chr2	152105273	152810486	0.270330	0.090375	0.053412	0.220036
chr2	152810658	153519007	0.136736	0.048379	0.028185	0.086601
chr2	153532437	154323887	-0.316148	-0.100433	-0.064962	-0.225395
chr2	154323947	154870253	0.282805	0.115262	0.074625	0.244414
chr2	154870760	155940155	-0.064573	-0.025458	-0.016451	-0.040842
chr2	155940911	156636546	0.136752	0.056338	0.026737	0.066977
chr2	156636598	158283723	-0.239357	-0.102679	-0.054077	-0.183201
chr2	158363655	159586406	0.088889	0.038927	0.023861	0.055710
chr2	159608956	160732064	0.083056	0.025105	0.014693	0.049209
chr2	160733692	162242975	-0.148033	-0.085489	-0.045460	-0.115082
chr2	162266944	163439282	-0.290232	-0.117553	-0.066207	-0.180216
chr2	163439407	164674853	-0.134056	-0.052245	-0.031795	-0.105245
chr3	2651724	4314637	-0.263206	-0.041568	-0.030211	-0.192255
chr3	4383805	6062096	0.042190	0.007562	0.005695	0.042176
chr3	6094280	7332888	-0.248688	-0.074834	-0.046176	-0.167793
chr3	7355817	8938813	-0.218310	-0.068114	-0.044071	-0.162404
chr3	8947586	11227929	-0.155258	-0.037050	-0.025774	-0.104121
chr3	11238233	12519050	-0.105815	-0.021555	-0.015917	-0.086902
chr3	12542553	13176325	0.068063	0.032382	0.015187	0.046263
chr3	13205826	14227808	0.107692	0.034989	0.025171	0.082657
chr3	14228868	15439761	0.220048	0.050659	0.036013	0.148854
chr3	15439777	16714393	-0.241355	-0.079820	-0.046460	-0.195474
chr3	16735921	17902045	0.067633	0.017678	0.012293	0.035885
chr3	17928021	18701857	0.132328	0.038331	0.023012	0.088664
chr3	18713282	21787253	0.007394	0.000628	0.000540	0.005387
chr3	21790992	22908912	0.193330	0.051613	0.032900	0.119832
chr3	22981143	24029068	-0.064171	-0.021769	-0.012586	-0.038730
chr3	24052346	24433824	0.066421	0.021941	0.012250	0.048128
chr3	24433895	25218189	-0.071469	-0.015674	-0.011166	-0.026528
chr3	25247308	25714686	0.266860	0.124301	0.082788	0.239880
chr3	25716573	26338226	0.064538	0.023945	0.012753	0.036909
chr3	26340043	27493022	-0.238140	-0.096793	-0.051666	-0.173913
chr3	27553833	28887997	-0.005613	-0.001788	-0.001087	-0.026061
chr3	29007336	29721301	-0.376664	-0.128151	-0.078720	-0.233721
chr3	29835226	30649250	-0.125880	-0.036230	-0.023921	-0.086093
chr3	30662263	31215867	-0.197991	-0.115366	-0.060018	-0.124245
chr3	31218653	32391262	-0.289451	-0.078324	-0.051883	-0.174067
chr3	32405048	33709765	-0.075647	-0.020297	-0.014895	-0.046389
chr3	33760791	34424302	-0.204172	-0.063714	-0.039043	-0.087482
chr3	34426327	35026438	-0.418605	-0.136632	-0.080178	-0.350649
chr3	35026586	36233191	-0.170956	-0.058532	-0.040177	-0.138290
chr3	36233255	36405627	0.064233	0.080169	0.057471	0.032998
chr3	36436548	38864512	0.127153	0.022854	0.017269	0.098318
chr3	38897147	39962383	-0.013079	-0.003762	-0.002779	-0.006997
chr3	39995231	41623474	0.377464	0.124260	0.070644	0.300991
chr3	41657315	43502761	0.062135	0.018459	0.010428	0.042561
chr3	43523385	43965267	0.401632	0.215736	0.119803	0.261538
chr3	43965297	44792800	0.256677	0.079190	0.043602	0.181789
chr3	44818092	45519516	-0.048640	-0.017919	-0.011381	-0.019398
chr3	45519906	46302746	-0.241542	-0.093583	-0.052726	-0.176546
chr3	46309451	47302476	0.016129	0.004901	0.003537	0.006981
chr3	47307775	47957433	-0.248476	-0.099849	-0.058261	-0.158115
chr3	47963671	48524087	-0.050839	-0.019916	-0.012868	-0.029762
chr3	48534478	49414481	-0.410011	-0.231928	-0.117827	-0.301872
chr3	49414501	50209862	0.071220	0.025129	0.014816	0.049291
chr3	50219151	51450539	0.342323	0.125839	0.078075	0.241782
chr3	51458948	51954741	0.278056	0.144449	0.075505	0.199370
chr3	51956678	52439921	0.015070	0.009123	0.004385	0.017936
chr3	52440978	53116422	-0.248044	-0.107791	-0.068241	-0.178150
chr3	53141616	53954994	0.033696	0.014666	0.008305	0.023773
chr3	53956874	54688787	0.004631	0.001309	0.000872	0.002776
chr3	54690509	55129176	0.545051	0.228509	0.170296	0.377252
chr3	55161112	55867080	0.279740	0.099801	0.070147	0.195579
chr3	55944341	56653075	0.250000	0.155478	0.081245	0.152552
chr3	56658430	57102502	-0.040660	-0.013444	-0.009488	-0.036387
chr3	57111686	57545630	-0.191412	-0.074054	-0.041514	-0.109249
chr3	57559281	57747524	-0.029520	-0.018081	-0.009585	-0.023669
chr3	57748390	57965049	-0.196337	-0.124359	-0.062230	-0.166727
chr3	57977294	58802139	-0.078511	-0.025052	-0.015634	-0.065753
chr3	58819131	60955641	-0.108129	-0.015219	-0.011202	-0.075483
chr3	60994239	62493389	0.030633	0.005661	0.003756	0.028777
chr3	62493392	63197109	0.044099	0.019868	0.011417	0.030479
chr3	63200634	63751839	-0.110025	-0.036152	-0.022721	-0.078956
chr3	63772351	64050074	0.088848	0.048186	0.025373	0.077118
chr3	64050100	65102698	0.207629	0.047440	0.036708	0.154743
chr3	65102707	66575084	0.271100	0.079530	0.054118	0.189753
chr3	66580028	66973403	0.168704	0.066964	0.042259	0.104514
chr3	66974751	67743702	-0.278627	-0.124604	-0.067261	-0.218357
chr3	67746748	68970848	-0.099794	-0.026273	-0.016183	-0.071587
chr3	68972283	70155171	-0.034675	-0.010001	-0.006342	-0.013607
chr3	70206472	71481204	0.181024	0.053568	0.035567	0.118755
chr3	71493401	73526742	-0.492398	-0.134119	-0.088625	-0.356106
